ano,cargo_efetivo,cargo_em_comissao_ou_funcao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2025,,ASSESSOR DE MEMBRO DA MESA DIRETORA,103,5,"888.864,30","'-292.321,21","113.743,15","710.286,24"
2025,,ASSESSOR DO DIRETOR DE POLICIA LEGISLATIVA,22,1,"84.091,61","'-52.001,80","19.607,79","51.697,60"
2025,,ASSESSOR DO GABINETE DA MESA DIR,6,1,"53.462,44","'-17.785,84","3.648,11","39.324,71"
2025,,ASSESSOR DO GABINETE DA MESA DIRETORA,41,4,"416.024,69","'-182.752,34","37.604,32","270.876,67"
2025,,ASSESSOR ESPECIAL,254,13,"2.436.760,05","'-841.081,29","244.030,25","1.839.709,01"
2025,,ASSESSOR JURIDICO,55,2,"350.765,82","'-177.540,42","47.195,42","220.420,82"
2025,,ASSESSOR MEMBRO DA MESA DIRETORA,29,2,"254.361,39","'-83.812,46","28.250,87","198.799,80"
2025,,Assessor,297,11,"828.714,26","'-353.058,63","243.984,73","719.640,36"
2025,,CARGO DE NATUREZA ESPECIAL,1365,64,"16.844.307,90","'-6.614.276,20","1.301.927,36","11.531.959,06"
2025,,CARGO EM COMISSAO DE SUPERVISAO,34,1,"74.941,99","'-21.793,59","24.155,08","77.303,48"
2025,,CARGO ESPECIAL DE GABINETE,20456,823,"72.828.034,18","'-28.984.594,16","16.983.931,70","60.827.371,72"
2025,,CARGO SEM REMUNERAÇÃO,147,12,"1.759,20","'-1.759,20","241.004,80","241.004,80"
2025,,CHEFE DA AGENCIA CLDF DE NOTICIAS,28,1,"308.867,04","'-206.529,60","23.597,71","125.935,15"
2025,,CHEFE DA CONSULTORIA LEGISLATIVA,30,2,"300.733,74","'-98.174,84","23.597,71","226.156,61"
2025,,CHEFE DA CONSULTORIA TECNICO LEGISLATIVA,29,1,"281.390,76","'-96.884,06","23.597,71","208.104,41"
2025,,CHEFE DA PUBLICIDADE INSTITUCIONAL,27,1,"305.330,40","'-88.820,06","23.597,71","240.108,05"
2025,,CHEFE DA TV E RADIO LEGISLATIVA,28,1,"306.580,40","'-85.401,89","23.597,71","244.776,22"
2025,,CHEFE DE ASSESSORIA,28,1,"360.226,45","'-110.585,60","23.597,71","273.238,56"
2025,,CHEFE DE GAB. PARLAMENTAR,106,5,"1.246.969,05","'-395.705,26","109.670,47","960.934,26"
2025,,CHEFE DE GABINETE DE MEMBRO DA MESA,200,9,"2.383.650,34","'-939.526,31","181.545,66","1.625.669,69"
2025,,CHEFE DE GABINETE PARLAMENTAR,478,22,"5.905.468,53","'-2.245.059,01","455.468,00","4.115.877,52"
2025,,CHEFE DE SETOR,14,1,"131.167,67","'-56.836,36","0,00","74.331,31"
2025,,CHEFE GABINETE PARLAMENTAR,21,1,"258.047,25","'-66.658,27","17.612,83","209.001,81"
2025,,COORDENADOR,27,1,"255.190,13","'-69.170,72","22.879,60","208.899,01"
2025,,DEPUTADO DISTRITAL,722,24,"10.973.105,61","'-4.224.436,75","571.594,73","7.320.263,59"
2025,,DIRETOR,231,10,"2.811.328,24","'-1.040.282,85","209.927,29","1.980.972,68"
2025,,PROCURADOR-GERAL,27,1,"382.374,44","'-126.947,09","23.597,71","279.025,06"
2025,,SECRETARIO DA CORREGEDORIA,29,2,"275.748,47","'-105.824,83","23.597,71","193.521,35"
2025,,SECRETARIO DA OUVIDORIA,29,1,"280.562,08","'-83.118,55","38.090,87","235.534,40"
2025,,SECRETARIO DE COMISSAO,420,21,"3.925.406,67","'-1.391.800,03","425.230,52","2.958.837,16"
2025,,SECRETARIO DE PROCURADORIA,76,5,"676.587,03","'-203.898,73","62.240,21","534.928,51"
2025,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,28,1,"384.474,44","'-113.142,67","23.597,71","294.929,48"
2025,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,27,1,"382.374,44","'-155.267,20","23.597,71","250.704,95"
2025,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,28,1,"382.374,44","'-133.595,00","23.597,71","272.377,15"
2025,,SECRETARIO EXECUTIVO DA PRIMEIRA VICE-PRESIDENCIA,24,1,"362.503,71","'-165.541,37","21.773,67","218.736,01"
2025,,SECRETARIO EXECUTIVO DA QUARTA SECRETARIA,26,1,"357.973,90","'-105.357,36","23.431,88","276.048,42"
2025,,SECRETARIO EXECUTIVO DA SEGUNDA VICE-PRESIDENCIA,25,1,"322.453,08","'-209.043,41","21.773,67","135.183,34"
2025,,SECRETARIO EXECUTIVO DA VICE-PRESIDENCIA,3,1,"26.781,09","'-10.888,49","1.824,04","17.716,64"
2025,,SECRETARIO GERAL PRESIDENCIA,27,1,"382.374,44","'-113.151,89","23.597,71","292.820,26"
2025,,SECRETARIO LEGISLATIVO,28,1,"358.476,45","'-164.667,28","23.597,71","217.406,88"
2025,,SECRETARIO PARLAMENTAR,2461,115,"2.614.324,35","'-989.846,75","1.967.014,87","3.591.492,47"
2025,,SEGURANCA PARLAMENTAR,1435,66,"6.237.360,15","'-2.689.569,18","1.358.031,44","4.905.822,41"
2025,ANALISTA LEGISLATIVO,,7724,346,"138.492.823,19","'-54.621.167,79","5.769.097,40","89.640.752,80"
2025,ANALISTA LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,27,2,"303.549,78","'-92.505,35","23.597,71","234.642,14"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSAO ASSESSORAMENTO,11,1,"127.892,97","'-36.274,36","7.638,03","99.256,64"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,70,3,"1.381.274,94","'-582.599,14","58.447,07","857.122,87"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,252,16,"2.939.006,70","'-1.012.541,48","213.227,51","2.139.692,73"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,119,4,"1.314.400,58","'-477.548,29","115.021,02","951.873,31"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,614,24,"9.537.933,55","'-4.083.030,86","583.815,44","6.038.718,13"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,61,3,"635.927,60","'-272.564,51","56.297,42","419.660,51"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTENCIA,45,3,"510.282,36","'-185.274,78","37.904,24","362.911,82"
2025,ANALISTA LEGISLATIVO,CARGO EM COMISSÃO DE SUPERVISAO,42,3,"456.577,67","'-168.844,61","35.909,28","323.642,34"
2025,ANALISTA LEGISLATIVO,CARGO ESPECIAL DE GABINETE,35,2,"698.416,12","'-338.790,85","30.914,03","390.539,30"
2025,ANALISTA LEGISLATIVO,CHEFE DE APOIO ADMINISTRATIVO,27,1,"306.138,47","'-103.120,76","23.597,71","226.615,42"
2025,ANALISTA LEGISLATIVO,CHEFE DE ASSESSORIA,58,2,"1.350.715,99","'-769.044,97","46.477,31","628.148,33"
2025,ANALISTA LEGISLATIVO,CHEFE DE NUCLEO,963,37,"13.684.783,08","'-5.306.224,77","884.150,29","9.262.708,60"
2025,ANALISTA LEGISLATIVO,CHEFE DE SETOR,432,16,"9.277.430,19","'-4.150.420,98","358.793,09","5.485.802,30"
2025,ANALISTA LEGISLATIVO,DIRETOR,31,1,"850.961,00","'-435.849,52","22.879,60","437.991,08"
2025,ANALISTA LEGISLATIVO,MEMBRO TITULAR,29,1,"699.954,93","'-289.947,66","22.879,60","432.886,87"
2025,ANALISTA LEGISLATIVO,MEMBRO TITULAR/VICE PRESIDENTE,30,1,"532.249,65","'-195.532,14","23.597,71","360.315,22"
2025,ANALISTA LEGISLATIVO,MEMBRO-TITULAR,3,1,"48.868,02","'-27.017,86","3.224,96","25.075,12"
2025,ANALISTA LEGISLATIVO,PRESIDENTE CPC,30,1,"737.987,41","'-287.451,05","22.879,60","473.415,96"
2025,ASSISTENTE TECNICO LEGISLATIVO,,3138,176,"39.117.750,23","'-16.484.670,39","1.286.178,34","23.919.258,18"
2025,ASSISTENTE TECNICO LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,29,1,"327.494,32","'-138.231,64","22.879,60","212.142,28"
2025,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO ASSESSORAMENTO,31,1,"296.151,83","'-153.924,17","23.597,71","165.825,37"
2025,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,85,3,"1.007.794,09","'-530.129,90","85.327,14","562.991,33"
2025,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,56,2,"678.104,31","'-253.108,49","46.477,31","471.473,13"
2025,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,96,4,"1.251.440,92","'-504.593,87","87.652,56","834.499,61"
2025,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,6,1,"46.044,04","'-16.549,87","3.648,11","33.142,28"
2025,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTÊNCIA,27,1,"304.293,36","'-109.086,14","22.879,60","218.086,82"
2025,ASSISTENTE TECNICO LEGISLATIVO,CHEFE DE NUCLEO,27,1,"332.955,87","'-128.535,36","23.597,71","228.018,22"
2025,ASSISTENTE TECNICO LEGISLATIVO,CHEFE DE NÚCLEO,58,2,"691.703,82","'-353.398,38","45.759,20","384.064,64"
2025,ASSISTENTE TECNICO LEGISLATIVO,CHEFE DE SETOR,39,2,"553.802,54","'-270.820,14","33.572,51","316.554,91"
2025,CONSULTOR LEGISLATIVO,,2854,126,"66.985.072,07","'-29.528.948,84","2.178.261,28","39.634.384,51"
2025,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,11,1,"141.742,04","'-45.287,03","9.974,80","106.429,81"
2025,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,126,6,"2.238.327,90","'-910.647,66","99.657,61","1.427.337,85"
2025,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,27,1,"437.393,63","'-145.586,42","23.597,71","315.404,92"
2025,CONSULTOR LEGISLATIVO,CHEFE ADJUNTO DA CONSULTORIA LEGISLATIVA,15,1,"208.387,97","'-104.267,37","9.974,80","114.095,40"
2025,CONSULTOR LEGISLATIVO,CHEFE DA AUDITORIA,30,1,"514.145,58","'-260.326,78","38.090,87","291.909,67"
2025,CONSULTOR LEGISLATIVO,CHEFE DE NUCLEO,31,2,"498.994,61","'-189.387,61","26.822,67","336.429,67"
2025,CONSULTOR LEGISLATIVO,CHEFE DE SETOR,109,5,"1.894.433,33","'-633.781,70","110.177,40","1.370.829,03"
2025,CONSULTOR LEGISLATIVO,CHEFE DE UNIDADE,141,6,"2.650.117,96","'-965.228,44","134.736,71","1.819.626,23"
2025,CONSULTOR TECNICO LEGISLATIVO,,8789,384,"193.050.995,88","'-82.598.243,41","7.198.686,70","117.651.439,17"
2025,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR,27,1,"457.309,56","'-270.006,31","23.597,71","210.900,96"
2025,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO ASSESSORAMENTO,10,1,"155.607,46","'-86.525,41","9.974,80","79.056,85"
2025,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,123,8,"1.579.367,62","'-609.191,98","144.569,14","1.114.744,78"
2025,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,125,12,"1.533.016,23","'-537.207,71","107.335,24","1.103.143,76"
2025,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,25,2,"413.847,38","'-166.050,07","19.368,40","267.165,71"
2025,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,352,22,"5.309.424,80","'-1.958.420,94","338.387,69","3.689.391,55"
2025,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,81,4,"1.552.032,85","'-616.801,92","90.621,71","1.025.852,64"
2025,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE SUPERVISAO,28,4,"356.639,82","'-165.781,76","23.339,68","214.197,74"
2025,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE ASSESSORIA,63,2,"1.099.070,56","'-348.554,50","61.688,58","812.204,64"
2025,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NUCLEO,607,22,"8.921.995,28","'-3.565.422,10","645.886,70","6.002.459,88"
2025,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SETOR,200,8,"3.719.610,41","'-1.444.483,62","197.382,27","2.472.509,06"
2025,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE UNIDADE,120,5,"2.055.281,71","'-803.955,96","112.574,00","1.363.899,75"
2025,CONSULTOR TECNICO LEGISLATIVO,DF-11,13,1,"502.094,67","'-56.158,27","0,00","445.936,40"
2025,PROCURADOR LEGISLATIVO,,439,16,"12.428.727,29","'-5.946.250,30","364.375,12","6.846.852,11"
2025,PROCURADOR LEGISLATIVO,CHEFE DE NUCLEO,112,4,"1.684.593,22","'-572.183,39","110.312,20","1.222.722,03"
2025,PROCURADOR LEGISLATIVO,MEMBRO-TITULAR / PRESIDENTE,3,1,"72.563,31","'-36.990,59","3.224,96","38.797,68"
2025,PROCURADOR LEGISLATIVO,PROCURADOR ADJUNTO,32,1,"495.212,30","'-162.826,66","23.597,71","355.983,35"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,,2202,105,"38.747.591,88","'-16.921.371,02","1.256.888,75","23.083.109,61"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,ASSESSOR DE COMISSAO,26,1,"577.758,10","'-223.691,82","21.773,67","375.839,95"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,35,2,"587.112,71","'-318.451,15","28.684,96","297.346,52"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,192,8,"3.134.268,28","'-1.429.425,70","144.656,06","1.849.498,64"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,107,4,"1.693.088,54","'-725.860,46","90.769,99","1.057.998,07"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,197,8,"3.365.799,05","'-1.343.039,31","178.481,67","2.201.241,41"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,22,1,"322.888,10","'-185.471,44","19.351,20","156.767,86"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CARGO EM COMISSÃO DE SUPERVISAO,11,1,"156.489,73","'-56.975,66","7.740,48","107.254,55"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CHEFE DE NUCLEO,172,7,"2.901.858,27","'-1.422.221,99","133.515,49","1.613.151,77"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,CHEFE DE SETOR,254,9,"4.637.366,34","'-2.088.907,20","221.650,36","2.770.109,50"
2025,TECNICO ADMINISTRATIVO LEGISLATIVO,MEMBRO TITULAR,60,2,"1.064.647,49","'-377.330,05","45.759,20","733.076,64"
2026,,,824,240,"8.308.582,14","'-2.873.308,17","132.660,10","5.567.934,07"
2026,,ASSESSOR,2527,184,"8.492.832,33","'-2.690.620,16","2.354.625,95","8.156.838,12"
2026,,ASSESSOR CHEFE GAB. VICE-PRESIDENCIA,16,1,"159.085,80","'-37.654,17","16.118,30","137.549,93"
2026,,ASSESSOR CL-10,17,1,"109.833,99","'-58.608,64","25.333,84","76.559,19"
2026,,ASSESSOR DA PROCURADORIA GERAL,16,1,"171.234,19","'-44.967,64","16.118,30","142.384,85"
2026,,ASSESSOR DE CHEFE DE GABINETE,13,3,"127.892,89","'-52.609,53","15.325,85","90.609,21"
2026,,ASSESSOR DE CHEFE DE SETOR,37,2,"217.129,99","'-91.783,75","43.960,11","169.306,35"
2026,,ASSESSOR DE CHEFE GAB. PRESIDENCIA,16,1,"159.085,80","'-39.329,15","16.118,30","135.874,95"
2026,,ASSESSOR DE COMISSAO,250,19,"1.435.934,99","'-420.031,67","270.204,09","1.286.107,41"
2026,,ASSESSOR DE COORDENADORIA,18,1,"114.918,77","'-31.924,60","16.118,30","99.112,47"
2026,,ASSESSOR DE DIRETOR,2,1,"28.869,72","'-11.186,26","1.994,96","19.678,42"
2026,,ASSESSOR DE DIRETOR - DAF,21,1,"187.328,13","'-45.298,43","16.118,30","158.148,00"
2026,,ASSESSOR DE DIRETOR - DLEG,17,1,"159.131,40","'-38.395,02","16.118,30","136.854,68"
2026,,ASSESSOR DE DIRETOR - DRH,16,1,"163.926,82","'-53.989,76","16.118,30","126.055,36"
2026,,ASSESSOR DE MEMBRO DA MESA DIR.,21,1,"188.871,17","'-91.695,07","16.118,30","113.294,40"
2026,,ASSESSOR DE MEMBRO DA MESA DIR. -,16,1,"159.085,80","'-39.468,05","25.176,78","144.794,53"
2026,,ASSESSOR DE MEMBRO DA MESA DIRETORA,69,5,"634.799,26","'-168.996,31","80.693,11","546.496,06"
2026,,ASSESSOR DO DIRETOR DE POLICIA LEGISLATIVA,2,1,"11.184,60","'-5.012,32","1.994,96","8.167,24"
2026,,ASSESSOR DO GABINETE DA MESA DIRETORA,33,3,"326.859,27","'-121.027,56","33.466,60","239.298,31"
2026,,ASSESSOR ESPECIAL,165,12,"1.534.827,04","'-451.050,34","186.321,42","1.270.098,12"
2026,,ASSESSOR JURIDICO,36,3,"261.996,97","'-109.611,23","33.596,31","185.982,05"
2026,,ASSESSOR MEMBRO DA MESA DIRETORA,16,1,"190.596,58","'-44.559,90","16.118,30","162.154,98"
2026,,Assessor,180,11,"528.479,76","'-196.306,29","163.349,37","495.522,84"
2026,,CARGO DE NATUREZA ESPECIAL,809,64,"10.114.696,66","'-3.321.570,91","849.400,31","7.642.526,06"
2026,,CARGO EM COMISSAO DE SUPERVISAO,24,1,"50.077,99","'-11.045,85","17.662,52","56.694,66"
2026,,CARGO ESPECIAL DE GABINETE,12496,814,"44.232.885,55","'-15.070.794,25","11.494.132,28","40.656.223,58"
2026,,CARGO SEM REMUNERAÇÃO,107,15,"8.888,78","'-2.085,50","178.697,20","185.500,48"
2026,,CHEFE DA AGENCIA CLDF DE NOTICIAS,16,1,"166.006,66","'-110.009,56","16.118,30","72.115,40"
2026,,CHEFE DA CONSULTORIA LEGISLATIVA,16,1,"188.908,06","'-44.702,29","16.118,30","160.324,07"
2026,,CHEFE DA CONSULTORIA TECNICO LEGISLATIVA,16,1,"181.374,12","'-47.262,66","16.118,30","150.229,76"
2026,,CHEFE DA PUBLICIDADE INSTITUCIONAL,17,1,"193.331,93","'-46.414,78","16.118,30","163.035,45"
2026,,CHEFE DA TV E RADIO LEGISLATIVA,16,1,"194.205,15","'-42.182,48","16.118,30","168.140,97"
2026,,CHEFE DE ASSESSORIA,16,1,"181.590,64","'-54.526,10","16.118,30","143.182,84"
2026,,CHEFE DE GAB. PARLAMENTAR,10,5,"175.751,10","'-41.980,00","12.434,80","146.205,90"
2026,,CHEFE DE GABINETE DE MEMBRO DA MESA,120,9,"1.559.171,23","'-494.274,88","142.429,96","1.207.326,31"
2026,,CHEFE DE GABINETE PARLAMENTAR,361,25,"4.413.360,44","'-1.426.689,60","387.412,02","3.374.082,86"
2026,,CHEFE DE SETOR,7,1,"72.691,17","'-50.649,65","0,00","22.041,52"
2026,,CHEFE GABINETE PARLAMENTAR,2,1,"37.660,95","'-7.383,29","1.994,96","32.272,62"
2026,,COORDENADOR,16,1,"151.276,61","'-37.382,91","15.699,42","129.593,12"
2026,,DEPUTADO DISTRITAL,443,24,"6.734.542,39","'-2.168.472,19","393.752,48","4.959.822,68"
2026,,DIRETOR,134,9,"1.611.868,05","'-508.858,18","145.369,56","1.248.379,43"
2026,,PROCURADOR-GERAL,16,1,"243.066,00","'-63.726,75","16.118,30","195.457,55"
2026,,SECRETARIO DA CORREGEDORIA,17,2,"172.451,40","'-76.373,01","16.118,30","112.196,69"
2026,,SECRETARIO DA OUVIDORIA,17,1,"159.085,80","'-41.044,27","25.333,84","143.375,37"
2026,,SECRETARIO DE COMISSAO,251,18,"2.369.060,71","'-708.282,44","292.881,59","1.953.659,86"
2026,,SECRETARIO DE PROCURADORIA,49,4,"487.701,29","'-131.784,70","48.071,32","403.987,91"
2026,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,16,1,"221.142,70","'-55.182,14","16.118,30","182.078,86"
2026,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,16,1,"221.142,70","'-113.363,71","16.118,30","123.897,29"
2026,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,17,1,"227.878,88","'-85.908,06","16.118,30","158.089,12"
2026,,SECRETARIO EXECUTIVO DA PRIMEIRA VICE-PRESIDENCIA,16,1,"207.752,16","'-106.402,51","16.118,30","117.467,95"
2026,,SECRETARIO EXECUTIVO DA QUARTA SECRETARIA,16,1,"241.269,42","'-53.273,31","16.118,30","204.114,41"
2026,,SECRETARIO EXECUTIVO DA SEGUNDA VICE-PRESIDENCIA,18,1,"227.889,88","'-123.607,89","16.118,30","120.400,29"
2026,,SECRETARIO GERAL PRESIDENCIA,16,1,"207.752,16","'-55.024,64","16.118,30","168.845,82"
2026,,SECRETARIO LEGISLATIVO,17,1,"213.672,19","'-80.694,09","16.118,30","149.096,40"
2026,,SECRETARIO PARLAMENTAR,1708,117,"1.794.373,58","'-575.983,74","1.515.379,86","2.733.769,70"
2026,,SEGURANCA PARLAMENTAR,860,65,"3.688.901,37","'-1.332.277,64","902.413,96","3.259.037,69"
2026,ANALISTA LEGISLATIVO,,4123,341,"80.671.001,79","'-28.163.902,13","3.550.025,18","56.057.124,84"
2026,ANALISTA LEGISLATIVO,ASSESSOR DE APOIO AO SECRETARIO GERAL,12,1,"144.790,73","'-37.043,60","9.982,50","117.729,63"
2026,ANALISTA LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,18,2,"180.500,31","'-58.346,96","16.118,30","138.271,65"
2026,ANALISTA LEGISLATIVO,ASSESSOR DE CONTRATACOES E CONTRATOS DE TECNOLOGIA DA INFORMACAO,9,1,"102.830,98","'-63.695,03","9.982,50","49.118,45"
2026,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,114,11,"1.558.298,69","'-530.344,27","104.059,78","1.132.014,20"
2026,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,274,32,"3.353.574,23","'-1.070.357,36","303.495,42","2.586.712,29"
2026,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,62,6,"787.630,21","'-221.316,26","53.894,46","620.208,41"
2026,ANALISTA LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,384,32,"5.955.032,56","'-2.244.774,54","414.142,72","4.124.400,74"
2026,ANALISTA LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,37,3,"350.790,31","'-110.194,18","48.207,68","288.803,81"
2026,ANALISTA LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTENCIA,38,3,"445.381,71","'-131.488,06","34.231,56","348.125,21"
2026,ANALISTA LEGISLATIVO,CARGO EM COMISSÃO DE SUPERVISAO,51,3,"589.010,61","'-195.122,94","54.089,88","447.977,55"
2026,ANALISTA LEGISLATIVO,CARGO ESPECIAL DE GABINETE,13,1,"302.887,91","'-128.246,98","10.544,38","185.185,31"
2026,ANALISTA LEGISLATIVO,CHEFE DA SECRETARIA,15,1,"174.794,49","'-49.757,09","14.123,34","139.160,74"
2026,ANALISTA LEGISLATIVO,CHEFE DE APOIO ADMINISTRATIVO,13,1,"125.056,62","'-37.861,70","10.843,58","98.038,50"
2026,ANALISTA LEGISLATIVO,CHEFE DE ASSESSORIA,35,2,"852.362,65","'-431.829,93","31.817,72","452.350,44"
2026,ANALISTA LEGISLATIVO,CHEFE DE NUCLEO,621,41,"8.690.032,60","'-3.000.474,19","664.844,46","6.354.402,87"
2026,ANALISTA LEGISLATIVO,CHEFE DE SETOR,256,17,"5.467.126,94","'-2.159.089,56","251.145,34","3.559.182,72"
2026,ANALISTA LEGISLATIVO,DIRETOR,18,1,"560.173,57","'-253.796,54","15.699,42","322.076,45"
2026,ANALISTA LEGISLATIVO,DIRETOR ADJUNTO,16,1,"162.797,79","'-51.962,69","30.094,42","140.929,52"
2026,ANALISTA LEGISLATIVO,MEMBRO TITULAR,28,2,"564.822,11","'-206.489,48","25.681,92","384.014,55"
2026,ANALISTA LEGISLATIVO,MEMBRO TITULAR/VICE PRESIDENTE,22,1,"374.887,11","'-109.161,79","16.118,30","281.843,62"
2026,ANALISTA LEGISLATIVO,MEMBRO-TITULAR,31,2,"380.329,82","'-117.502,27","42.939,79","305.767,34"
2026,ANALISTA LEGISLATIVO,PRESIDENTE CPC,17,1,"456.167,62","'-164.733,34","15.699,42","307.133,70"
2026,ANALISTA LEGISLATIVO,SECRETARIO DA COMISSAO,14,1,"165.439,04","'-70.657,57","14.123,34","108.904,81"
2026,ASSISTENTE TECNICO LEGISLATIVO,,1696,175,"23.500.642,55","'-8.492.710,13","814.852,22","15.822.784,64"
2026,ASSISTENTE TECNICO LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,20,1,"240.299,90","'-74.931,50","15.699,42","181.067,82"
2026,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO ASSESSORAMENTO,18,1,"187.147,69","'-85.424,68","16.118,30","117.841,31"
2026,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSESSORAMENTO,11,1,"129.930,15","'-45.242,04","12.052,92","96.741,03"
2026,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,73,6,"876.588,42","'-356.353,29","88.038,07","608.273,20"
2026,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,32,2,"389.211,42","'-127.810,75","31.817,72","293.218,39"
2026,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,53,4,"714.480,83","'-255.310,28","50.323,22","509.493,77"
2026,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,4,1,"59.476,02","'-16.472,13","5.155,04","48.158,93"
2026,ASSISTENTE TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSISTÊNCIA,12,1,"125.214,02","'-41.298,39","10.544,38","94.460,01"
2026,ASSISTENTE TECNICO LEGISLATIVO,CHEFE DE NUCLEO,17,1,"206.082,81","'-64.116,44","16.118,30","158.084,67"
2026,ASSISTENTE TECNICO LEGISLATIVO,CHEFE DE NÚCLEO,36,2,"433.613,83","'-207.843,13","31.398,84","257.169,54"
2026,ASSISTENTE TECNICO LEGISLATIVO,CHEFE DE SETOR,34,2,"491.167,60","'-172.030,64","30.241,64","349.378,60"
2026,CONSULTOR LEGISLATIVO,,1616,125,"39.217.531,39","'-16.285.605,71","1.441.579,12","24.373.504,80"
2026,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTENCIA,14,1,"200.144,85","'-58.928,06","14.123,34","155.340,13"
2026,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,108,7,"1.854.904,95","'-658.071,99","102.358,96","1.299.191,92"
2026,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,16,1,"267.108,75","'-75.845,69","16.118,30","207.381,36"
