deputado,chave,ano,mes,locacao_e_manutencao_de_imoveis,locacao_de_maquinas_e_equipamentos,aquisicao_de_material,locacao_de_veiculos,combustivel_e_lubrificante,assessoria_ou_consultoria_juridica,assessoria_ou_consultoria_especializada,divulgacao_de_atividade_parlamentar,outros,soma_das_rubricas,total_no_quadro,rubricas_somam,glosa,teto_mensal_autorizado,linhas_do_painel,as_of
CHICO VIGILANTE,CHICO VIGILANTE,2023,1,0.00,0.00,0.00,0.00,1414.73,0.00,0.00,0.00,0.00,1414.73,1414.73,sim,0.00,17681.99,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,2,0.00,0.00,0.00,0.00,1154.89,0.00,0.00,0.00,0.00,1154.89,1154.89,sim,0.00,17681.99,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,3,0.00,0.00,0.00,0.00,1532.14,0.00,0.00,0.00,0.00,1532.14,1532.14,sim,0.00,17681.99,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,4,0.00,0.00,0.00,0.00,1031.96,0.00,3000.00,0.00,0.00,4031.96,4031.96,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,5,0.00,0.00,0.00,0.00,1040.05,0.00,3000.00,0.00,0.00,4040.05,4040.05,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,6,0.00,0.00,0.00,0.00,1189.11,0.00,3000.00,0.00,0.00,4189.11,4189.11,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,7,0.00,0.00,0.00,0.00,1199.75,0.00,3000.00,0.00,0.00,4199.75,4199.75,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,8,0.00,0.00,0.00,0.00,1290.87,0.00,3000.00,6280.00,0.00,10570.87,10570.87,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,9,2200.00,0.00,0.00,0.00,1312.64,0.00,3000.00,0.00,0.00,6512.64,6512.64,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,10,5591.51,0.00,0.00,0.00,1230.79,0.00,3000.00,0.00,0.00,9822.30,9822.30,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,11,5605.18,0.00,0.00,0.00,1403.06,0.00,3000.00,0.00,0.00,10008.24,10008.24,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2023,12,5788.04,0.00,0.00,0.00,1066.34,0.00,3000.00,0.00,0.00,9854.38,9854.38,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,1,5744.10,0.00,0.00,0.00,1365.06,0.00,3000.00,0.00,0.00,10109.16,10109.16,sim,0.00,18472.91,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,2,5623.90,0.00,0.00,0.00,636.01,0.00,3000.00,5750.00,0.00,15009.91,15009.91,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,3,5623.90,0.00,0.00,0.00,1356.43,0.00,0.00,8750.00,0.00,15730.33,15730.33,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,4,5819.84,0.00,0.00,0.00,1223.36,0.00,0.00,8750.00,0.00,15793.20,15793.20,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,5,5832.63,0.00,0.00,0.00,1594.01,0.00,0.00,8750.00,0.00,16176.64,16176.64,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,6,5788.04,0.00,0.00,0.00,1231.22,0.00,0.00,3000.00,0.00,10019.26,10019.26,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,7,5596.92,0.00,0.00,0.00,1419.06,0.00,0.00,3000.00,0.00,10015.98,10015.98,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,8,5820.33,0.00,0.00,0.00,1100.00,0.00,0.00,3000.00,0.00,9920.33,9920.33,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,9,5796.94,0.00,0.00,5500.00,1450.00,0.00,0.00,3000.00,0.00,15746.94,15746.94,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,10,5829.49,0.00,0.00,5500.00,1160.05,0.00,0.00,3000.00,0.00,15489.54,15489.54,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,11,5831.43,0.00,0.00,5500.00,1275.05,0.00,0.00,3000.00,0.00,15606.48,15606.48,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2024,12,5666.70,0.00,0.00,5500.00,675.08,0.00,0.00,3000.00,0.00,14841.78,14841.78,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,1,5649.99,0.00,0.00,5500.00,1116.73,0.00,0.00,3000.00,0.00,15266.72,15266.72,sim,0.00,19803.83,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,2,5781.97,0.00,0.00,5500.00,1193.36,0.00,0.00,3000.00,0.00,15475.33,15475.33,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,3,5532.00,0.00,0.00,5500.00,1483.16,0.00,0.00,3000.00,0.00,15515.16,15515.16,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,4,5681.99,0.00,0.00,5500.00,1633.27,0.00,0.00,3000.00,0.00,15815.26,15815.26,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,5,5816.89,0.00,0.00,5500.00,2185.65,0.00,0.00,3000.00,0.00,16502.54,16502.54,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,6,5857.70,0.00,0.00,5500.00,2102.39,0.00,0.00,3000.00,0.00,16460.09,16460.09,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,7,5862.77,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14362.77,14362.77,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,8,5684.00,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14184.00,14184.00,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,9,5660.92,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14160.92,14160.92,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,10,5832.24,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14332.24,14332.24,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,11,5853.56,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14353.56,14353.56,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2025,12,5874.88,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14374.88,14374.88,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2026,1,5874.88,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14374.88,14374.88,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2026,2,5609.74,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14109.74,14109.74,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2026,3,5902.38,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14402.38,14402.38,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2026,4,5902.38,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14402.38,14402.38,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2026,5,5832.24,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14332.24,14332.24,sim,0.00,20864.78,1,2026-09-01
CHICO VIGILANTE,CHICO VIGILANTE,2026,6,5875.67,0.00,0.00,5500.00,0.00,0.00,0.00,3000.00,0.00,14375.67,14375.67,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,17681.99,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,2,0.00,0.00,0.00,5500.00,1539.12,0.00,0.00,0.00,0.00,7039.12,7039.12,sim,0.00,17681.99,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,3,0.00,0.00,0.00,5500.00,1949.65,0.00,0.00,5200.00,0.00,12649.65,12649.65,sim,0.00,17681.99,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,4,0.00,0.00,0.00,5500.00,2033.67,0.00,0.00,4500.00,0.00,12033.67,12033.67,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,5,0.00,0.00,0.00,5500.00,1623.39,0.00,0.00,6850.00,0.00,13973.39,13973.39,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,6,0.00,0.00,0.00,5500.00,1936.47,0.00,0.00,5500.00,0.00,12936.47,12936.47,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,7,0.00,0.00,0.00,5500.00,0.00,0.00,0.00,5500.00,0.00,11000.00,11000.00,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,8,0.00,0.00,0.00,5500.00,1845.45,0.00,4500.00,3000.00,0.00,14845.45,14845.45,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,9,0.00,0.00,0.00,5500.00,1326.53,0.00,4500.00,2000.00,0.00,13326.53,13326.53,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,10,0.00,0.00,0.00,5500.00,1009.97,0.00,4500.00,2000.00,0.00,13009.97,13009.97,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,11,0.00,0.00,0.00,5500.00,1034.67,0.00,4500.00,2000.00,0.00,13034.67,13034.67,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2023,12,0.00,0.00,0.00,5500.00,791.49,0.00,4500.00,2000.00,0.00,12791.49,12791.49,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,1,0.00,0.00,0.00,5500.00,200.00,0.00,0.00,6500.00,0.00,12200.00,12200.00,sim,0.00,18472.91,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,2,0.00,0.00,0.00,5500.00,927.90,0.00,1000.00,7500.00,0.00,14927.90,14927.90,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,3,0.00,0.00,0.00,5500.00,1369.83,0.00,0.00,8500.00,0.00,15369.83,15369.83,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,4,0.00,0.00,0.00,5500.00,1255.88,0.00,0.00,6500.00,0.00,13255.88,13255.88,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,5,0.00,0.00,0.00,5500.00,1453.04,0.00,6500.00,2000.00,0.00,15453.04,15453.04,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,6,0.00,0.00,0.00,5500.00,1686.91,0.00,0.00,8000.00,0.00,15186.91,15186.91,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,7,0.00,0.00,0.00,5500.00,0.00,0.00,0.00,8000.00,0.00,13500.00,13500.00,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,8,0.00,0.00,0.00,5500.00,1721.98,0.00,0.00,8500.00,0.00,15721.98,15721.98,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,9,0.00,0.00,0.00,5500.00,877.38,0.00,0.00,8100.00,0.00,14477.38,14477.38,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,10,0.00,0.00,0.00,5500.00,2011.98,0.00,0.00,9000.00,0.00,16511.98,16511.98,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,11,0.00,0.00,0.00,5500.00,1574.05,0.00,0.00,9500.00,0.00,16574.05,16574.05,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2024,12,0.00,0.00,0.00,5500.00,499.94,0.00,0.00,8500.00,0.00,14499.94,14499.94,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,1,0.00,0.00,0.00,5500.00,240.05,0.00,0.00,9500.00,0.00,15240.05,15240.05,sim,0.00,19803.83,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,2,0.00,0.00,0.00,5500.00,1647.10,0.00,0.00,8200.00,0.00,15347.10,15347.10,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,3,0.00,0.00,0.00,5500.00,2107.27,0.00,0.00,8500.00,0.00,16107.27,16107.27,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,4,0.00,0.00,0.00,5500.00,0.00,0.00,0.00,8200.00,0.00,13700.00,13700.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,5,0.00,0.00,0.00,5500.00,1181.47,0.00,0.00,5950.00,0.00,12631.47,12631.47,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,6,0.00,0.00,0.00,5500.00,1943.50,0.00,0.00,3800.00,0.00,11243.50,11243.50,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,7,0.00,0.00,0.00,5500.00,0.00,0.00,0.00,3500.00,0.00,9000.00,9000.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,8,0.00,0.00,0.00,5500.00,0.00,0.00,0.00,3500.00,0.00,9000.00,9000.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,9,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,3500.00,0.00,9500.00,9500.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,10,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,2500.00,0.00,8500.00,8500.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,11,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,8000.00,0.00,14000.00,14000.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2025,12,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,9500.00,0.00,15500.00,15500.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2026,1,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,9000.00,0.00,15000.00,15000.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2026,2,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,9500.00,0.00,15500.00,15500.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2026,3,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,10000.00,0.00,16000.00,16000.00,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2026,4,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,10499.82,0.00,16499.82,16499.82,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2026,5,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,10432.39,0.00,16432.39,16432.39,sim,0.00,20864.78,1,2026-09-01
DANIEL DONIZET,DANIEL DONIZET,2026,6,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,10432.39,0.00,16432.39,16432.39,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,1,0.00,0.00,0.00,2342.00,532.68,0.00,0.00,0.00,0.00,2874.68,2874.68,sim,0.00,17681.99,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,2,0.00,0.00,0.00,3300.00,1076.29,0.00,0.00,8000.00,0.00,12376.29,12376.29,sim,0.00,17681.99,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,3,0.00,0.00,0.00,3300.00,1077.11,0.00,0.00,8000.00,0.00,12377.11,12377.11,sim,0.00,17681.99,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,4,0.00,0.00,0.00,3300.00,1485.97,0.00,0.00,8000.00,0.00,12785.97,12785.97,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,5,0.00,0.00,0.00,3300.00,1479.46,0.00,0.00,8000.00,0.00,12779.46,12779.46,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,6,0.00,0.00,0.00,3300.00,893.34,0.00,0.00,8000.00,0.00,12193.34,12193.34,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,7,0.00,0.00,0.00,3300.00,1535.70,0.00,0.00,8000.00,0.00,12835.70,12835.70,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,8,0.00,0.00,0.00,3300.00,1745.32,0.00,0.00,8000.00,0.00,13045.32,13045.32,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,9,0.00,0.00,0.00,3300.00,2591.24,0.00,1200.00,8163.21,0.00,15254.45,15254.45,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,10,0.00,0.00,0.00,3300.00,1923.51,0.00,1200.00,8363.71,0.00,14787.22,14787.22,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,11,0.00,0.00,0.00,3300.00,2091.79,0.00,1200.00,8615.78,0.00,15207.57,15207.57,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2023,12,0.00,0.00,0.00,3300.00,1778.82,0.00,1200.00,8857.29,0.00,15136.11,15136.11,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,1,0.00,0.00,0.00,3300.00,1303.94,0.00,1200.00,8873.48,0.00,14677.42,14677.42,sim,0.00,18472.91,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,2,0.00,0.00,0.00,3300.00,1568.53,0.00,1200.00,8859.76,0.00,14928.29,14928.29,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,3,0.00,0.00,0.00,3800.00,2234.40,0.00,700.00,8000.00,0.00,14734.40,14734.40,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,4,0.00,0.00,0.00,4000.00,2527.88,0.00,700.00,8994.66,0.00,16222.54,16222.54,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,5,0.00,0.00,0.00,4000.00,1901.83,0.00,700.00,8995.88,0.00,15597.71,15597.71,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,6,0.00,0.00,0.00,4000.00,1962.36,0.00,700.00,9493.62,0.00,16155.98,16155.98,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,7,0.00,0.00,0.00,4000.00,1714.80,0.00,700.00,9105.24,0.00,15520.04,15520.04,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,8,0.00,0.00,0.00,4000.00,1872.77,0.00,700.00,8909.85,0.00,15482.62,15482.62,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,9,0.00,0.00,0.00,4000.00,2333.08,0.00,700.00,8978.65,0.00,16011.73,16011.73,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,10,0.00,0.00,0.00,4000.00,2698.94,0.00,700.00,8496.44,0.00,15895.38,15895.88,não,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,11,0.00,0.00,0.00,4000.00,2131.38,0.00,700.00,8832.29,0.00,15663.67,15663.67,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2024,12,0.00,0.00,0.00,4000.00,1915.22,0.00,700.00,9192.61,0.00,15807.83,15807.83,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,1,0.00,0.00,0.00,4000.00,1198.87,0.00,700.00,8798.04,0.00,14696.91,14696.91,sim,0.00,19803.83,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,2,0.00,0.00,0.00,4000.00,2304.13,0.00,700.00,9056.29,0.00,16060.42,16060.42,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,3,0.00,0.00,0.00,4500.00,2333.84,0.00,700.00,9469.28,0.00,17003.12,17003.12,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,4,0.00,0.00,0.00,4500.00,2360.67,0.00,700.00,9150.98,0.00,16711.65,16711.65,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,5,0.00,0.00,0.00,4500.00,2729.02,0.00,700.00,9822.76,0.00,17751.78,17751.78,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,7,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,9290.79,0.00,14490.79,14490.79,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,8,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,8000.00,0.00,13200.00,13200.00,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,9,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,8000.00,0.00,13200.00,13200.00,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,10,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,8352.67,0.00,13552.67,13552.67,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,11,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,8535.55,0.00,13735.55,13735.55,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2025,12,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,8624.69,0.00,13824.69,13824.69,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2026,1,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,10438.48,0.00,15638.48,15638.48,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2026,2,0.00,0.00,0.00,4500.00,0.00,0.00,0.00,9777.49,0.00,14277.49,14277.49,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2026,3,0.00,0.00,0.00,4500.00,0.00,0.00,0.00,10166.79,0.00,14666.79,14666.79,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2026,4,0.00,0.00,0.00,4500.00,0.00,0.00,700.00,9701.67,0.00,14901.67,14901.67,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2026,5,0.00,0.00,0.00,4500.00,0.00,0.00,1049.80,9816.85,0.00,15366.65,15366.65,sim,0.00,20864.78,1,2026-09-01
DAYSE AMARÍLIO DONETTS DINIZ,DAYSE AMARILIO,2026,6,0.00,0.00,0.00,4500.00,0.00,0.00,1049.80,10389.24,0.00,15939.04,15939.04,sim,0.00,20864.78,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,1,0.00,0.00,0.00,0.00,639.21,0.00,0.00,0.00,0.00,639.21,639.21,sim,0.00,17681.99,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,2,0.00,0.00,0.00,0.00,1503.17,0.00,0.00,0.00,0.00,1503.17,1503.17,sim,0.00,17681.99,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,3,0.00,0.00,0.00,4800.00,2675.37,0.00,0.00,0.00,0.00,7475.37,7475.37,sim,0.00,17681.99,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,4,0.00,0.00,0.00,4800.00,1651.99,0.00,586.00,0.00,0.00,7037.99,7037.99,sim,0.00,18472.91,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,5,0.00,0.00,0.00,4800.00,3129.06,3960.00,586.00,0.00,0.00,12475.06,12475.06,sim,0.00,18472.91,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,6,0.00,0.00,0.00,4800.00,3129.06,3960.00,586.00,0.00,0.00,12475.06,12475.06,sim,0.00,18472.91,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,7,0.00,0.00,0.00,4800.00,449.30,3960.00,586.00,0.00,0.00,9795.30,9795.30,sim,0.00,18472.91,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,8,0.00,0.00,0.00,4800.00,3469.74,0.00,586.00,0.00,0.00,8855.74,8855.74,sim,0.00,18472.91,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,9,0.00,0.00,0.00,4800.00,1961.78,0.00,586.00,0.00,0.00,7347.78,7347.78,sim,0.00,18472.91,1,2026-09-01
DRA. JANE,DOUTORA JANE,2023,10,0.00,0.00,0.00,4800.00,2823.34,0.00,586.00,2500.00,0.00,10709.34,10709.34,sim,0.00,18472.91,1,2026-09-01
