ano,data_da_emenda,id_emenda,lei,nr_emenda,programa_de_trabalho,programa_de_trabalho_compartilhado,status,cod_unidade_orcamentaria,unidade_orcamentaria,vl_emenda,vl_lei_alteracao,vl_bloqueado_siggo,vl_disponivel,vl_empenhado,vl_desbloqueado,vl_saldo_a_solicitar,vl_liquidado,as_of
2021,2023-01-04,1056,LOA - 6778/2021(PL1417-2021),00314.01,10.122.6202.4166.0031,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"75.000,00","75.000,00","0,00","0,00","75.000,00","75.000,00","0,00","75.000,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1057,LOA - 6778/2021(PL1417-2021),00264.01,10.122.6202.4166.0033,não,ATIVO,170101,SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1058,LOA - 6778/2021(PL1417-2021),00090.01,10.122.6202.4166.0027,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"1.600.000,00","1.600.000,00","0,00","0,00","1.600.000,00","1.600.000,00","0,00","1.600.000,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1059,LOA - 6778/2021(PL1417-2021),00127.01,18.541.6210.3467.9634,não,ATIVO,150204,FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA,"210.000,00","210.000,00","30.000,00","180.000,00","0,00","180.000,00","30.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1061,LOA - 6778/2021(PL1417-2021),00190.01,13.392.6219.9075.0177,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"3.550.000,00","3.550.000,00","710.000,00","630.264,07","2.209.735,93","2.840.000,00","710.000,00","2.149.850,00",2025-12-16T18:14:28.151388
2021,2021-04-17,1062,LOA - 6778/2021(PL1417-2021),00445.01,11.334.6207.2900.7558,não,CANCELADO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,1063,LOA - 6778/2021(PL1417-2021),00446.01,11.333.6207.2667.0015,não,CANCELADO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-05-13,1064,LOA - 6778/2021(PL1417-2021),00270.01,13.392.6219.9075.0170,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"2.900.000,00","2.900.000,00","0,00","51,07","2.899.948,93","2.900.000,00","0,00","2.899.948,93",2025-12-16T18:14:28.151388
2021,2021-02-01,1065,LOA - 6778/2021(PL1417-2021),00266.01,13.392.6219.9075.0169,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","82,66","299.917,34","300.000,00","0,00","299.917,34",2025-12-16T18:14:28.151388
2021,2021-02-01,1066,LOA - 6778/2021(PL1417-2021),00273.01,23.695.6219.9075.0171,sim,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"1.950.000,00","2.150.000,00","0,00","0,00","0,00","1.950.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,1067,LOA - 6778/2021(PL1417-2021),00293.01,11.333.6207.2900.7555,não,ATIVO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","2.400.000,00","2.400.000,00","0,00","2.400.000,00","0,00","2.400.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,1068,LOA - 6778/2021(PL1417-2021),00295.01,11.334.6207.2900.7556,não,CANCELADO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,1072,LOA - 6778/2021(PL1417-2021),00444.01,11.333.6207.2900.7557,não,CANCELADO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-23,1073,LOA - 6778/2021(PL1417-2021),00470.01,13.392.6219.3678.6121,não,CANCELADO,190104,ADM. REG. DO GAMA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,1074,LOA - 6778/2021(PL1417-2021),00336.01,23.695.6207.9085.0027,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"980.000,00","980.000,00","100.000,00","250.000,00","630.000,00","880.000,00","100.000,00","630.000,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1075,LOA - 6778/2021(PL1417-2021),00328.01,16.482.6208.3571.0011,não,ATIVO,280209,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL,"100.001,00","100.001,00","100.000,00","1,00","0,00","0,00","100.001,00","0,00",2025-12-16T18:14:28.151388
2021,2022-03-23,1076,LOA - 6778/2021(PL1417-2021),00501.01,04.122.6211.3711.6204,não,ATIVO,130201,COMPANHIA DE PLANEJAMENTO DO DISTRITO FEDERAL,"320.000,00","320.000,00","0,00","68.000,00","252.000,00","320.000,00","0,00","252.000,00",2025-12-16T18:14:28.151388
2021,2021-05-12,1077,LOA - 6778/2021(PL1417-2021),00327.01,04.122.6203.2912.0005,não,ATIVO,130201,COMPANHIA DE PLANEJAMENTO DO DISTRITO FEDERAL,"200.000,00","200.000,00","0,00","137.900,00","62.100,00","200.000,00","0,00","35.879,99",2025-12-16T18:14:28.151388
2021,2021-07-27,1078,LOA - 6778/2021(PL1417-2021),00180.01,04.122.6203.2912.0006,não,ATIVO,130201,COMPANHIA DE PLANEJAMENTO DO DISTRITO FEDERAL,"220.000,00","220.000,00","0,00","27.675,00","192.325,00","220.000,00","0,00","98.700,00",2025-12-16T18:14:28.151388
2021,2021-03-04,1080,LOA - 6778/2021(PL1417-2021),00343.01,04.122.6207.9122.0004,não,CANCELADO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-19,1081,LOA - 6778/2021(PL1417-2021),00205.01,14.422.6211.9091.0011,não,ATIVO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"670.000,00","670.000,00","180.000,00","5.310,22","484.689,78","490.000,00","180.000,00","440.000,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1082,LOA - 6778/2021(PL1417-2021),00391.01,15.451.6209.1110.9943,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1083,LOA - 6778/2021(PL1417-2021),00308.01,15.451.6209.1110.9907,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1084,LOA - 6778/2021(PL1417-2021),00219.01,15.451.6206.4092.0005,não,ATIVO,280101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E HABITAÇÃO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1085,LOA - 6778/2021(PL1417-2021),00194.01,18.541.6210.3489.3446,não,ATIVO,150101,SECRETARIA DE ESTADO DO MEIO AMBIENTE,"180.000,00","180.000,00","180.000,00","0,00","0,00","0,00","180.000,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1086,LOA - 6778/2021(PL1417-2021),00464.01,20.606.6201.4119.2904,não,ATIVO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","150.000,00","150.000,00","0,00","190,00","149.810,00","150.000,00","0,00","149.810,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1087,LOA - 6778/2021(PL1417-2021),00525.01,15.451.6207.3247.9251,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1088,LOA - 6778/2021(PL1417-2021),00255.01,15.451.6207.3247.9252,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-26,1089,LOA - 6778/2021(PL1417-2021),00529.01,15.451.6206.3902.9553,não,ATIVO,190117,ADM. REG. DO RECANTO DAS EMAS,"700.000,00","602.000,00","0,00","1.255,38","600.744,62","700.000,00","0,00","301.097,33",2025-12-16T18:14:28.151388
2021,2021-04-26,1090,LOA - 6778/2021(PL1417-2021),00522.01,15.451.6206.3902.9550,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1091,LOA - 6778/2021(PL1417-2021),00045.01,04.122.8203.3903.9833,não,ATIVO,190116,ADM. REG. DE SÃO SEBASTIÃO,"60.000,00","60.000,00","0,00","60.000,00","0,00","60.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1092,LOA - 6778/2021(PL1417-2021),00312.01,26.451.8216.2396.5408,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-23,1093,LOA - 6778/2021(PL1417-2021),00530.01,15.812.6206.3048.9626,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"800.000,00","800.000,00","0,00","10,00","799.990,00","800.000,00","0,00","799.693,83",2025-12-16T18:14:28.151388
2021,2021-04-08,1094,LOA - 6778/2021(PL1417-2021),00333.01,15.451.6206.3048.9621,não,CANCELADO,190108,ADM. REG. DE PLANALTINA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1095,LOA - 6778/2021(PL1417-2021),00138.01,15.812.6206.3048.9622,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1096,LOA - 6778/2021(PL1417-2021),00192.01,16.482.6208.3571.0013,não,ATIVO,280209,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL,"800.000,00","800.000,00","800.000,00","0,00","0,00","0,00","800.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-07-27,1097,LOA - 6778/2021(PL1417-2021),00231.01,27.812.6206.3048.9624,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1098,LOA - 6778/2021(PL1417-2021),00310.01,15.451.6206.3048.9614,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","800.000,00","'-800.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1099,LOA - 6778/2021(PL1417-2021),00318.01,15.451.6206.3048.9616,não,CANCELADO,190103,ADM. REG. DO PLANO PILOTO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1100,LOA - 6778/2021(PL1417-2021),00332.01,15.451.6206.3048.9620,não,CANCELADO,190108,ADM. REG. DE PLANALTINA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-05-13,1101,LOA - 6778/2021(PL1417-2021),00331.01,15.451.6206.3048.9618,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"1.526.716,00","1.526.716,00","6.716,00","270.815,54","1.249.184,46","1.520.000,00","6.716,00","704.489,94",2025-12-16T18:14:28.151388
2021,2021-04-17,1102,LOA - 6778/2021(PL1417-2021),00410.01,15.451.6206.3048.9615,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"1.000.000,00","1.100.000,00","693.800,00","406.200,00","0,00","306.200,00","693.800,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1103,LOA - 6778/2021(PL1417-2021),00478.01,15.451.6207.3247.9254,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1104,LOA - 6778/2021(PL1417-2021),00303.01,15.451.6207.3247.9250,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1105,LOA - 6778/2021(PL1417-2021),00371.01,15.451.6207.3247.9253,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1106,LOA - 6778/2021(PL1417-2021),00137.01,14.243.6211.1564.0013,não,CANCELADO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-05-13,1107,LOA - 6778/2021(PL1417-2021),00373.01,15.451.6206.3902.9554,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1108,LOA - 6778/2021(PL1417-2021),00211.01,15.451.6206.3902.9551,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1109,LOA - 6778/2021(PL1417-2021),00402.01,15.451.6206.3902.9547,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"592.000,00","592.000,00","558,00","275.838,75","315.603,25","591.442,00","558,00","96.932,45",2025-12-16T18:14:28.151388
2021,2021-04-08,1110,LOA - 6778/2021(PL1417-2021),00315.01,15.451.6206.3902.9548,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1111,LOA - 6778/2021(PL1417-2021),00341.01,23.451.8207.3903.9837,não,CANCELADO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-06-18,1112,LOA - 6778/2021(PL1417-2021),00412.01,15.451.8205.3903.9838,não,ATIVO,190108,ADM. REG. DE PLANALTINA,"3.358,00","3.358,00","0,00","3.358,00","0,00","0,00","3.358,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,1113,LOA - 6778/2021(PL1417-2021),00305.01,15.122.8209.3903.9835,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-23,1114,LOA - 6778/2021(PL1417-2021),00528.01,15.122.8205.3903.9839,não,ATIVO,190115,ADM. REG. DE SANTA MARIA,"500.000,00","475.000,00","0,00","993,88","474.006,12","500.000,00","0,00","227.809,09",2025-12-16T18:14:28.151388
2021,2021-04-23,1115,LOA - 6778/2021(PL1417-2021),00524.01,15.812.6206.3048.9625,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1116,LOA - 6778/2021(PL1417-2021),00110.01,27.451.6206.3048.9619,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-23,1117,LOA - 6778/2021(PL1417-2021),00486.01,06.181.6217.1482.0002,não,CANCELADO,220101,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1118,LOA - 6778/2021(PL1417-2021),00199.01,10.302.6202.3223.0015,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"500.000,00","500.000,00","500.000,00","0,00","0,00","0,00","500.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1119,LOA - 6778/2021(PL1417-2021),00204.01,14.122.8211.2396.5410,não,ATIVO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"980.000,00","980.000,00","0,00","230.576,01","749.423,99","980.000,00","0,00","348.699,80",2025-12-16T18:14:28.151388
2021,2021-04-16,1120,LOA - 6778/2021(PL1417-2021),00228.01,06.181.6217.3098.0008,não,ATIVO,220105,POLÍCIA CIVIL DO DISTRITO FEDERAL,"2.000.000,00","2.000.000,00","0,00","1.067.237,30","932.762,70","2.000.000,00","0,00","932.762,70",2025-12-16T18:14:28.151388
2021,2021-02-01,1122,LOA - 6778/2021(PL1417-2021),00149.01,06.181.8217.3903.9836,não,CANCELADO,220101,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1123,LOA - 6778/2021(PL1417-2021),00538.01,26.782.6216.3182.0008,não,ATIVO,200101,SECRETARIA DE ESTADO DE TRANSPORTE E MOBILIDADE DO DISTRITO FEDERAL,"250.000,00","240.100,00","0,00","32,48","240.067,52","300.000,00","'-50.000,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1124,LOA - 6778/2021(PL1417-2021),00462.01,26.782.6216.3182.0007,não,ATIVO,200101,SECRETARIA DE ESTADO DE TRANSPORTE E MOBILIDADE DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","0,00","300.000,00","300.000,00","0,00","37.717,04",2025-12-16T18:14:28.151388
2021,2023-01-04,1125,LOA - 6778/2021(PL1417-2021),00044.01,10.301.6202.3136.0005,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1126,LOA - 6778/2021(PL1417-2021),00298.01,18.451.8210.3903.9840,não,CANCELADO,150106,JARDIM BOTÂNICO DE BRASILIA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-26,1127,LOA - 6778/2021(PL1417-2021),00521.01,15.451.6206.3902.9549,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1128,LOA - 6778/2021(PL1417-2021),00126.01,15.127.6208.4011.0022,não,ATIVO,280209,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL DO DISTRITO FEDERAL,"400.000,00","400.000,00","400.000,00","0,00","0,00","0,00","400.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-26,1129,LOA - 6778/2021(PL1417-2021),00408.01,28.846.0001.9050.7223,não,ATIVO,220105,POLÍCIA CIVIL DO DISTRITO FEDERAL,"1.000.000,00","1.000.000,00","0,00","0,00","1.000.000,00","1.000.000,00","0,00","1.000.000,00",2025-12-16T18:14:28.151388
2021,2021-04-08,1130,LOA - 6778/2021(PL1417-2021),00260.01,15.451.6206.3902.9552,não,CANCELADO,190103,ADM. REG. DO PLANO PILOTO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-10-04,1131,LOA - 6778/2021(PL1417-2021),00079.01,04.451.6209.8508.9219,não,CANCELADO,190110,ADM. REG. DO NÚCLEO BANDEIRANTE,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1132,LOA - 6778/2021(PL1417-2021),00390.01,15.451.6206.3902.9555,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-06,1133,LOA - 6778/2021(PL1417-2021),00173.01,15.451.6206.3048.9612,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-10-04,1134,LOA - 6778/2021(PL1417-2021),00081.01,04.451.6209.8508.9220,não,CANCELADO,190110,ADM. REG. DO NÚCLEO BANDEIRANTE,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2023-01-04,1135,LOA - 6778/2021(PL1417-2021),00347.01,18.542.6210.2536.0012,não,ATIVO,280208,INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL,"220.000,00","220.000,00","0,00","52.874,42","167.125,58","220.000,00","0,00","167.125,58",2025-12-16T18:14:28.151388
2021,2021-04-16,1136,LOA - 6778/2021(PL1417-2021),00101.01,14.241.6211.9091.0010,não,ATIVO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"250.000,00","250.000,00","0,00","0,00","250.000,00","250.000,00","0,00","250.000,00",2025-12-16T18:14:28.151388
2021,2021-04-17,1137,LOA - 6778/2021(PL1417-2021),00440.01,14.243.6211.9078.0044,não,CANCELADO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-26,1138,LOA - 6778/2021(PL1417-2021),00534.01,14.243.6211.9107.0082,não,CANCELADO,440101,SECRETARIA DE ESTADO DE JUSTIÇA E CIDADANIA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-02-01,1139,LOA - 6778/2021(PL1417-2021),00340.01,23.695.6207.9122.0005,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"400.000,00","400.000,00","10.000,00","835,36","389.164,64","390.000,00","10.000,00","389.164,64",2025-12-16T18:14:28.151388
2021,2023-01-04,1140,LOA - 6778/2021(PL1417-2021),00189.01,12.122.6221.9068.0248,não,ATIVO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"3.681.358,00","3.681.358,00","3.858,00","45.000,00","3.632.500,00","3.677.500,00","3.858,00","3.632.500,00",2025-12-16T18:14:28.151388
2021,2021-04-26,1142,LOA - 6778/2021(PL1417-2021),00618.01,14.422.6211.9116.0003,não,ATIVO,570101,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","40,00","299.960,00","300.000,00","0,00","299.960,00",2025-12-16T18:14:28.151388
2021,2021-04-16,1143,LOA - 6778/2021(PL1417-2021),00356.01,13.392.6219.9075.0203,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"1.150.000,00","1.150.000,00","0,00","100.252,93","1.049.747,07","1.150.000,00","0,00","849.753,83",2025-12-16T18:14:28.151388
2021,2021-04-17,1144,LOA - 6778/2021(PL1417-2021),00416.01,13.392.6219.9075.0179,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"2.700.000,00","2.700.000,00","170.000,00","0,56","2.529.999,44","2.530.000,00","170.000,00","2.529.999,44",2025-12-16T18:14:28.151388
2021,2021-04-17,1145,LOA - 6778/2021(PL1417-2021),00420.01,27.392.6219.9075.0183,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"1.520.000,00","1.520.000,00","150.000,00","18,60","1.369.981,40","1.370.000,00","150.000,00","1.369.981,40",2025-12-16T18:14:28.151388
2021,2021-04-17,1146,LOA - 6778/2021(PL1417-2021),00434.01,13.392.6219.9075.0181,não,CANCELADO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,1147,LOA - 6778/2021(PL1417-2021),00419.01,13.392.6219.9075.0180,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"5.000,00","5.000,00","5.000,00","0,00","0,00","0,00","5.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-04-17,1148,LOA - 6778/2021(PL1417-2021),00435.01,13.392.6219.9075.0197,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"100.000,00","100.000,00","0,00","0,00","100.000,00","100.000,00","0,00","100.000,00",2025-12-16T18:14:28.151388
2021,2021-04-17,1149,LOA - 6778/2021(PL1417-2021),00436.01,13.392.6219.9075.0198,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","0,00","300.000,00","300.000,00","0,00","300.000,00",2025-12-16T18:14:28.151388
2021,2021-04-23,1150,LOA - 6778/2021(PL1417-2021),00460.01,13.392.6219.9075.0178,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"3.200.000,00","3.200.000,00","0,00","1.331,71","3.198.668,29","3.200.000,00","0,00","3.198.668,29",2025-12-16T18:14:28.151388
2021,2021-02-01,1151,LOA - 6778/2021(PL1417-2021),00322.01,13.392.6219.9075.0167,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"3.927.999,00","3.927.999,00","55.000,00","6.347,78","3.866.651,22","3.672.999,00","255.000,00","3.766.651,22",2025-12-16T18:14:28.151388
