ano,tipo_votacao,co_materia,materia,data,votos_sim,votos_nao,abstencoes,votos_nao_informado,total_votos,as_of,ementa
2025,SIMBOLICA,2479,PL 1593/2025 - PARECERES CEOF E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: THIAGO MANZONI

RELATORIA: EDUARDO PEDROSA - CEOF, CHICO VIGILANTE - CCJ

ALTERA A LEI 3.830, DE 14 DE MARÇO DE 2006, QUE “DISPÕE QUANTO AO IMPOSTO SOBRE A TRANSMISSÃO “INTER VIVOS” DE BENS IMÓVEIS E DE DIREITOS A ELES
RELATIVOS – ITBI, E DÁ OUTRAS PROVIDÊNCIAS”, PARA ESTABELECER O VALOR DE MERCADO DO IMÓVEL COMO BASE DE CÁLCULO DO IMPOSTO SOBRE A TRANSMISSÃO “INTER VIVOS” DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI."
2025,SIMBOLICA,2481,PR 52/2024 - PARECERES MD,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: THIAGO MANZONI E EDUARDO PEDROSA

RELATORIAS: PAULA BELMONTE (MD)

CRIA O PRÊMIO ROBERTO CAMPOS NO ÂMBITO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2482,PR 52/2024 - PARECERES CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: THIAGO MANZONI E EDUARDO PEDROSA

RELATORIAS: IOLANDO (CCJ)

CRIA O PRÊMIO ROBERTO CAMPOS NO ÂMBITO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2486,PL 1576/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JORGE VIANNA

DISPÕE SOBRE O EMPREGO DE SERVIÇOS ESPECIALIZADOS DE VIGILÂNCIA NA REDE PÚBLICA DE SAÚDE DO DISTRITO FEDERAL COM O OBJETIVO DE PROTEGER A INCOLUMIDADE FÍSICA E MORAL DOS PROFISSIONAIS DE SAÚDE"
2025,SIMBOLICA,2503,PL Nº 1576/2025 - PARECER CS,2025-08-19,0,0,0,1,1,2026-08-27,"AUTORIA: JORGE VIANNA

RELATORIAS: IOLANDO - CS

DISPÕE SOBRE O EMPREGO DE SERVIÇOS ESPECIALIZADOS DE VIGILÂNCIA NA REDE PÚBLICA DE SAÚDE DO DISTRITO FEDERAL COM O OBJETIVO DE PROTEGER A INCOLUMIDADE FÍSICA E MORAL DOS PROFISSIONAIS DE SAÚDE."
2025,SIMBOLICA,2505,PL 1847/2025 - PARECER CEOF,2025-08-07,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: JOAQUIM RORIZ NETO

EMENTA: ABRE CRÉDITO SUPLEMENTAR À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 214.839.073,00."
2025,SIMBOLICA,2509,"PL 1872/2025 - PARECERES CAF, CDESCTMAT CEOF E CCJ.",2025-08-12,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: JAQUELINE SILVA (CAF), ROGÉRIO MORRO DA CRUZ (CDESCTMAT), EDUARDO PEDROSA (CEOF) E THIAGO MANZONI (CCJ).

EMENTA: DISPÕE SOBRE DESAFETAÇÃO E AUTORIZA A DOAÇÃO DE ÁREA DE USO COMUM DO POVO PARA AMPLIAÇÃO DO LOTE 1, QUADRA 6, SETOR DE ADMINISTRAÇÃO FEDERAL SUL - SAF/SUL, PLANO PILOTO - RA I, DESTINADO AO SUPERIOR TRIBUNAL DE JUSTIÇA - STJ."
2025,SIMBOLICA,2529,PL 1512/2025 - 1º TURNO,2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

EMENTA: DISPÕE SOBRE AS CONDIÇÕES DE REPOUSO DOS PROFISSIONAIS DE ENFERMAGEM DURANTE O HORÁRIO DE TRABALHO, NOS TERMOS DA LEI FEDERAL Nº 7.498, DE 25 DE JUNHO DE 1986, COM AS ALTERAÇÕES PROMOVIDAS PELA LEI Nº 14.602, DE 20 DE JUNHO DE 2023."
2025,SIMBOLICA,2530,PL 1512/2025 - 2º TURNO,2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

EMENTA: DISPÕE SOBRE AS CONDIÇÕES DE REPOUSO DOS PROFISSIONAIS DE ENFERMAGEM DURANTE O HORÁRIO DE TRABALHO, NOS TERMOS DA LEI FEDERAL Nº 7.498, DE 25 DE JUNHO DE 1986, COM AS ALTERAÇÕES PROMOVIDAS PELA LEI Nº 14.602, DE 20 DE JUNHO DE 2023."
2025,SIMBOLICA,2531,"PL 1512/2025 - PARECERES CAS, CSA, CEOF E CCJ",2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

RELATORIA: ROGÉRIO MORRO DA CRUZ (CAS), GABRIEL MAGNO (CSA), EDUARDO PEDROSA (CEOF) E IOLANDO (CCJ)

EMENTA: “DISPÕE SOBRE AS CONDIÇÕES DE REPOUSO DOS PROFISSIONAIS DE ENFERMAGEM DURANTE O HORÁRIO DE TRABALHO, NOS TERMOS DA LEI FEDERAL Nº 7.498, DE 25 DE JUNHO DE 1986, COM AS ALTERAÇÕES PROMOVIDAS PELA LEI Nº 14.602, DE 20 DE JUNHO DE 2023"
2025,SIMBOLICA,2542,PL 1771/2025 - 1º TURNO,2025-12-02,0,0,0,1,1,2026-08-27,"AUTORIA: JAQUELINE SILVA

EMENTA: DISPÕE SOBRE A CRIAÇÃO DE DIRETRIZES PARA IMPLANTAÇÃO DE DELEGACIAS ESPECIALIZADAS EM PROTEÇÃO À PESSOA IDOSA NO ÂMBITO DO DISTRITO FEDERAL"
2025,SIMBOLICA,2544,"PL 1771/2025 - PARECERES CS, CEOF E CCJ",2025-12-02,0,0,0,1,1,2026-08-27,"AUTORIA: JAQUELINE SILVA

RELATORIA: JOÃO CARDOSO (CS), JORGE VIANNA (CEOF) E CHICO VIGILANTE (CCJ)

EMENTA: DISPÕE SOBRE A CRIAÇÃO DE DIRETRIZES PARA IMPLANTAÇÃO DE DELEGACIAS ESPECIALIZADAS EM PROTEÇÃO À PESSOA IDOSA NO ÂMBITO DO DISTRITO FEDERAL"
2025,SIMBOLICA,2549,PL 1045/2024 - 1º TURNO,2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: RICARDO VALE

EMENTA: DISPÕE SOBRE DIREITOS DE CÃES E GATOS – DOMÉSTICOS, COMUNITÁRIOS OU ABANDONADOS –, SOBRE DIREITOS E DEVERES DE SEUS RESPONSÁVEIS, TUTORES E
CUIDADORES, COM O PROPÓSITO DE PRESERVAR O BEM-ESTAR DOS ANIMAIS, E EVITAR MAUS TRATOS POR PARTE DE VIZINHOS, CONDÔMINOS E ADMINISTRAÇÕES DE CONDOMÍNIOS NO DISTRITO FEDERAL."
2025,SIMBOLICA,2550,PL 1045/2024 - 2º TURNO,2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: RICARDO VALE

EMENTA: DISPÕE SOBRE DIREITOS DE CÃES E GATOS – DOMÉSTICOS, COMUNITÁRIOS OU ABANDONADOS –, SOBRE DIREITOS E DEVERES DE SEUS RESPONSÁVEIS, TUTORES E
CUIDADORES, COM O PROPÓSITO DE PRESERVAR O BEM-ESTAR DOS ANIMAIS, E EVITAR MAUS TRATOS POR PARTE DE VIZINHOS, CONDÔMINOS E ADMINISTRAÇÕES DE CONDOMÍNIOS NO DISTRITO FEDERAL."
2025,SIMBOLICA,2551,PL 1045/2024 - PARECERES CDESCTMAT E CCJ,2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: RICARDO VALE

RELATORIA: DANIEL DONIZET (CEDESCTMAT) E FÁBIO FÉLIX (CCJ)

EMENTA: DISPÕE SOBRE DIREITOS DE CÃES E GATOS – DOMÉSTICOS, COMUNITÁRIOS OU ABANDONADOS –, SOBRE DIREITOS E DEVERES DE SEUS RESPONSÁVEIS, TUTORES E
CUIDADORES, COM O PROPÓSITO DE PRESERVAR O BEM-ESTAR DOS ANIMAIS, E EVITAR MAUS TRATOS POR PARTE DE VIZINHOS, CONDÔMINOS E ADMINISTRAÇÕES DE CONDOMÍNIOS NO DISTRITO FEDERAL."
2025,SIMBOLICA,2555,BLOCO DE PDLS DE 12/08/2025 - PARECERES CAS E CCJ,2025-08-12,0,0,0,1,1,2026-08-27,"RELATORIA: MARTINS MACHADO (CAS) E THIAGO MANZONI (CCJ)

PDLS Nº 327/2025 (JAQUELINE SILVA), 269/2025 (ROOSEVELT) E 330/2025 (FÁBIO FÉLIX)."
2025,SIMBOLICA,2563,PL 1339/2024 - 1º TURNO,2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: DOUTORA JANE

EMENTA: ALTERA A LEI Nº 6.623, DE 25 DE JUNHO DE 2020, QUE DISPÕE SOBRE A CONCESSÃO DO ALUGUEL SOCIAL ÀS MULHERES VÍTIMAS DE VIOLÊNCIA DOMÉSTICA NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2564,PL 1339/2024 - 2º TURNO,2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: DOUTORA JANE

EMENTA: ALTERA A LEI Nº 6.623, DE 25 DE JUNHO DE 2020, QUE DISPÕE SOBRE A CONCESSÃO DO ALUGUEL SOCIAL ÀS MULHERES VÍTIMAS DE VIOLÊNCIA DOMÉSTICA NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2565,"PL 1339/2024 - PARECERES  CAS, CEOF E CCJ",2025-11-04,0,0,0,1,1,2026-08-27,"AUTORIA: DOUTORA JANE

RELATORIA: ROGÉRIO MORRO DA CRUZ (CAS), EDUARDO PEDROSA (CEOF) E THIAGO MANZONI (CCJ)

EMENTA: ALTERA A LEI Nº 6.623, DE 25 DE JUNHO DE 2020, QUE DISPÕE SOBRE A CONCESSÃO DO ALUGUEL SOCIAL ÀS MULHERES VÍTIMAS DE VIOLÊNCIA DOMÉSTICA NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2573,PL 1868/2025 - 1º TURNO,2025-08-12,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

EMENTA: ABRE CRÉDITO SUPLEMENTAR À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 30.000.000,00."
2025,SIMBOLICA,2574,PL 1868/2025 - PARECER CEOF,2025-08-12,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: EDUARDO PEDROSA (CEOF)

EMENTA: ABRE CRÉDITO SUPLEMENTAR À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 30.000.000,00."
2025,SIMBOLICA,2581,"PL 1540/2025 - PARECERES CDDM, CSA, CEOF E CCJ",2025-12-02,0,0,0,1,1,2026-08-27,"AUTORIA: EDUARDO PEDROSA

RELATORIA: DOUTORA JANE (CDDM), DAYSE AMARÍLIO (CSA), JAQUELINE SILVA (CEOF) E IOLANDO (CCJ)

EMENTA: ALTERA A LEI Nº 4.190, DE 6 DE AGOSTO DE 2008 QUE “ASSEGURA A TODAS AS CRIANÇAS NASCIDAS NOS HOSPITAIS E DEMAIS ESTABELECIMENTOS DE ATENÇÃO À SAÚDE DE GESTANTES DA REDE PÚBLICA DE SAÚDE DO DISTRITO FEDERAL O DIREITO AO TESTE DE TRIAGEM NEONATAL, NA SUA MODALIDADE AMPLIADA”, PARA AMPLIAR O ROL DE DETECÇÃO DE DOENÇAS METABÓLICAS, GENÉTICAS, INFECCIOSAS E IMUNOLÓGICAS."
2025,SIMBOLICA,2582,PL 1540/2025 - 1º TURNO,2025-12-02,0,0,0,1,1,2026-08-27,"AUTORIA: EDUARDO PEDROSA

EMENTA: ALTERA A LEI Nº 4.190, DE 6 DE AGOSTO DE 2008 QUE “ASSEGURA A TODAS AS CRIANÇAS NASCIDAS NOS HOSPITAIS E DEMAIS ESTABELECIMENTOS DE ATENÇÃO À
SAÚDE DE GESTANTES DA REDE PÚBLICA DE SAÚDE DO DISTRITO FEDERAL O DIREITO AO TESTE DE TRIAGEM NEONATAL, NA SUA MODALIDADE AMPLIADA”, PARA AMPLIAR O ROL DE DETECÇÃO DE DOENÇAS METABÓLICAS, GENÉTICAS, INFECCIOSAS E IMUNOLÓGICAS."
2025,SIMBOLICA,2597,"PL Nº 1882/2025 - PARECER CDESCTMAT, CEOF E CCJ",2025-08-19,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CDESCTMAT, EDUARDO PEDROSA - CEOF, ROBÉRIO NEGREIROS - CCJ

AUTORIZA O BRB - BANCO DE BRASÍLIA A ADQUIRIR PARTICIPAÇÃO EM INSTITUIÇÕES FINANCEIRAS SEDIADAS NO BRASIL E NO EXTERIOR, EMPRESAS COM ATIVIDADES PRÓPRIAS OU COMPLEMENTARES ÀS DO SETOR FINANCEIRO, INCLUSIVE NO RAMO DE TECNOLOGIA DA INFORMAÇÃO (TI) E EMPRESAS COM OBJETOS SOCIAIS RELACIONADOS ÀS ATIVIDADES PREVISTAS NO ARTIGO 144, § 1º DA LEI ORGÂNICA DO DF."
2025,SIMBOLICA,2602,PL 1823/2025 - PARECER CEOF,2025-08-26,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: EDUARDO PEDROSA - CEOF

ABRE CRÉDITO SUPLEMENTAR À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 2.130.000,00."
2025,SIMBOLICA,2603,PL 1823/2025 - 1º TURNO,2025-08-26,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

ABRE CRÉDITO SUPLEMENTAR À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 2.130.000,00."
2025,SIMBOLICA,2605,PL 1873/2025 - PARECER CEOF,2025-08-26,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: EDUARDO PEDROSA - CEOF

ABRE CRÉDITO ADICIONAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 18.200.000,00."
2025,SIMBOLICA,2606,PL 1873/2025 - 1º TURNO,2025-08-26,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

ABRE CRÉDITO ADICIONAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 18.200.000,00."
2025,SIMBOLICA,2608,PL 1885/2025 - PARECER CEOF,2025-08-26,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: EDUARDO PEDROSA - CEOF

ABRE CRÉDITO ESPECIAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 1.500.000,00."
2025,SIMBOLICA,2609,PL 1885/2025 - 1º TURNO,2025-08-26,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

ABRE CRÉDITO ESPECIAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR DE R$ 1.500.000,00."
2025,SIMBOLICA,2615,BLOCO DE REQUERIMENTOS 26.08.2025,2025-08-26,0,0,0,1,1,2026-08-27,"REQUERIMENTOS Nº 2138, 2178 E 2190, TODOS DE 2025."
2025,SIMBOLICA,2616,BLOCO DE PDLS DE 26/08/2025 - PARECERES CAS E CCJ,2025-08-26,0,0,0,1,1,2026-08-27,"RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS E THIAGO MANZONI - CCJ.

PDLS Nº 324, 325 E 347, AMBOS DE 2025."
2025,SIMBOLICA,2618,BLOCO DE MOÇÕES E REQUERIMENTOS  09/09/2025,2025-09-09,0,0,0,1,1,2026-08-27,"MOÇÕES Nº 1421 A 1425, 1427 A 1430, 1433 A 1435, 1437 A 1456, 1458, 1459, 1461 A 1534, TODAS DE 2025 E REQUERIMENTOS Nº 2229, 2231, AMBOS DE 2025."
2025,SIMBOLICA,2620,"PL 1833/2025 - PARECERES CEC, CEOF E CCJ",2025-09-09,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIAS: RICARDO VALE - CEC, JAQUELINE SILVA - CEOF E THIAGO MANZONI - CCJ

INSTITUI O PROGRAMA CARTÃO UNIFORME ESCOLAR E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2621,PL 1833/2025 - 1º TURNO,2025-09-09,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

INSTITUI O PROGRAMA CARTÃO UNIFORME ESCOLAR E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2622,PL 1833/2025 - 2º TURNO,2025-09-09,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

INSTITUI O PROGRAMA CARTÃO UNIFORME ESCOLAR E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2625,"PLC 62/2025 - PARECERES CAS, CEOF E CCJ",2025-09-09,0,0,0,1,1,2026-08-27,"AUTORIA: TRIBUNAL DE CONTAS DO DISTRITO FEDERAL

RELATORIA: ROGÉRIO MORRO DA CRUZ - CAS, JOAQUIM RORIZ NETO - CEOF E THIAGO MANZONI - CCJ.

INSTITUI O DIÁRIO OFICIAL ELETRÔNICO DO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL, ALTERA DISPOSITIVOS DA LEI COMPLEMENTAR Nº 1, DE 9 DE MAIO DE 1994, QUE DISPÕE SOBRE A LEI ORGÂNICA DO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2628,PL 2930/2022  C/C PL 1898/2025 - 1º TURNO,2025-09-16,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

PL 2930/2022, QUE ""ALTERA A LEI N. 6.888, DE 07 DE JULHO DE 2021, QUE ""DISPÕE SOBRE A REGULARIZAÇÃO DE OCUPAÇÕES HISTÓRICAS DE ASSOCIAÇÕES OU ENTIDADES SEM FINS LUCRATIVOS EM UNIDADES IMOBILIÁRIAS DA COMPANHIA IMOBILIÁRIA DE BRASÍLIA - TERRACAP OU DO DISTRITO FEDERAL, TRATA DE TERRENOS ADQUIRIDOS POR ENTIDADES RELIGIOSAS OU DE ASSISTÊNCIA SOCIAL E DÁ OUTRAS PROVIDÊNCIAS."", A FIM DE PRORROGAR O PRAZO DE REQUERIMENTO DE REGULARIZAÇÃO JUNTO A TERRACAP."" EM TRAMITAÇÃO CONJUNTA COM O PL 1898/2025, QUE  ""ALTERA A LEI Nº 6.888, DE 07 DE JULHO DE 2021, QUE ""DISPÕE SOBRE A REGULARIZAÇÃO DE OCUPAÇÕES HISTÓRICAS DE ASSOCIAÇÕES OU ENTIDADES SEM FINS LUCRATIVOS EM UNIDADES IMOBILIÁRIAS DA COMPANHIA IMOBILIÁRIA DE BRASÍLIA - TERRACAP OU DO DISTRITO FEDERAL, TRATA DE TERRENOS ADQUIRIDOS POR ENTIDADES RELIGIOSAS OU DE ASSISTÊNCIA SOCIAL E DÁ OUTRAS PROVIDÊNCIAS""."
2025,SIMBOLICA,2629,PL 2930/2022  C/C PL 1898/2025 - 2º TURNO,2025-09-16,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

PL 2930/2022, QUE ""ALTERA A LEI N. 6.888, DE 07 DE JULHO DE 2021, QUE ""DISPÕE SOBRE A REGULARIZAÇÃO DE OCUPAÇÕES HISTÓRICAS DE ASSOCIAÇÕES OU ENTIDADES SEM FINS LUCRATIVOS EM UNIDADES IMOBILIÁRIAS DA COMPANHIA IMOBILIÁRIA DE BRASÍLIA - TERRACAP OU DO DISTRITO FEDERAL, TRATA DE TERRENOS ADQUIRIDOS POR ENTIDADES RELIGIOSAS OU DE ASSISTÊNCIA SOCIAL E DÁ OUTRAS PROVIDÊNCIAS."", A FIM DE PRORROGAR O PRAZO DE REQUERIMENTO DE REGULARIZAÇÃO JUNTO A TERRACAP."" EM TRAMITAÇÃO CONJUNTA COM O PL 1898/2025, QUE  ""ALTERA A LEI Nº 6.888, DE 07 DE JULHO DE 2021, QUE ""DISPÕE SOBRE A REGULARIZAÇÃO DE OCUPAÇÕES HISTÓRICAS DE ASSOCIAÇÕES OU ENTIDADES SEM FINS LUCRATIVOS EM UNIDADES IMOBILIÁRIAS DA COMPANHIA IMOBILIÁRIA DE BRASÍLIA - TERRACAP OU DO DISTRITO FEDERAL, TRATA DE TERRENOS ADQUIRIDOS POR ENTIDADES RELIGIOSAS OU DE ASSISTÊNCIA SOCIAL E DÁ OUTRAS PROVIDÊNCIAS""."
2025,SIMBOLICA,2630,"PL 2930/2022 C/C PL 1898/2025 - PARECERES CAF, CEC, CEOF, CCJ",2025-09-16,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: JAQUELINE SILVA - CAF, THIAGO MANZONI - CEC, JAQUELINE SILVA - CEOF E THIAGO MANZONI - CCJ.

AUTORIA: PODER EXECUTIVO

PL 2930/2022, QUE ""ALTERA A LEI N. 6.888, DE 07 DE JULHO DE 2021, QUE ""DISPÕE SOBRE A REGULARIZAÇÃO DE OCUPAÇÕES HISTÓRICAS DE ASSOCIAÇÕES OU ENTIDADES SEM FINS LUCRATIVOS EM UNIDADES IMOBILIÁRIAS DA COMPANHIA IMOBILIÁRIA DE BRASÍLIA - TERRACAP OU DO DISTRITO FEDERAL, TRATA DE TERRENOS ADQUIRIDOS POR ENTIDADES RELIGIOSAS OU DE ASSISTÊNCIA SOCIAL E DÁ OUTRAS PROVIDÊNCIAS."", A FIM DE PRORROGAR O PRAZO DE REQUERIMENTO DE REGULARIZAÇÃO JUNTO A TERRACAP."" EM TRAMITAÇÃO CONJUNTA COM O PL 1898/2025, QUE  ""ALTERA A LEI Nº 6.888, DE 07 DE JULHO DE 2021, QUE ""DISPÕE SOBRE A REGULARIZAÇÃO DE OCUPAÇÕES HISTÓRICAS DE ASSOCIAÇÕES OU ENTIDADES SEM FINS LUCRATIVOS EM UNIDADES IMOBILIÁRIAS DA COMPANHIA IMOBILIÁRIA DE BRASÍLIA - TERRACAP OU DO DISTRITO FEDERAL, TRATA DE TERRENOS ADQUIRIDOS POR ENTIDADES RELIGIOSAS OU DE ASSISTÊNCIA SOCIAL E DÁ OUTRAS PROVIDÊNCIAS""."
2025,SIMBOLICA,2631,"PLC 79/2025 - PARECERES CAF, CDESCTMAT, CEOF E CCJ",2025-09-16,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: JAQUELINE SILVA - CAF, DRA. JANE - CDESCTMAT, JAQUELINE SILVA - CEOF E THIAGO MANZONI - CCJ.

ALTERA A LEI COMPLEMENTAR Nº 806, DE 12 DE JUNHO DE 2009, QUE ""DISPÕE SOBRE A POLÍTICA PÚBLICA DE REGULARIZAÇÃO URBANÍSTICA E FUNDIÁRIA DAS UNIDADES IMOBILIÁRIAS OCUPADAS POR ENTIDADES RELIGIOSAS DE QUALQUER CULTO PARA CELEBRAÇÕES PÚBLICAS OU ENTIDADES DE ASSISTÊNCIA SOCIAL, E DÁ OUTRAS PROVIDÊNCIAS""."
2025,SIMBOLICA,2635,PL 1414/2025 C/C PL 1846/2025 - 1º  TURNO,2025-09-16,0,0,0,1,1,2026-08-27,"AUTORIA: PEPA  E PODER EXECUTIVO

PL 1414/2025, QUE ""ALTERA A LEI Nº 5.323, DE 17 DE MARÇO DE 2014, QUE DISPÕE SOBRE A OBRIGATORIEDADE DE VISTORIA DE VEÍCULOS AUTOMOTORES, PARA MODIFICAR O PRAZO DE VISTORIA CONFORME A IDADE DO VEÍCULO, ""  EM TRAMITAÇÃO CONJUNTA COM PL 1846/2025, QUE ""ALTERA A LEI Nº 5.323, DE 17 DE MARÇO DE 2014, QUE DISPÕE SOBRE A PRESTAÇÃO DO SERVIÇO DE TÁXI NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."""
2025,SIMBOLICA,2636,PL 1414/2025 C/C PL 1846/2025 - 2º  TURNO,2025-09-16,0,0,0,1,1,2026-08-27,"AUTORIA: PEPA  E PODER EXECUTIVO

PL 1414/2025, QUE ""ALTERA A LEI Nº 5.323, DE 17 DE MARÇO DE 2014, QUE DISPÕE SOBRE A OBRIGATORIEDADE DE VISTORIA DE VEÍCULOS AUTOMOTORES, PARA MODIFICAR O PRAZO DE VISTORIA CONFORME A IDADE DO VEÍCULO, ""  EM TRAMITAÇÃO CONJUNTA COM PL 1846/2025, QUE ""ALTERA A LEI Nº 5.323, DE 17 DE MARÇO DE 2014, QUE DISPÕE SOBRE A PRESTAÇÃO DO SERVIÇO DE TÁXI NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."""
2025,SIMBOLICA,2637,"PL 1414/2025 C/C PL 1846/2025 - PARECERES  CTMU, CDC, CEOF E CCJ.",2025-09-16,0,0,0,1,1,2026-08-27,"AUTORIA: PEPA  E PODER EXECUTIVO

RELATORIAS:  MARTINS MACHADO - CTMU , ROGÉRIO MORRO DA CRUZ - CAS,  JORGE VIANNA- CEOF E IOLANDO - CCJ.

PL 1414/2025, QUE ""ALTERA A LEI Nº 5.323, DE 17 DE MARÇO DE 2014, QUE DISPÕE SOBRE A OBRIGATORIEDADE DE VISTORIA DE VEÍCULOS AUTOMOTORES, PARA MODIFICAR O PRAZO DE VISTORIA CONFORME A IDADE DO VEÍCULO, ""  EM TRAMITAÇÃO CONJUNTA COM PL 1846/2025, QUE ""ALTERA A LEI Nº 5.323, DE 17 DE MARÇO DE 2014, QUE DISPÕE SOBRE A PRESTAÇÃO DO SERVIÇO DE TÁXI NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."""
2025,SIMBOLICA,2638,BLOCO PDLS DE 16/09/2025 - PARECERES CAS E CCJ,2025-09-16,0,0,0,1,1,2026-08-27,"RELATORIA: MARTINS MACHADO (CAS) E THIAGO MANZONI (CCJ)

PARECER CCJ AO PDL Nº 306/2025 (ROGÉRIO MORRO DA CRUZ) E 256/2023 (EDUARDO PEDROSA);

PARECERES CAS E CCJ AOS PDL'S Nº 276/2025 (PAULA BELMONTE), 255/2025 (PAULA BELMONTE), 319/2025 (PAULA BELMONTE), 276/2025 (PAULA BELMONTE), 320/2025 (PAULA BELMONTE), 318/2025 (WELLINGTON LUIZ), 285/2025 (WELLINGTON LUIZ),  65/2023 (EDUARDO PEDROSA),  284/2025 (THIAGO MANZONI), 245/2024 (GABRIEL MAGNO),  335/2025 (PASTOR DANIEL DE CASTRO), 343/2025 (JOÃO CARDOSO), 362/2025 (JORGE VIANNA) 352/2025 (ROBÉRIO NEGREIROS), 366/2025 (PEPA)."
2025,SIMBOLICA,2641,PDL 303/2025 - PARECER CAS E CCJ,2025-09-16,0,0,0,1,1,2026-08-27,"RELATORIA: ROGÉRIO MORRO DA CRUZ - CAS, THIAGO MANZONI - CCJ.

AUTORIA: PAULA BELMONTE

CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO EXCELENTÍSSIMO SENHOR JOÃO AUGUSTO RIBEIRO NARDES, MINISTRO DO TRIBUNAL DE CONTAS DA UNIÃO."
