ano,mes_numero,numero_da_ne,credor,especificacao,quantidade,valor_unitario,valor_total,modalidade,identificacao,as_of
2023,10,2023NE00695,MILLENNIUM EVENTOS EIRELI,"Serviços de limpeza e conservação - serviços com profissionais treinados, capacitados e uniformizados para execução dos serviços de limpeza e conservação, com honorários compatíveis com o piso sindical da categoria, incluindo todo o material e equipamento",15,"120,00","1.800,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2023,10,2023NE00695,MILLENNIUM EVENTOS EIRELI,"Técnico de equipamentos audiovisuais e som. Profissional devidamente capacitado para realização de montagem, desmontagem e manutenção de aparelhos audiovisuais, computadores e demais aparelhos eletroeletrônicos a serem utilizados durante os eventos.",3,"120,00","360,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2023,10,2023NE00695,MILLENNIUM EVENTOS EIRELI,"Técnico de Iluminação. Prof tecnicamente capacitado para serv, montagem e instal de equip de luz, operação de serv e equip de luz/iluminação. Preparado para instalação e manuseio. Demais especific vide TR (SEI 1261519) e ARP 5/23 (SEI 1315943). Conf T. de",3,"120,00","360,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2023,10,2023NE00696,NCT INFORMÁTICA LTDA,Switch Tipo 2 - switch de acesso PoE++ com 4 portas SFP+ e 24 portas.,5,"23.500,00","117.500,00",Dispensa de Licitação,"Art. 24, XI",2026-08-10T19:25:51
2023,10,2023NE00696,NCT INFORMÁTICA LTDA,Switch Tipo 4 - switch de acesso com 2 portas SFP+ e 48 portas 1Gbp.,7,"8.333,00","58.331,00",Dispensa de Licitação,"Art. 24, XI",2026-08-10T19:25:51
2023,10,2023NE00696,NCT INFORMÁTICA LTDA,"Transceiver Óptico de 10 Gbits. Demais especificações vide TR (SEI 0312698). Conforme CONTRATO-PG Nº 71/2021-NPLC (SEI 0640330), Proposta (SEI 0606922), Ofício n°015/2023-NCT/CLDF (SEI 1140973), Despacho SEINF (SEI 1380511) e Despacho DAF (SEI 1380815).",16,"670,00","10.720,00",Dispensa de Licitação,"Art. 24, XI",2026-08-10T19:25:51
2023,10,2023NE00697,MILLENNIUM EVENTOS EIRELI,ART de elétrica (ART ¿ anotação responsabilidade técnica); Emissão de laudo técnico ¿ elétrica; ART de projeto; ART de execução; Termo de responsabilidade.,1,"400,00","400,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2023,10,2023NE00697,MILLENNIUM EVENTOS EIRELI,"Palco Estruturado1 - A estrutura também deve contemplar: Escadas: 02 unid. nas laterais; Rampas: 02 unid. nas laterais; Corrimão nos dois itens (rampas + escadas); Plenária: 07 metros x 0,60m de pranchões cobertos por toalhas de cetim. Demais espec. vide",24,"55,00","1.320,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2023,10,2023NE00698,RPL COMERCIO E SERVICOS LTDA.,"Apostilamento - Contratação de empresa especializada para prestação de serviços de clipping impresso e online, conforme CONTRATO-PG Nº 8/2022-NPLC (SEI 1000026). Despacho NJCI (SEI 1383647) e Despacho DAF (SEI 1383739).",11,"139,86","1.538,46",Pregão,000054/2021-CLDF,2026-08-10T19:25:51
2023,10,2023NE00699,FUNDACAO DE EMPREENDIMENTOS CIENTIFICOS E TECNOLOG,"Cancelamento parcial do saldo da Nota de Empenho 2023NE00661 (SEI 1361852), referente ao cancelamento da Taxa de Matrícula, do curso de PÓS-GRADUAÇÃO EM ASSESSORIA POLÍTICA, GOVERNO E POLÍTICAS PÚBLICAS, conforme Despacho NEP (SEI 1384391) e Despacho DAF",1,"150,00","150,00",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2023,10,2023NE00700,SYS COMUNICACAO E TECNOLOGIA LTDA ME,Item 6 - Sinalização Vertical de Orientação de Tráfego na Garagem - Direcional de Garagem (Item 7.6 do Proj. de Sinalização),1,"6.900,00","6.900,00",Pregão Eletrônico com Ata,000041/2022-SRP,2026-08-10T19:25:51
2023,10,2023NE00700,SYS COMUNICACAO E TECNOLOGIA LTDA ME,Item 9 - Identificação Braile A (Item 7.9 do Proj.de Sinalização),1,"9.600,00","9.600,00",Pregão Eletrônico com Ata,000041/2022-SRP,2026-08-10T19:25:51
2023,10,2023NE00700,SYS COMUNICACAO E TECNOLOGIA LTDA ME,Item 10 - Pictogramas (Item 7.10 do Proj.de Sinalização),1,"6.300,00","6.300,00",Pregão Eletrônico com Ata,000041/2022-SRP,2026-08-10T19:25:51
2023,10,2023NE00700,SYS COMUNICACAO E TECNOLOGIA LTDA ME,"Item 17 - Readequação da Sinalização (Item 7.17 do Proj.de Sinalização) Fornec e instalação, sob demanda, do sistema complementar de sinalização do edif da CLDF, nos seguintes lotes, separadamente: Lote 01: Sinalização geral e Lote 02: Sinalização de aces",1,"5.400,00","5.400,00",Pregão Eletrônico com Ata,000041/2022-SRP,2026-08-10T19:25:51
2023,10,2023NE00701,LVM VIAGENS E TURISMO LTDA,Emissão de bilhetes nacionais.,1,"40.000,00","40.000,00",Pregão,000026/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00701,LVM VIAGENS E TURISMO LTDA,"Emissão de bilhetes internacionais + seguro viagem internacional. Contratação de empresa para a prestação de serviços de agenciamento de viagens, compreendendo cotação de preços, reserva, marcação/remarcação, emissão e fornecimento de bilhetes de passagen",1,"61.335,30","61.335,30",Pregão,000026/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00702,LVM VIAGENS E TURISMO LTDA,"Cancelamento da Nota de Empenho 2023NE00701, em virtude de erro no número do processo",1,"101.335,30","101.335,30",Pregão,000026/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00703,LVM VIAGENS E TURISMO LTDA,Emissão de bilhetes nacionais.,1,"40.000,00","40.000,00",Pregão,000026/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00703,LVM VIAGENS E TURISMO LTDA,"Emissão de bilhetes internacionais + seguro viagem internacional. Contratação de empresa para a prestação de serviços de agenciamento de viagens, compreendendo cotação de preços, reserva, marcação/remarcação, emissão e fornecimento de bilhetes de passagen",1,"61.335,30","61.335,30",Pregão,000026/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00707,GENTE SEGURADORA S.A,"Contratação de seguro predial do Edifício Sede da Câmara Legislativa do Distrito Federal, localizada na Praça Municipal (Praça do Buriti), Quadra 2, lote 5, Brasília, Distrito Federal (móveis e imóveis), conforme Termo de Referência (0532540), Proposta (1",1,"10.700,00","10.700,00",Pregão,000043/2021-CLDF,2026-08-10T19:25:51
2023,10,2023NE00708,MILLENNIUM EVENTOS EIRELI,"Projetor multimídia de 5.000 ansi lumens com sistema DLP; Resolução XGA (1024x768); Tipo da lâmpada: 350W; Suportar resolução VGA (640 x 480) a UXGA (1600 x 1200); Compatibilidade com HDTV; Vídeo: NTSC, PAL, SECAM; Fonte de alimentação: AC100 a 240V, Modo",1,"80,00","80,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2023,10,2023NE00708,MILLENNIUM EVENTOS EIRELI,"Tela de projeção (2m x 3m, com tripé). Demais especificações vide Termo de Referência (SEI 1261519). Conforme ATA DE REGISTRO DE PREÇOS - PG Nº 5/2023-NPLC (SEI 1315943), Termo de Homologação do Pregão 19/2023 (SEI 1298693), PARECER-PG Nº 272/2023-NPLC (S",1,"30,00","30,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2023,10,2023NE00709,WMED UTI - MOVEL SERVICOS DE SAUDE LTDA,"Item 1 - ÁREA PROTEGIDA: serviço de atendimento pré-hospitalar por UTI MÓVEL (viatura tipo D, tripulada por equipe mínima composta por 1 médico, 1 enfermeiro e 1 condutor de ambulância), equipada conforme normativo vigente do Ministério da Saúde, seguido",3,"3.950,00","11.850,00",Pregão,000023/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00709,WMED UTI - MOVEL SERVICOS DE SAUDE LTDA,"Item 2 - EVENTOS EXTERNOS: 1 UTI MÓVEL (viatura tipo D, com no mín 1 médico, 1 enfermeiro e 1 condutor de ambulância), equipada conf. normativo vigente do MS, ficará de plantão ininterrupto, fora do perímetro da CLDF, no DF, durante sessões especiais e at",60,"313,06","18.783,60",Pregão,000023/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00711,ZENITE INFORMAÇÃO E CONSULTORIA S/A.,"Contratação de instituição, a fim de ministrar a servidores da CLDF o curso Erros Grosseiros e Vícios na Nova Lei de Licitações , com 16 horas-aula, à distância, nos dias 30/10, 31/10, 06/11 e 07/11/2023, das 13h30 às 17h30, conforme Estudo Técnico Preli",4,"2.455,00","9.820,00",Inexigível,"Art. 74, III, f.",2026-08-10T19:25:51
2023,10,2023NE00712,PAULA MORENO PARO BELMONTE,"Concessão de DIÁRIAS para participação de parlamentar no evento Desafios do desenvolvimento: o futuro da tributação, promovido pelo Fórum de Integração Brasil Europa, nos dias 6 e 7/11, em Coimbra  Portugal, conf AMD nº 152/2023, publicado no DCL nº 13",1,"8.615,25","8.615,25",Não Aplicável,"AMD nº 152, de 2023",2026-08-10T19:25:51
2023,10,2023NE00713,DANIEL DE CASTRO SOUSA,"Concessão de DIÁRIAS para participação de parlamentar na Conferência Nacional da União Nacional dos Legisladores e Legislativos Estaduais  UNALE, nos dias 8 a 10 de novembro, em Fortaleza - Ceará, conforme AMD nº 156, de 2023, publicado no DCL nº 230, de",1,"3.123,36","3.123,36",Não Aplicável,"AMD nº 156, de 2023",2026-08-10T19:25:51
2023,10,2023NE00714,ECOPENSE COLETA DE RESIDUOS EIRELI,"Cancelamento do saldo da Nota de Empenho 2023NE00159, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Despacho DSG (SEI 1402085) e Despacho DAF (SEI 1402222).",1,"636,03","636,03",Pregão,000008/2018-CLDF,2026-08-10T19:25:51
2023,10,2023NE00715,COPIADORA UNIVERSITARIA LTDA ME,"Cancelamento do saldo da Nota de Empenho 2023NE00084, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Despacho COTEA (SEI 1399238) e Despacho DAF (SEI 1401226).",1,"10.577,50","10.577,50",Pregão,000023/2021-CLDF,2026-08-10T19:25:51
2023,10,2023NE00716,ALGAR TELECOM S/A,"Cancelamento do saldo da Nota de Empenho 2023NE00091, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Autorização de Cancelamento DIAP (SEI 1400123).",1,"18.939,91","18.939,91",Pregão,000009/2018-CLDF,2026-08-10T19:25:51
2023,10,2023NE00717,ALGAR TELECOM S/A,"Cancelamento parcial do saldo da Nota de Empenho 2023NE00372 (SEI 1167082), nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588), para o encerramento do exercício 2023, conforme Autorização de Cancelamento de Saldo de Empenho - DIAP (SEI 1396544).",1,"8.801,52","8.801,52",Pregão,000007/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00718,TIM S/A,"Contratação remanescente, do PREGÃO ELETRÔNICO nº 14/2023, de 100 linhas telefônicas móveis (chips habilitados com características de pós pago), que possuem comunicação de voz e dados, acesso à Internet, correio eletrônico e mensagens de texto. Demais esp",1,"6.000,00","6.000,00",Pregão,000014/2023-CLDF,2026-08-10T19:25:51
2023,10,2023NE00719,ShowCase Pro Tecnologia Ltda,"Cancelamento parcial do saldo da Nota de Empenho 2023NE00125, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Memorando nº 67/2023-NPROG (SEI 1401200), Despacho DICOM (SEI 1405835) e Despacho DA",1,"84.660,39","84.660,39",Pregão,000047/2021-CLDF,2026-08-10T19:25:51
2023,10,2023NE00720,DMP COMERCIOE SERVICOSTECNICOS EIRELI,"Cancelamento do saldo da Nota de Empenho 2023NE00218, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Despacho SAC (SEI 1407450).",1,"8.030,20","8.030,20",Pregão,000011/2021-CLDF,2026-08-10T19:25:51
2023,10,2023NE00721,EDUCALIBRAS TREIN. E DES.DO IDIOMA DE LIBRAS LTDA.,"Reforço da Nota de Empenho 2023NE00007, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Despacho DTAP (SEI 1405735).",1,"7.439,37","7.439,37",Pregão,000040/2020-CLDF,2026-08-10T19:25:51
2023,10,2023NE00722,SEISELLES DISTRIBUICAO E LOGISTICA EIRELI ME,"Contratação de empresa para fornecimento de revistas e jornais periódicos, em meio digital, para suprir as necessidades da Câmara Legislativa do Distrito Federal - CLDF, conforme Projeto Básico (SEI 0210996), CONTRATO-PG Nº 45/2020-NPLC (SEI 0275848), 2º",1,"22.569,16","22.569,16",Pregão,000030/2020-CLDF,2026-08-10T19:25:51
2023,10,2023NE00723,UNIAO NACIONAL DO LEG ESTADUAIS,"Contratação de instituição para a inscrição de parlamentares e corpo técnico da CDLF, na 26ª Conferência Nacional da UNALE, que será realizada em Fortaleza/CE, dos dias 08 a 10 de novembro de 2023, tendo como tema: As Prerrogativas do Parlamento Estadual",1,"10.000,00","10.000,00",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2023,10,2023NE00724,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO,"Reforço da Nota de Empenho 2023NE00021 (SEI 1016826), nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588), para o encerramento do exercício 2023, conforme Despacho NTO (SEI 1408854). Vigência do 2º Termo Aditivo: 09/08/2023 a 08/08/2024 (SEI 1213",1,"703,15","703,15",Inexigível,"Art. 25, Caput",2026-08-10T19:25:51
2023,10,2023NE00725,VERBO EDUCACIONAL LTDA.,"Reforço da Nota de Empenho 2023NE00050 (SEI 1020993), nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588), para o encerramento do exercício 2023, conforme Despacho NEP (SEI 1405041).",1,"912,90","912,90",Inexigível,Arts. 25 II e 13 VI,2026-08-10T19:25:51
2023,10,2023NE00726,RPL COMERCIO E SERVICOS LTDA.,"Reforço da Nota de Empenho 2023NE00005 (SEI 1009519), nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588), para o encerramento do exercício 2023, conforme Despacho NJCI (SEI 1409092). Vigência do1º Termo Aditivo: 03/03/2023 a 02/03/2024 (SEI 0985",1,"289,86","289,86",Pregão,000054/2021-CLDF,2026-08-10T19:25:51
2023,10,2023NE00727,ShowCase Pro Tecnologia Ltda,"Reforço da Nota de Empenho 2023NE00040 (SEI 1019092), nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588), para o encerramento do exercício 2023, conforme Despacho NTO (SEI 1408785). Vigência do 2º Termo Aditivo: 07/10/2023 a 06/10/2024 (SEI 1257",1,"24.495,25","24.495,25",Pregão,000036/2021-CLDF,2026-08-10T19:25:51
2023,11,2023NE00728,SUPREME CAPACITACAO E TREINAMENTO LTDA,"Contratação de instituição de ensino, para ministrar o curso EFD-Reinf e DCTFWeb para a Administração Pública (Teoria e Prática) para servidores daCLDF, estruturado em 16 horas/aula, na modalidade on-line ao vivo, entre os dias 06 e 09 de novembro de 2023",6,"1.670,00","10.020,00",Inexigível,"Art. 74, III, f",2026-08-10T19:25:51
2023,11,2023NE00729,THIAGO DE ARAÚJO MACIEIRA MANZONI,"Concessão de DIÁRIAS para participação de parlamentar na Conferência Nacional da União Nacional dos Legisladores e Legislativos Estaduais  UNALE, nos dias 8 a 10 de novembro, em Fortaleza - Ceará, conforme Ato da Mesa Diretora nº 157, de 2023, publicado",1,"3.123,36","3.123,36",Não Aplicável,AMD nº 157,2026-08-10T19:25:51
2023,11,2023NE00731,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL - FCDF,"Contribuição previdenciária, parte patronal, da deputada JANE KLEBIA DO NASCIMENTO SILVA REIS, pertencente ao Quadro de Servidores da Polícia Civil do DF, referente aos meses de janeiro a maio/2023, conforme Memorando nº 301/2023-SEPAG (SEI 1401392), Desp",1,"36.307,20","36.307,20",Não Aplicável,Contrib Patronal,2026-08-10T19:25:51
2023,11,2023NE00732,H3D SOLUCOES DE TELEINFORMATICA LTDA,"Reforço da Nota de Empenho 2023NE00089, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Solicitação de Empenho DIAP (SEI 1412457) e Despacho DAF (SEI 1412475).",1,"1.253,28","1.253,28",Pregão,000039/2019-CLDF,2026-08-10T19:25:51
2023,11,2023NE00733,O2 AMBIENTAL LTDA,"Reforço da Nota de Empenho 2023NE00293, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Despacho DSG (SEI 1410295) e Despacho DAF (SEI 1412251).",1,"2.151,67","2.151,67",Dispensa de Licitação,"Art. 24, inc. V",2026-08-10T19:25:51
2023,11,2023NE00734,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP","Cancelamento parcial do saldo da Nota de Empenho 2023NE00193, nos termos do Memorando-Circular nº 4/2023-DAF (SEI 1389588) para o encerramento do exercício 2023, conforme Despacho NEP (SEI 1409692).",1,"1.389,75","1.389,75",Inexigível,Arts 25 II e 13 VI,2026-08-10T19:25:51
