ano,mes,mes_numero,tipo,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2025,Julho,7,INATIVO,436,431,"13.837.872,11","'-5.777.010,28","3.870,24","8.064.732,07"
2025,Julho,7,PENSIONISTA,55,55,"859.724,16","'-363.475,78","0,00","496.248,38"
2025,Julho,7,REQUISITADO,211,103,"879.516,21","'-327.660,19","220.654,51","772.510,53"
2025,Agosto,8,COMISSIONADO,2263,957,"9.784.195,84","'-3.849.985,39","2.197.342,02","8.131.552,47"
2025,Agosto,8,CONCURSADO,1899,894,"29.981.212,89","'-12.424.069,10","2.061.018,64","19.618.162,43"
2025,Agosto,8,DEPUTADO,52,24,"836.859,23","'-320.478,02","45.566,36","561.947,57"
2025,Agosto,8,INATIVO,430,430,"13.694.937,38","'-5.888.756,63","0,00","7.806.180,75"
2025,Agosto,8,PENSIONISTA,55,55,"859.724,16","'-368.780,41","0,00","490.943,75"
2025,Agosto,8,REQUISITADO,207,102,"762.311,79","'-236.635,79","216.619,00","742.295,00"
2025,Setembro,9,COMISSIONADO,2288,962,"9.975.815,99","'-3.827.697,27","2.213.065,28","8.361.184,00"
2025,Setembro,9,CONCURSADO,1906,899,"31.151.030,78","'-12.451.985,30","2.073.620,04","20.772.665,52"
2025,Setembro,9,DEPUTADO,54,24,"878.663,64","'-331.296,90","48.902,88","596.269,62"
2025,Setembro,9,INATIVO,431,430,"13.707.442,85","'-5.803.440,79","0,00","7.904.002,06"
2025,Setembro,9,PENSIONISTA,56,56,"889.520,92","'-386.583,33","0,00","502.937,59"
2025,Setembro,9,REQUISITADO,206,102,"794.727,55","'-246.389,32","219.985,61","768.323,84"
2025,Outubro,10,COMISSIONADO,2311,962,"10.120.451,21","'-3.942.776,61","2.211.246,63","8.388.921,23"
2025,Outubro,10,CONCURSADO,1940,897,"30.421.917,48","'-12.653.194,22","2.081.588,08","19.850.311,34"
2025,Outubro,10,DEPUTADO,51,24,"843.930,33","'-324.986,74","48.199,20","567.142,79"
2025,Outubro,10,INATIVO,439,432,"14.314.191,72","'-5.982.067,17","4.134,12","8.336.258,67"
2025,Outubro,10,PENSIONISTA,56,56,"868.834,06","'-372.599,95","0,00","496.234,11"
2025,Outubro,10,REQUISITADO,209,103,"815.974,10","'-241.357,90","221.728,68","796.344,88"
2025,Novembro,11,,126,126,"170.534,00","0,00","27.742,50","198.276,50"
2025,Novembro,11,COMISSIONADO,2299,960,"10.096.745,94","'-3.877.860,23","2.206.645,34","8.425.531,05"
2025,Novembro,11,CONCURSADO,1949,896,"30.028.012,78","'-12.382.898,43","2.079.001,40","19.724.115,75"
2025,Novembro,11,DEPUTADO,55,24,"866.347,72","'-318.033,76","48.381,08","596.695,04"
2025,Novembro,11,INATIVO,431,431,"13.795.782,53","'-5.927.264,18","0,00","7.868.518,35"
2025,Novembro,11,PENSIONISTA,55,55,"868.454,93","'-363.537,70","0,00","504.917,23"
2025,Novembro,11,REQUISITADO,206,104,"823.686,98","'-244.500,36","220.828,05","800.014,67"
2025,Dezembro,12,,126,126,"170.898,00","0,00","22.153,50","193.051,50"
2025,Dezembro,12,COMISSIONADO,3282,967,"18.464.483,92","'-9.983.752,22","2.225.267,28","10.705.998,98"
2025,Dezembro,12,CONCURSADO,2873,892,"53.212.585,17","'-31.217.536,30","2.080.172,96","24.075.221,83"
2025,Dezembro,12,DEPUTADO,75,24,"1.239.946,00","'-564.082,02","48.814,92","724.678,90"
2025,Dezembro,12,INATIVO,848,431,"25.710.720,56","'-14.973.333,56","0,00","10.737.387,00"
2025,Dezembro,12,PENSIONISTA,109,56,"1.629.180,75","'-938.340,16","0,00","690.840,59"
2025,Dezembro,12,REQUISITADO,297,102,"1.521.133,29","'-710.147,15","220.247,62","1.031.233,76"
2026,Janeiro,1,,104,104,"152.308,00","0,00","24.894,00","177.202,00"
2026,Janeiro,1,COMISSIONADO,3625,967,"12.807.837,86","'-3.899.093,60","2.318.586,22","11.227.330,48"
2026,Janeiro,1,CONCURSADO,3208,892,"43.203.101,98","'-13.216.283,57","2.158.246,27","32.145.064,68"
2026,Janeiro,1,DEPUTADO,75,24,"855.034,86","'-312.230,36","50.809,86","593.614,36"
2026,Janeiro,1,INATIVO,435,430,"13.882.122,15","'-5.846.857,21","0,00","8.035.264,94"
2026,Janeiro,1,PENSIONISTA,103,56,"910.297,25","'-371.834,07","0,00","538.463,18"
2026,Janeiro,1,REQUISITADO,346,105,"953.601,66","'-249.831,07","232.406,30","936.176,89"
2026,Fevereiro,2,COMISSIONADO,2225,946,"13.251.732,39","'-3.859.227,73","2.159.635,63","11.552.140,29"
2026,Fevereiro,2,CONCURSADO,1909,894,"34.988.166,95","'-12.244.107,47","2.050.107,48","24.794.166,96"
2026,Fevereiro,2,DEPUTADO,76,24,"1.274.131,61","'-335.517,77","48.726,96","987.340,80"
2026,Fevereiro,2,INATIVO,442,430,"19.657.150,73","'-5.808.033,31","1.935,12","13.851.052,54"
2026,Fevereiro,2,PENSIONISTA,57,55,"1.280.809,82","'-367.579,06","0,00","913.230,76"
2026,Fevereiro,2,REQUISITADO,207,102,"1.111.260,99","'-243.471,64","220.773,31","1.088.562,66"
2026,Março,3,COMISSIONADO,2355,974,"10.001.215,33","'-3.840.935,84","2.325.907,65","8.486.187,14"
2026,Março,3,CONCURSADO,1883,879,"31.851.417,69","'-12.527.581,64","2.147.418,65","21.471.254,70"
2026,Março,3,DEPUTADO,48,24,"834.591,36","'-310.623,34","50.809,86","574.777,88"
2026,Março,3,INATIVO,449,440,"14.541.756,99","'-6.112.262,21","6.149,45","8.435.644,23"
2026,Março,3,PENSIONISTA,56,56,"912.201,47","'-382.006,94","0,00","530.194,53"
2026,Março,3,REQUISITADO,207,104,"832.796,32","'-243.292,95","235.748,38","825.251,75"
2026,Abril,4,,129,129,"166.639,10","0,00","26.419,50","193.058,60"
2026,Abril,4,COMISSIONADO,3342,988,"11.263.458,80","'-4.125.616,39","2.362.493,30","9.500.335,71"
2026,Abril,4,CONCURSADO,2834,880,"34.098.016,19","'-13.477.452,38","2.173.799,83","22.794.363,64"
2026,Abril,4,DEPUTADO,72,24,"848.358,13","'-304.593,79","50.968,72","594.733,06"
2026,Abril,4,INATIVO,441,440,"14.953.695,22","'-6.512.109,68","0,00","8.441.585,54"
2026,Abril,4,PENSIONISTA,56,56,"914.887,58","'-393.093,20","0,00","521.794,38"
2026,Abril,4,REQUISITADO,311,103,"924.521,59","'-294.591,26","233.229,81","863.160,14"
2026,Maio,5,COMISSIONADO,2335,980,"10.574.406,29","'-3.970.407,60","2.933.402,55","9.537.401,24"
2026,Maio,5,CONCURSADO,1900,876,"33.029.159,98","'-13.433.169,55","2.662.367,76","22.258.358,19"
2026,Maio,5,DEPUTADO,50,24,"834.980,08","'-292.713,80","63.755,16","606.021,44"
2026,Maio,5,INATIVO,457,445,"16.074.539,64","'-6.575.486,49","6.040,96","9.505.094,11"
2026,Maio,5,PENSIONISTA,56,56,"914.887,58","'-389.680,71","0,00","525.206,87"
2026,Maio,5,REQUISITADO,208,102,"882.563,03","'-308.069,40","287.565,42","862.059,05"
2026,Junho,6,COMISSIONADO,2796,989,"14.288.418,72","'-4.120.734,50","2.909.101,42","13.076.785,64"
2026,Junho,6,CONCURSADO,1876,872,"36.826.775,01","'-13.516.696,15","2.640.498,34","25.950.577,20"
2026,Junho,6,DEPUTADO,74,24,"1.251.146,22","'-302.729,49","64.106,64","1.012.523,37"
2026,Junho,6,INATIVO,455,448,"22.089.350,14","'-6.669.161,30","10.310,08","15.430.498,92"
2026,Junho,6,PENSIONISTA,57,57,"1.478.865,55","'-453.423,51","0,00","1.025.442,04"
2026,Junho,6,REQUISITADO,225,105,"1.162.686,46","'-288.399,56","283.426,07","1.157.712,97"
2026,Julho,7,,126,126,"172.156,20","0,00","31.833,00","203.989,20"
2026,Julho,7,COMISSIONADO,2363,993,"10.789.653,58","'-4.062.139,26","2.927.125,62","9.654.639,94"
2026,Julho,7,CONCURSADO,1804,871,"31.002.283,90","'-13.365.171,75","2.648.062,66","20.285.174,81"
2026,Julho,7,DEPUTADO,48,24,"836.300,13","'-310.063,64","64.575,28","590.811,77"
2026,Julho,7,INATIVO,452,448,"15.278.586,56","'-6.625.852,48","468,64","8.653.202,72"
2026,Julho,7,PENSIONISTA,56,56,"943.100,56","'-409.582,96","0,00","533.517,60"
2026,Julho,7,REQUISITADO,203,105,"827.875,96","'-276.449,16","285.947,15","837.373,95"
