ano,mes,mes_numero,unidade_orcamentaria,funcao,funcao_rotulo,subfuncao,subfuncao_rotulo,natureza,natureza_rotulo,natureza_em_seis_digitos,natureza_categoria_economica,natureza_grupo,natureza_modalidade_de_aplicacao,natureza_elemento,natureza_subelemento,fonte,fonte_rotulo,empenhado,liquidado,pago,as_of
2024,Maio,5,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"190.117,44","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,31,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"4.507.370,00","1.054.037,64","1.054.037,64",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,31,,339139,,339139,3,3,91,39,,100,,"0,00","8.532,16","8.532,16",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"10.046,31","10.046,31","10.046,31",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"1.917,10","1.917,10","1.917,10",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"1.420.086,03","1.420.086,03","1.420.086,03",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"27.324,67","206.897,53","208.979,48",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"99.019,15","287.121,43","287.121,43",2026-08-07T20:15:03.924257
2024,Maio,5,1101,28,,846,,339193,,339193,3,3,91,93,,100,,"0,00","1.440,00","1.440,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","399.853,22","399.853,22",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"43.660.045,33","43.551.870,43","43.545.196,63",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"253,34","2.277.929,66","2.277.929,66",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"190.325,40","190.325,40","190.325,40",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"172.210,40","172.210,40","172.210,40",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","4.550.927,78","4.550.927,78",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"491.494,85","486.965,99","486.965,99",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"37.100,25","37.100,25","37.100,25",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"85.559,92","66.318,41","62.576,97",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"132.516,60","42.357,62","11.591,48",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"0,00","846.940,18","486.095,82",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"29.033,40","1.224.323,21","1.140.267,12",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"3.251.133,76","3.247.329,28","3.245.358,38",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"41.067,77","37.652,52","37.747,61",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339147,,339147,3,3,91,47,,100,,"244,00","244,00","244,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"4.773,72","4.773,72","4.773,72",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"259.599,91","3.199,34","3.199,34",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"194.803,05","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,122,,449092,,449092,4,4,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","323.506,98","323.506,98",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"814.225,42","1.231.029,81","1.231.029,81",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"0,00","41.383,02","41.383,02",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","975.761,60","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"0,00","5.678,20","5.678,20",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"36.848,87","38.753,25","34.032,82",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"0,00","62.132,81","62.132,81",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,31,,339030,,339030,3,3,90,30,,100,,"26.014,89","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,31,,339037,,339037,3,3,90,37,,100,,"3.944.768,27","694.015,62","694.015,62",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"5.061.704,09","2.446.389,31","2.446.389,31",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,31,,339139,,339139,3,3,91,39,,100,,"0,00","14.151,20","14.151,20",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"10.046,31","10.046,31","10.046,31",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"489.707,39","465.297,71","465.297,71",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"10.062,48","196.359,25","212.430,90",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"0,00","263.358,24","254.523,13",2026-08-07T20:15:03.924257
2024,Junho,6,1101,28,,846,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","481.361,36","481.361,36",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"38.216.015,12","38.069.607,98","38.052.030,57",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"0,00","2.434.739,99","2.434.739,99",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"157.898,85","157.898,85","157.898,85",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"37.609,27","37.609,27","37.609,27",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","4.881.572,14","4.881.572,14",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"478.901,20","478.901,20","478.901,20",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"4.875,00","4.875,00","4.875,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"120.702,03","159.808,73","137.480,17",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","13.806,18","44.572,32",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"0,00","661.133,48","1.021.977,84",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"406.880,46","647.123,59","731.179,68",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"3.259.756,14","3.256.115,62","3.254.758,12",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","944,08","944,08",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"31.904,20","31.214,12","32.044,95",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339147,,339147,3,3,91,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"80.152,96","80.152,96","80.152,96",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"0,00","4.803,05","4.803,05",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,122,,449092,,449092,4,4,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","174.812,41","174.812,41",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"13.926,25","2.702.654,04","2.702.654,04",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"379.775,00","6.654,51","6.654,51",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","975.761,60",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"60.756,30","9.289,28","9.289,28",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"38.741,12","38.741,12","43.461,55",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"167.305,68","87.807,40","87.807,40",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,31,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,31,,339037,,339037,3,3,90,37,,100,,"0,00","1.204.200,83","1.204.200,83",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"'-72,00","1.321.362,15","1.321.362,15",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,31,,339139,,339139,3,3,91,39,,100,,"0,00","8.180,00","8.180,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"10.046,31","10.046,31","10.046,31",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"367.656,24","367.656,24","367.656,24",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"116.100,41","290.007,30","290.007,30",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"0,00","265.229,11","274.064,22",2026-08-07T20:15:03.924257
2024,Julho,7,1101,28,,846,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","454.461,92","454.461,92",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"37.199.342,02","37.094.516,88","37.100.682,42",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"119,96","2.445.938,25","2.445.938,25",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"115.966,46","115.966,46","115.966,46",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"8.718,33","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","4.734.207,44","4.734.207,44",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"467.444,73","467.194,82","467.194,82",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"26.718,75","26.718,75","26.718,75",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"83.881,95","39.562,64","60.305,60",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","6.340,78","6.340,78",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"1.008,00","1.008,00","1.008,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"1.269.823,78","1.048.353,15","1.048.353,15",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"1.406.997,50","674.034,04","652.026,51",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"3.254.441,86","3.248.997,02","3.248.589,77",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"37.720,50","37.123,33","37.337,48",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339139,,339139,3,3,91,39,,100,,"0,00","20.854,78","20.854,78",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339147,,339147,3,3,91,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"5.654,68","5.654,68","5.654,68",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"21.117,00","92.737,32","54.479,97",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"236.707,00","81.410,00","81.410,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,122,,449092,,449092,4,4,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"341.712,71","780.102,33","780.102,33",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,126,,339092,,339092,3,3,90,92,,100,,"3.273,92","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"0,00","84.992,72","84.992,72",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"0,00","60.756,30","60.756,30",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"1.819,59","1.819,59","1.819,59",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"8.727,72","213.709,30","213.709,30",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,31,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,31,,339037,,339037,3,3,90,37,,100,,"0,00","603.684,61","603.684,61",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"6.603.496,00","3.313.316,93","3.313.316,93",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,31,,339139,,339139,3,3,91,39,,100,,"0,00","6.737,44","6.737,44",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"10.046,31","10.046,31","10.046,31",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"53.398,86","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"516.411,17","516.411,17","516.411,17",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"0,00","212.517,40","212.517,40",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"667.789,76","229.045,94","229.045,94",2026-08-07T20:15:03.924257
2024,Agosto,8,1101,28,,846,,339193,,339193,3,3,91,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2024,Setembro,9,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","463.887,59","463.887,59",2026-08-07T20:15:03.924257
