ano,unidade_orcamentaria,funcao,subfuncao,natureza,fonte,tipo_documento_da_loa,valor_votado_na_loa,valor_movimentado_pelos_creditos,diferenca,superficies_que_declaram
2009,11117,27,812,339030,100,proposta,"7.000,00",,,1
2009,11117,27,812,339031,100,proposta,"15.000,00",,,1
2009,11117,27,812,339032,100,proposta,"16.000,00",,,1
2009,11117,27,812,339036,100,proposta,"6.000,00",,,1
2009,11117,27,812,339039,100,proposta,"25.000,00",,,1
2009,11117,27,812,449052,120,proposta,"4.000,00",,,1
2009,11117,4,122,339030,100,proposta,"198.000,00",,,1
2009,11117,4,122,339030,111,proposta,"30.000,00",,,1
2009,11117,4,122,339039,100,proposta,"853.486,00",,,1
2009,11117,4,122,449052,120,proposta,"35.000,00",,,1
2009,11117,4,122,449052,160,proposta,"60.500,00",,,1
2009,11117,8,244,339030,100,proposta,"2.000,00",,,1
2009,11117,8,244,339032,100,proposta,"2.000,00",,,1
2009,11117,8,244,339048,100,proposta,"2.000,00",,,1
2009,11118,13,392,339030,120,proposta,"10.000,00",,,1
2009,11118,13,392,339031,120,proposta,"10.000,00",,,1
2009,11118,13,392,339039,100,proposta,"35.000,00",,,1
2009,11118,13,392,339039,120,proposta,"8.000,00",,,1
2009,11118,15,451,449051,100,proposta,"600.000,00",,,1
2009,11118,15,451,449051,160,proposta,"196.500,00",,,1
2009,11118,15,452,339030,100,proposta,"70.000,00",,,1
2009,11118,15,452,339030,120,proposta,"67.100,00",,,1
2009,11118,15,452,339039,120,proposta,"20.000,00",,,1
2009,11118,15,452,449052,160,proposta,"40.000,00",,,1
2009,11118,25,451,449051,160,proposta,"100.250,00",,,1
2009,11118,27,812,339030,120,proposta,"5.000,00",,,1
2009,11118,27,812,339031,120,proposta,"3.000,00",,,1
2009,11118,27,812,339039,120,proposta,"10.000,00",,,1
2009,11118,4,122,339030,100,proposta,"60.000,00",,,1
2009,11118,4,122,339030,111,proposta,"8.500,00",,,1
2009,11118,4,122,339030,120,proposta,"30.000,00",,,1
2009,11118,4,122,339039,100,proposta,"474.173,00",,,1
2009,11118,4,122,339039,120,proposta,"81.900,00",,,1
2009,11118,4,122,449052,160,proposta,"50.000,00",,,1
2009,11118,4,695,339039,120,proposta,"5.000,00",,,1
2009,11119,13,392,339039,100,proposta,"90.000,00",,,1
2009,11119,13,392,449052,160,proposta,"36.750,00",,,1
2009,11119,15,451,339030,100,proposta,"20.000,00",,,1
2009,11119,15,451,449051,100,proposta,"540.000,00",,,1
2009,11119,15,452,339030,100,proposta,"65.324,00",,,1
2009,11119,15,452,449052,160,proposta,"10.000,00",,,1
2009,11119,25,451,449051,100,proposta,"20.000,00",,,1
2009,11119,27,812,339030,100,proposta,"12.000,00",,,1
2009,11119,27,812,339031,100,proposta,"8.000,00",,,1
2009,11119,27,812,339039,100,proposta,"10.000,00",,,1
2009,11119,27,812,449051,100,proposta,"40.000,00",,,1
2009,11119,27,812,449052,160,proposta,"10.000,00",,,1
2009,11119,4,122,339030,100,proposta,"85.266,00",,,1
2009,11119,4,122,339036,100,proposta,"1.000,00",,,1
2009,11119,4,122,339039,100,proposta,"494.626,00",,,1
2009,11119,4,122,449052,160,proposta,"51.000,00",,,1
2009,11119,4,421,339139,100,proposta,"122.160,00",,,1
2009,11119,8,244,339030,100,proposta,"5.830,00",,,1
2009,11119,8,244,339032,100,proposta,"5.830,00",,,1
2009,11119,8,244,339048,100,proposta,"5.830,00",,,1
2009,11120,13,392,339030,100,proposta,"5.000,00",,,1
2009,11120,13,392,339039,100,proposta,"30.000,00",,,1
2009,11120,15,451,339030,100,proposta,"1.000,00",,,1
2009,11120,15,451,449051,100,proposta,"600.000,00",,,1
2009,11120,15,451,449051,160,proposta,"100.000,00",,,1
2009,11120,15,452,339030,100,proposta,"35.000,00",,,1
2009,11120,15,452,339039,100,proposta,"5.000,00",,,1
2009,11120,15,452,449052,160,proposta,"20.000,00",,,1
2009,11120,27,812,339030,100,proposta,"2.000,00",,,1
2009,11120,27,812,339031,100,proposta,"2.000,00",,,1
2009,11120,27,812,339039,100,proposta,"5.000,00",,,1
2009,11120,4,122,339030,100,proposta,"50.000,00",,,1
2009,11120,4,122,339039,100,proposta,"690.989,00",,,1
2009,11120,4,122,339039,111,proposta,"2.000,00",,,1
2009,11120,4,122,339039,120,proposta,"141.000,00",,,1
2009,11120,4,122,449052,160,proposta,"50.837,00",,,1
2009,11121,13,392,339030,100,proposta,"10.000,00",,,1
2009,11121,13,392,339036,100,proposta,"5.000,00",,,1
2009,11121,13,392,339039,100,proposta,"40.000,00",,,1
2009,11121,13,392,449052,160,proposta,"2.800,00",,,1
2009,11121,15,451,339030,100,proposta,"10.000,00",,,1
2009,11121,15,451,339039,100,proposta,"10.000,00",,,1
2009,11121,15,451,449051,100,proposta,"360.000,00",,,1
2009,11121,15,452,339030,100,proposta,"20.000,00",,,1
2009,11121,15,452,339039,100,proposta,"7.000,00",,,1
2009,11121,15,452,449052,160,proposta,"3.000,00",,,1
2009,11121,27,812,339030,100,proposta,"10.000,00",,,1
2009,11121,27,812,339031,100,proposta,"10.000,00",,,1
2009,11121,27,812,339039,100,proposta,"10.000,00",,,1
2009,11121,27,812,449052,160,proposta,"4.200,00",,,1
2009,11121,4,122,339030,100,proposta,"32.000,00",,,1
2009,11121,4,122,339039,100,proposta,"195.562,00",,,1
2009,11121,4,122,449052,160,proposta,"8.950,00",,,1
2009,11121,4,421,339139,100,proposta,"90.000,00",,,1
2009,11122,13,392,339030,100,proposta,"10.000,00",,,1
2009,11122,13,392,339030,120,proposta,"3.000,00",,,1
2009,11122,13,392,339031,100,proposta,"10.000,00",,,1
2009,11122,13,392,339031,120,proposta,"2.500,00",,,1
2009,11122,13,392,339032,120,proposta,"2.000,00",,,1
2009,11122,13,392,339036,100,proposta,"2.500,00",,,1
2009,11122,13,392,339036,120,proposta,"2.500,00",,,1
2009,11122,13,392,339039,100,proposta,"30.000,00",,,1
2009,11122,13,392,339039,120,proposta,"10.000,00",,,1
2009,11122,13,392,449052,120,proposta,"10.000,00",,,1
2009,11122,15,451,339030,100,proposta,"20.000,00",,,1
2009,11122,15,451,339036,100,proposta,"2.500,00",,,1
2009,11122,15,451,339039,100,proposta,"100.000,00",,,1
2009,11122,15,451,339039,120,proposta,"2.500,00",,,1
2009,11122,15,451,449051,100,proposta,"840.000,00",,,1
2009,11122,15,451,449051,120,proposta,"880.000,00",,,1
2009,11122,15,451,449052,120,proposta,"10.000,00",,,1
2009,11122,25,451,449051,120,proposta,"2.500,00",,,1
2009,11122,27,812,339030,100,proposta,"8.000,00",,,1
2009,11122,27,812,339030,120,proposta,"2.500,00",,,1
2009,11122,27,812,339031,100,proposta,"8.000,00",,,1
2009,11122,27,812,339031,120,proposta,"5.000,00",,,1
2009,11122,27,812,339032,100,proposta,"10.000,00",,,1
2009,11122,27,812,339032,120,proposta,"5.000,00",,,1
2009,11122,27,812,339036,100,proposta,"2.000,00",,,1
2009,11122,27,812,339036,120,proposta,"2.000,00",,,1
2009,11122,27,812,339039,100,proposta,"10.000,00",,,1
2009,11122,27,812,339039,120,proposta,"10.000,00",,,1
2009,11122,27,812,449052,120,proposta,"2.500,00",,,1
2009,11122,4,122,339030,100,proposta,"58.000,00",,,1
2009,11122,4,122,339030,160,proposta,"147.750,00",,,1
2009,11122,4,122,339036,160,proposta,"5.000,00",,,1
2009,11122,4,122,339039,100,proposta,"470.442,00",,,1
2009,11122,4,122,339039,111,proposta,"20.000,00",,,1
2009,11122,4,122,339039,160,proposta,"400.000,00",,,1
2009,11122,4,122,449052,120,proposta,"30.000,00",,,1
2009,11123,13,392,339030,100,proposta,"10.000,00",,,1
2009,11123,13,392,339039,100,proposta,"15.000,00",,,1
2009,11123,15,451,339030,100,proposta,"30.000,00",,,1
2009,11123,15,451,339039,100,proposta,"5.000,00",,,1
2009,11123,15,451,449051,100,proposta,"720.000,00",,,1
2009,11123,15,452,339030,100,proposta,"70.000,00",,,1
2009,11123,15,452,339039,100,proposta,"25.000,00",,,1
2009,11123,25,451,449051,100,proposta,"40.000,00",,,1
2009,11123,27,812,449051,100,proposta,"80.000,00",,,1
2009,11123,4,122,339030,100,proposta,"50.000,00",,,1
2009,11123,4,122,339036,100,proposta,"5.000,00",,,1
2009,11123,4,122,339039,100,proposta,"236.304,00",,,1
2009,11123,4,122,449052,100,proposta,"3.500,00",,,1
2009,11123,4,122,449052,160,proposta,"16.500,00",,,1
2009,11123,4,421,339139,100,proposta,"90.000,00",,,1
2009,11123,8,244,339030,100,proposta,"5.000,00",,,1
2009,11123,8,244,339032,100,proposta,"12.000,00",,,1
2009,11123,8,244,339048,100,proposta,"3.000,00",,,1
2009,11124,13,392,339030,100,proposta,"3.000,00",,,1
2009,11124,13,392,339039,100,proposta,"38.900,00",,,1
2009,11124,15,451,449051,100,proposta,"570.000,00",,,1
2009,11124,15,451,449051,160,proposta,"259.919,00",,,1
2009,11124,15,452,339030,100,proposta,"6.000,00",,,1
2009,11124,15,452,339039,100,proposta,"6.000,00",,,1
2009,11124,25,451,449051,100,proposta,"30.000,00",,,1
2009,11124,27,812,339030,100,proposta,"3.000,00",,,1
2009,11124,27,812,339039,100,proposta,"6.000,00",,,1
2009,11124,4,122,339030,100,proposta,"38.900,00",,,1
2009,11124,4,122,339039,100,proposta,"348.200,00",,,1
2009,11124,4,122,449052,160,proposta,"50.000,00",,,1
2009,11125,13,392,339030,100,proposta,"6.000,00",,,1
2009,11125,13,392,339031,100,proposta,"6.000,00",,,1
2009,11125,13,392,339036,100,proposta,"2.000,00",,,1
2009,11125,15,451,449051,100,proposta,"330.000,00",,,1
2009,11125,15,452,339030,100,proposta,"20.600,00",,,1
2009,11125,15,452,339036,100,proposta,"4.000,00",,,1
2009,11125,15,452,339039,100,proposta,"5.000,00",,,1
2009,11125,15,452,449052,100,proposta,"500,00",,,1
2009,11125,27,812,339030,100,proposta,"2.400,00",,,1
2009,11125,27,812,339031,100,proposta,"6.000,00",,,1
2009,11125,27,812,339036,100,proposta,"2.000,00",,,1
2009,11125,27,812,339039,100,proposta,"8.000,00",,,1
2009,11125,27,812,449051,100,proposta,"30.000,00",,,1
2009,11125,4,122,339030,100,proposta,"55.000,00",,,1
2009,11125,4,122,339036,100,proposta,"35.000,00",,,1
2009,11125,4,122,339039,100,proposta,"290.000,00",,,1
2009,11125,4,122,449052,100,proposta,"9.500,00",,,1
2009,11125,8,244,339030,100,proposta,"2.000,00",,,1
2009,11125,8,244,339032,100,proposta,"3.000,00",,,1
2009,11125,8,244,339048,100,proposta,"3.000,00",,,1
2009,11126,13,392,339030,100,proposta,"2.000,00",,,1
2009,11126,13,392,339039,100,proposta,"30.000,00",,,1
2009,11126,15,451,449051,100,proposta,"360.000,00",,,1
2009,11126,15,451,449051,160,proposta,"10.000,00",,,1
2009,11126,15,452,339030,100,proposta,"24.000,00",,,1
2009,11126,15,452,449052,160,proposta,"6.703,00",,,1
2009,11126,27,812,339030,100,proposta,"2.000,00",,,1
2009,11126,27,812,339036,100,proposta,"1.000,00",,,1
2009,11126,27,812,339039,100,proposta,"8.000,00",,,1
2009,11126,4,122,339030,100,proposta,"65.800,00",,,1
2009,11126,4,122,339030,111,proposta,"1.182,00",,,1
2009,11126,4,122,339030,160,proposta,"7.000,00",,,1
2009,11126,4,122,339036,100,proposta,"2.000,00",,,1
2009,11126,4,122,339039,100,proposta,"162.939,00",,,1
2009,11126,4,122,449052,100,proposta,"18.297,00",,,1
2009,11126,4,122,449052,160,proposta,"15.295,00",,,1
2009,11126,4,421,339139,100,proposta,"140.000,00",,,1
2009,11126,8,244,339030,100,proposta,"2.000,00",,,1
2009,11126,8,244,339032,100,proposta,"3.000,00",,,1
2009,11126,8,244,339036,100,proposta,"3.000,00",,,1
2009,11126,8,244,339039,100,proposta,"5.000,00",,,1
2009,11127,13,392,339039,100,proposta,"25.000,00",,,1
2009,11127,15,451,449051,100,proposta,"300.000,00",,,1
2009,11127,15,452,339030,100,proposta,"10.000,00",,,1
2009,11127,15,452,339039,100,proposta,"15.000,00",,,1
2009,11127,27,812,339030,100,proposta,"5.000,00",,,1
2009,11127,27,812,339031,100,proposta,"5.000,00",,,1
2009,11127,27,812,339032,100,proposta,"5.000,00",,,1
2009,11127,27,812,339036,100,proposta,"3.000,00",,,1
2009,11127,27,812,339039,100,proposta,"7.000,00",,,1
2009,11127,27,812,449051,100,proposta,"60.000,00",,,1
2009,11127,4,122,339030,100,proposta,"40.000,00",,,1
2009,11127,4,122,339030,160,proposta,"7.000,00",,,1
2009,11127,4,122,339039,100,proposta,"367.927,00",,,1
2009,11127,4,122,339047,100,proposta,"3.000,00",,,1
2009,11127,4,122,449052,160,proposta,"30.000,00",,,1
2009,11127,8,244,339030,100,proposta,"2.000,00",,,1
2009,11127,8,244,339039,100,proposta,"2.000,00",,,1
2009,11128,13,392,339030,100,proposta,"7.000,00",,,1
2009,11128,13,392,339031,100,proposta,"10.000,00",,,1
2009,11128,13,392,339039,100,proposta,"18.000,00",,,1
2009,11128,15,451,449051,100,proposta,"770.000,00",,,1
2009,11128,15,452,339030,100,proposta,"30.000,00",,,1
2009,11128,27,812,339030,100,proposta,"5.000,00",,,1
2009,11128,27,812,339031,100,proposta,"5.000,00",,,1
2009,11128,27,812,339039,100,proposta,"5.000,00",,,1
2009,11128,27,812,449051,100,proposta,"70.000,00",,,1
2009,11128,4,122,339030,100,proposta,"101.200,00",,,1
2009,11128,4,122,339030,160,proposta,"8.100,00",,,1
2009,11128,4,122,339036,100,proposta,"58.000,00",,,1
2009,11128,4,122,339039,100,proposta,"261.032,00",,,1
2009,11128,4,122,449052,100,proposta,"15.000,00",,,1
2009,11129,13,392,339039,100,proposta,"35.000,00",,,1
2009,11129,15,451,449051,100,proposta,"320.000,00",,,1
2009,11129,15,452,339030,100,proposta,"7.000,00",,,1
2009,11129,15,452,339039,100,proposta,"9.000,00",,,1
2009,11129,25,451,449051,100,proposta,"20.000,00",,,1
2009,11129,27,812,339030,100,proposta,"6.000,00",,,1
2009,11129,27,812,449051,100,proposta,"20.000,00",,,1
2009,11129,27,812,449052,100,proposta,"10.000,00",,,1
2009,11129,4,122,339030,100,proposta,"15.000,00",,,1
2009,11129,4,122,339036,100,proposta,"2.000,00",,,1
2009,11129,4,122,339039,100,proposta,"362.000,00",,,1
2009,11129,4,122,449052,100,proposta,"40.000,00",,,1
2009,11129,4,128,339039,100,proposta,"10.000,00",,,1
2009,11129,8,244,339039,100,proposta,"4.000,00",,,1
2009,11130,13,392,339030,100,proposta,"4.000,00",,,1
2009,11130,13,392,339031,100,proposta,"4.500,00",,,1
2009,11130,13,392,339032,100,proposta,"4.500,00",,,1
2009,11130,13,392,339039,100,proposta,"100.000,00",,,1
2009,11130,15,451,449051,100,proposta,"795.000,00",,,1
2009,11130,15,452,339030,100,proposta,"70.000,00",,,1
2009,11130,15,452,339039,100,proposta,"14.000,00",,,1
2009,11130,25,451,449051,100,proposta,"45.000,00",,,1
2009,11130,27,812,339030,100,proposta,"10.000,00",,,1
2009,11130,27,812,339031,100,proposta,"5.000,00",,,1
2009,11130,27,812,339039,100,proposta,"15.000,00",,,1
2009,11130,4,122,339030,100,proposta,"82.000,00",,,1
2009,11130,4,122,339039,100,proposta,"121.000,00",,,1
2009,11130,4,122,449052,100,proposta,"40.000,00",,,1
2009,11130,8,244,339030,100,proposta,"7.000,00",,,1
2009,11130,8,244,339039,100,proposta,"13.000,00",,,1
2009,11131,13,392,339030,100,proposta,"7.000,00",,,1
2009,11131,13,392,339039,100,proposta,"2.000,00",,,1
2009,11131,15,451,449051,100,proposta,"340.000,00",,,1
2009,11131,15,452,339030,100,proposta,"1.000,00",,,1
2009,11131,15,452,339039,100,proposta,"41.100,00",,,1
2009,11131,25,451,449051,100,proposta,"20.000,00",,,1
2009,11131,27,812,339030,100,proposta,"2.000,00",,,1
2009,11131,27,812,339031,100,proposta,"1.000,00",,,1
2009,11131,27,812,339039,100,proposta,"2.000,00",,,1
2009,11131,4,122,339030,100,proposta,"60.000,00",,,1
2009,11131,4,122,339039,100,proposta,"383.900,00",,,1
2009,11131,4,122,449052,160,proposta,"103.675,00",,,1
2009,11132,4,131,319011,100,proposta,"3.588.000,00",,,1
2009,11132,4,131,319013,100,proposta,"400.000,00",,,1
2009,11132,4,131,319016,100,proposta,"70.000,00",,,1
2009,11132,4,131,339008,100,proposta,"45.000,00",,,1
2009,11132,4,131,339014,100,proposta,"100.000,00",,,1
2009,11132,4,131,339030,100,proposta,"100.000,00",,,1
2009,11132,4,131,339033,100,proposta,"100.000,00",,,1
2009,11132,4,131,339039,100,proposta,"99.450.000,00",,,1
2009,11132,4,131,339046,100,proposta,"200.000,00",,,1
2009,11132,4,131,339049,100,proposta,"5.000,00",,,1
2009,11132,4,131,449052,100,proposta,"100.000,00",,,1
2009,11201,15,451,339039,100,proposta,"25.000,00",,,1
2009,11201,28,846,319096,100,proposta,"100.000,00",,,1
2009,11201,28,846,339093,100,proposta,"1.400.000,00",,,1
2009,11201,4,122,319011,100,proposta,"8.296.000,00",,,1
2009,11201,4,122,319013,100,proposta,"300.000,00",,,1
2009,11201,4,122,319016,100,proposta,"150.000,00",,,1
2009,11201,4,122,339014,100,proposta,"60.000,00",,,1
2009,11201,4,122,339018,100,proposta,"460.000,00",,,1
2009,11201,4,122,339030,100,proposta,"360.000,00",,,1
2009,11201,4,122,339033,100,proposta,"120.000,00",,,1
2009,11201,4,122,339039,100,proposta,"3.590.000,00",,,1
2009,11201,4,122,339039,160,proposta,"4.000.000,00",,,1
2009,11201,4,122,339046,100,proposta,"360.000,00",,,1
2009,11201,4,122,339049,100,proposta,"1.425.000,00",,,1
2009,11201,4,122,449052,100,proposta,"200.000,00",,,1
2009,11201,4,122,449052,160,proposta,"2.335.533,00",,,1
2009,11201,4,131,339039,100,proposta,"2.400.000,00",,,1
2009,1202,1,122,339039,100,proposta,"100.000,00",,,1
2009,1202,1,131,339039,100,proposta,"4.000.000,00",,,1
2009,1202,1,392,339039,100,proposta,"500.000,00",,,1
2009,12101,28,846,319094,100,proposta,"13.900.000,00",,,1
2009,12101,28,846,339093,100,proposta,"540.000,00",,,1
2009,12101,4,122,319011,100,proposta,"67.574.000,00",,,1
2009,12101,4,122,319013,100,proposta,"420.000,00",,,1
2009,12101,4,122,319016,100,proposta,"1.980.000,00",,,1
2009,12101,4,122,339008,100,proposta,"260.000,00",,,1
2009,12101,4,122,339014,100,proposta,"5.000,00",,,1
2009,12101,4,122,339030,100,proposta,"250.000,00",,,1
2009,12101,4,122,339033,100,proposta,"5.000,00",,,1
2009,12101,4,122,339039,100,proposta,"1.200.000,00",,,1
2009,12101,4,122,339046,100,proposta,"400.000,00",,,1
2009,12101,4,122,339049,100,proposta,"20.000,00",,,1
2009,12101,4,122,449051,100,proposta,"10.000,00",,,1
2009,12101,4,122,449052,100,proposta,"90.000,00",,,1
2009,12101,4,128,339036,100,proposta,"10.000,00",,,1
2009,12101,4,128,339039,100,proposta,"10.000,00",,,1
2009,12901,4,122,339036,120,proposta,"30.000,00",,,1
2009,12901,4,122,339039,100,proposta,"1.339.625,00",,,1
2009,12901,4,122,339039,120,proposta,"471.000,00",,,1
2009,12901,4,122,449051,100,proposta,"700.000,00",,,1
2009,12901,4,122,449051,120,proposta,"500.000,00",,,1
2009,12901,4,122,449052,120,proposta,"600.000,00",,,1
2009,12901,4,126,339039,100,proposta,"350.000,00",,,1
2009,12901,4,126,339039,120,proposta,"50.000,00",,,1
2009,12901,4,126,449052,120,proposta,"100.000,00",,,1
2009,14101,13,392,335039,100,proposta,"80.000,00",,,1
2009,14101,13,392,339039,100,proposta,"1.000,00",,,1
2009,14101,20,122,319011,100,proposta,"34.592.000,00",,,1
2009,14101,20,122,319013,100,proposta,"700.000,00",,,1
2009,14101,20,122,319016,100,proposta,"800.000,00",,,1
2009,14101,20,122,339008,100,proposta,"300.000,00",,,1
2009,14101,20,122,339014,100,proposta,"50.000,00",,,1
2009,14101,20,122,339030,100,proposta,"476.000,00",,,1
2009,14101,20,122,339030,120,proposta,"20.000,00",,,1
2009,14101,20,122,339033,100,proposta,"50.000,00",,,1
2009,14101,20,122,339036,100,proposta,"20.000,00",,,1
2009,14101,20,122,339039,100,proposta,"5.950.722,00",,,1
2009,14101,20,122,339046,100,proposta,"900.000,00",,,1
2009,14101,20,122,339047,100,proposta,"10.000,00",,,1
2009,14101,20,122,339049,100,proposta,"200.000,00",,,1
2009,14101,20,122,449051,100,proposta,"280.000,00",,,1
2009,14101,20,122,449052,100,proposta,"760.000,00",,,1
2009,14101,20,122,449052,120,proposta,"100.000,00",,,1
2009,14101,20,127,339030,100,proposta,"5.000,00",,,1
2009,14101,20,127,449052,100,proposta,"1.000,00",,,1
2009,14101,20,244,449051,100,proposta,"100.000,00",,,1
2009,14101,20,304,449051,100,proposta,"200.000,00",,,1
2009,14101,20,392,449051,100,proposta,"150.000,00",,,1
2009,14101,20,421,339139,100,proposta,"200.000,00",,,1
2009,14101,20,541,339030,100,proposta,"118.000,00",,,1
2009,14101,20,541,339039,100,proposta,"10.000,00",,,1
2009,14101,20,541,449052,100,proposta,"10.000,00",,,1
2009,14101,20,542,339030,100,proposta,"13.000,00",,,1
2009,14101,20,542,449052,100,proposta,"7.000,00",,,1
2009,14101,20,601,339030,100,proposta,"250.000,00",,,1
2009,14101,20,601,339030,120,proposta,"30.578,00",,,1
2009,14101,20,601,339032,100,proposta,"800.000,00",,,1
2009,14101,20,601,339039,100,proposta,"5.000,00",,,1
2009,14101,20,602,339030,100,proposta,"200.000,00",,,1
2009,14101,20,602,339030,120,proposta,"30.000,00",,,1
2009,14101,20,602,339039,100,proposta,"5.000,00",,,1
2009,14101,20,603,339030,100,proposta,"55.000,00",,,1
2009,14101,20,603,339039,100,proposta,"5.000,00",,,1
2009,14101,20,604,339030,100,proposta,"150.000,00",,,1
2009,14101,20,604,339030,120,proposta,"20.000,00",,,1
2009,14101,20,604,339039,100,proposta,"10.000,00",,,1
2009,14101,20,605,339030,100,proposta,"641.000,00",,,1
2009,14101,20,605,339039,100,proposta,"5.000,00",,,1
2009,14101,20,605,449051,100,proposta,"862.000,00",,,1
2009,14101,20,605,449052,100,proposta,"60.000,00",,,1
2009,14101,20,606,339030,100,proposta,"715.000,00",,,1
2009,14101,20,606,339030,120,proposta,"27.000,00",,,1
2009,14101,20,606,339032,100,proposta,"30.000,00",,,1
2009,14101,20,606,339039,100,proposta,"15.000,00",,,1
