ano,tipoProposicao,numero,ementa,comissao,comissao_fonte,verdict,verdict_estrutural,clausula,sigla_unidade,documento_id,data_documento
2022,Projeto de Lei,3009,Institui a Semana Distrital de Prevenção de Afogamentos,CONSTITUIÇAO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 3.009/2022, no âmbito da Comissão de Constituição e Justiça.",GAB DEP IOLANDO,81071,2023-06-28T17:45:57.2
2022,Projeto de Lei,3014,"Dispõe sobre a obrigatoriedade de que hospitais da rede pública e privada de saúde do Distrito Federal, forneçam por escrito a informação sobre a realização de implante metálico às pessoas nesta condição. ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,sem_clausula,Não apreciado(a),,GAB DEP ROBÉRIO NEGREIROS,324917,2026-02-11T16:17:09.51
2022,Projeto de Lei,3022,Dispõe sobre a proibição de marcação a ferro candente em animais de produção no âmbito do Distrito Federal e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 3.022, de 2022.",GAB DEP FÁBIO FÉLIX,126782,2024-07-02T17:38:08.92
2022,Projeto de Lei,3025,"As unidades públicas de saúde do Distrito Federal e demais instituições que recebam recurso do Sistema Único de Saúde devem manter, em suas fachadas, bandeira  do SUS, conforme padrão do Ministério da Saúde.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"exposto, com fundamento nos arts. 6º, 24, inciso XII, e 198 e seguintes, todos da Constituição Federal, bem como nos arts. 3º, inciso VI, 17, inciso X, 71, e 204, todos da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 3025/2022, na forma do substitutivo em anexo.",GAB DEP ROBÉRIO NEGREIROS,128194,2024-08-09T15:11:34.317
2022,Projeto de Lei,3045,"Altera a Lei n° 4.077, de 28 de dezembro de 2007, que Cria o Fundo de Modernização, Manutenção e Reequipamento da Polícia Militar do Distrito Federal – FUNPM.",CONSTITUIÇÃO DE JUSTIÇA,clausula_da,admissivel,Aprovado(a),"paro a ser empreendido, concluímos que o Projeto de Lei ora analisado está de acordo com a constitucionalidade, juridicidade, legalidade, regimentalidade, técnica legislativa e redação, razão pela qual se manifesta voto pela ADMISSIBILIDADE do Projeto de Lei nº 3045/2022.",GAB DEP THIAGO MANZONI,85164,2023-08-22T09:10:13.363
2022,Projeto de Lei,3046, Institui o Dia Distrital de Conscientização sobre a doença Espondilite Anquilosante.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"ta), o numeral 30, referente ao dia do mês, não pode ser escrito por extenso entre parêntesis, pois isso está vedado pelo inciso IV do art. 50 da Lei Complementar nº 13/1996. Diante dessas ponderações, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 3.046/2022, no âmbito da CCJ.",GAB DEP IOLANDO,79107,2023-06-19T17:46:05.473
2022,Projeto de Lei,3050,"
Dispõe sobre a garantia de matrícula para irmãos na mesma unidade escolar da rede pública de ensino do Distrito Federal. 
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Com essas considerações, manifestamos voto pela ADMISSIBILIDADE CONSTITUCIONAL E JURÍDICA do Projeto de Lei nº 3.050/2022, com a emenda da CESC e a emenda de relator anexa.",GAB DEP CHICO VIGILANTE,98020,2023-10-19T14:56:03.62
2022,Projeto de Lei,3061,"Dispõe sobre a obrigação do registro de reclamações apresentadas presencialmente pelos consumidores nas agências bancárias, cooperativas de crédito e correspondentes bancários, estabelecidos no Distrito Federal e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Diante do exposto, com fundamento nos arts. 24, VI e VIII, 5°, XXXII e 170, V da Constituição Federal, bem como nos arts. 71, 158, V e 264, todos da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 3.061/2022, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,108842,2024-01-10T18:00:36.447
2022,Projeto de Lei,3063,"Institui a Semana de Conscientização sobre a Importância da Liberdade de Imprensa para a Democracia, a ser comemorada na primeira semana do mês de abril.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 3.063/2022, no âmbito da Comissão de Constituição e Justiça, nos termos do Substitutivo anexo.",GAB DEP ROBÉRIO NEGREIROS,103678,2023-11-17T09:38:10.927
2022,Projeto de Lei,3066,"Institui o Dia Distrital de Luta contra a Intolerância Política e de Promoção da Tolerância Democrática, a ser celebrado anualmente no dia 09 de julho.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 3.066/2022, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",GAB DEP IOLANDO,103418,2023-11-14T14:08:46.683
2022,Projeto de Lei,3067,"Disciplina a obrigatoriedade da divulgação, no Diário Oficial do Distrito Federal e por meio do portal da transparência, da relação das pessoas jurídicas beneficiárias de renúncias fiscais estabelecidas por atos oficiais do Poder Executivo e do valor da renúncia correspondente a cada uma delas.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,inadmissivel,Não apreciado(a),"Do exposto, louvando o indiscutível mérito da iniciativa, resta-nos tão somente manifestar voto pela INADMISSIBILIDADE JURÍDICA do Projeto de Lei nº 3.067/2022 e do substitutivo da Comissão de Economia, Orçamento e Finanças.",GAB DEP ROBÉRIO NEGREIROS,305014,2025-07-14T17:10:07.893
2022,Projeto de Lei,3068,"Institui a Semana Educar pela Igualdade Racial nas Escolas do Distrito Federal, a ser realizada anualmente no mês de março.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"III – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 3.068/2022, no âmbito da Comissão de Constituição e Justiça, na forma do Substitutivo anexo.",GAB DEP ROBÉRIO NEGREIROS,298359,2025-05-20T13:54:44.973
2022,Projeto de Lei,3069,"Dispõe sobre a prestação dos serviços públicos de iluminação pública no Distrito Federal, e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"Por esses motivos, no âmbito da Comissão de Constituição e Justiça, nos manifestamos no pela ADMISSIBILIDADE ao Projeto de Lei nº 3069/2022, de autoria do Poder Executivo, na forma da Emenda Substitutiva 13 (SUBSTITUTIVO)",GAB DEP ROBÉRIO NEGREIROS,79215,2023-06-20T10:11:38.783
2022,Proposta de Emenda à Lei Orgânica,43,Altera o art. 51 da Lei Orgânica do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Por todo o exposto, votamos pela ADMISSIBILIDADE da Proposta de Emenda à Lei Orgânica n.º 43/2022.",GAB DEP THIAGO MANZONI,68530,2023-04-18T18:26:24.653
2023,Projeto de Decreto Legislativo,1,"Concede, post mortem, o Título de Cidadão Honorário de Brasília ao desportista Edson Arantes do Nascimento (Pelé).",CONSTITUIÇÃO DE JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 1/2023 no âmbito da CCJ.",GAB DEP THIAGO MANZONI,291900,2025-03-31T18:56:33.613
2023,Projeto de Decreto Legislativo,11,"Concede Título de Cidadão Honorário de Brasília ao Sr. Rogério Portugal Bacellar.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"são legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o segundo PDL congênere apresentado pelo primeiro subscritor em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 11/2023 no âmbito da CCJ.",GAB DEP FÁBIO FÉLIX,126805,2024-07-03T17:23:48.203
2023,Projeto de Decreto Legislativo,12,Concede o título de cidadão honorário de Brasília ao Professor Doutor Celio da Cunha.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Por esses motivos, voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 12/2023.",GAB DEP IOLANDO,92983,2023-09-27T17:37:09.897
2023,Projeto de Decreto Legislativo,13,"Homologa os Convênios de ICMS Nºs 133/2021, 158/2021, 218/2021, 31/2022 e 141/2022, que alteram o Convênio ICMS nº 87/02, aprovados pelo Conselho Nacional de Política Fazendária - CONFAZ.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Por todo o exposto, no âmbito da Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Decreto Legislativo n.º 13 de 2023, de autoria da CEOF.",GAB DEP THIAGO MANZONI,65275,2023-03-27T19:22:06.98
2023,Projeto de Decreto Legislativo,16,Concede o Título de Cidadão Honorário de Brasília ao Senhor Tião Rodrigues.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Em razão do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 16/2023 no âmbito desta CCJ.",GAB DEP ROBÉRIO NEGREIROS,90047,2023-09-13T15:10:11.533
2023,Projeto de Decreto Legislativo,18,"Concede o Título de Cidadão Honorário de Brasília ao Senhor Renato Guanabara Leal de Araújo.

 ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Em razão do exposto, e nada havendo qualquer reparo a apontar quanto aos aspectos de juridicidade, legalidade, regimentalidade, manifestamos nosso voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 18/2023 no âmbito desta Comissão de Constituição e Justiça.",GAB DEP THIAGO MANZONI,84065,2023-08-14T11:31:55.983
2023,Projeto de Decreto Legislativo,19,Concede o Título de Cidadão Honorário de Brasília a Senhora Vera Lúcia Bezerra da Silva.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"nstantes do art. 3º, o PDL nº 19/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 19/2023 no âmbito desta Comissão de Constituição e Justiça.",GAB DEP THIAGO MANZONI,97786,2023-10-18T13:52:51.16
2023,Projeto de Decreto Legislativo,21,"Concede o Título de Cidadão Honorário de Brasília ao Excelentíssimo Senhor Ives Gandra da Silva Martins Filho, Ministro do Tribunal Superior do Trabalho.",CONSTITUIÇÃO DE JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Em razão do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 21/2023 no âmbito desta CCJ.",GAB DEP ROBÉRIO NEGREIROS,87004,2023-08-31T16:40:45.16
2023,Projeto de Decreto Legislativo,24,Concede o Título de Cidadão Honorário de Brasília ao senhor Moustafa Nasser Mouhamad.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Diante do exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 24, de 2023, no âmbito desta Comissão de Constituição e Justiça.",GAB DEP IOLANDO,118979,2024-04-17T17:51:00.283
2023,Projeto de Decreto Legislativo,35,Concede a Alexandre Loyola o título de Cidadão Honorário de Brasília,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o primeiro PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 35/2023 no âmbito da CCJ.",GAB DEP CHICO VIGILANTE,116862,2024-04-08T13:22:33.537
2023,Projeto de Decreto Legislativo,35,Concede a Alexandre Loyola o título de Cidadão Honorário de Brasília,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o primeiro PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 35/2023 no âmbito da CCJ, na forma do SUBSTITUTIVO aprovado na Comissão de Assuntos Sociais.",GAB DEP CHICO VIGILANTE,120766,2024-05-08T16:37:40.66
2023,Projeto de Decreto Legislativo,39,"Concede o título de cidadão honorário de Brasília ao Dr. Sebastião Alves dos Reis Junior, Ministro do Superior Tribunal de Justiça.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"nstantes do art. 3º, o PDL nº 39/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 39/2023 no âmbito desta Comissão de Constituição e Justiça.",GAB DEP ROBÉRIO NEGREIROS,95072,2023-10-04T16:50:11.67
2023,Projeto de Decreto Legislativo,45,Concede o Título de Cidadão Honorário de Brasília ao senhor Jorge Rodrigo Araújo Messias.  ,CONSTITUIÇÃO DE JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"nstantes do art. 3º, o PDL nº 45/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 45/2023 no âmbito desta Comissão de Constituição e Justiça.",GAB DEP FÁBIO FÉLIX,107465,2023-12-13T16:33:06.083
2023,Projeto de Decreto Legislativo,49,"Concede Título de Cidadão Honorário de Brasília ao senhor Rodrigo Cavalcanti Magalhães - Tico Magalhães, Capitão do Grupo Seu Estrelo e o Fuá do Terreiro.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o terceiro PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 49/2023 no âmbito da CCJ. ________________________ [1]https://pt.wikipedia.org/wiki/Tico_Magalh%C3%A3es [2]https://g1.globo.com/df/distrito-federal/noticia/2019/08/14/tico-magalhaes-mestra-maria-e-martinha-do-coco-sao-home",GAB DEP FÁBIO FÉLIX,111435,2024-02-26T10:50:02.06
2023,Projeto de Decreto Legislativo,51,Concede o Título de Cidadão Honorário de Brasília ao Senhor Conselheiro Inácio Magalhães Filho.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"nstantes do art. 3º, o PDL nº 51/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 51/2023 no âmbito desta Comissão de Constituição e Justiça.",GAB DEP THIAGO MANZONI,116898,2024-04-08T18:36:33.83
2023,Projeto de Decreto Legislativo,55,"Concede Título de Cidadão Benemérito de Brasília ao ilustrador, produtor visual, designer gráfico e de produto, escritor, dramaturgo, cenógrafo e diretor teatral Roger Mello.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"III - CONCLUSÕES Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 55/2023 no âmbito da CCJ, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,300422,2025-05-27T17:27:43.9
2023,Projeto de Decreto Legislativo,58,Concede o título de Cidadão Benemérito de Brasília ao senhor Alexandre Carlo Cruz Pereira.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"§ 1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o quarto PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 58/2023 no âmbito da CCJ.",GAB DEP CHICO VIGILANTE,117594,2024-04-11T15:32:06.587
2023,Projeto de Decreto Legislativo,6,Concede o título de cidadão benemérito de Brasília ao senhor Jair Nardelli Gifoni Gomes.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"constantes do art. 3º, o PDL nº 6/2023 está em conformidade com o limite quantitativo de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 6/2023 no âmbito da CCJ.",GAB DEP FÁBIO FÉLIX,101284,2023-11-07T14:34:55.297
2023,Projeto de Decreto Legislativo,65,"Concede o Título de Cidadã Benemérita de Brasília a Excelentíssima Senhora Drª DANIELA RODRIGUES TEIXEIRA, Ministra do Superior Tribunal de Justiça - STJ.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"III - CONCLUSÃO Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 65/2023 no âmbito da CCJ, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,300396,2025-05-27T15:00:21.323
2023,Projeto de Decreto Legislativo,68,Concede o Título de Cidadão Honorário de Brasília ao Senhor Gilberto José Zortéa.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe informa que o projeto foi o único congênere apresentado pela autora, na condição de primeira ou única subscritora, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 68/2024 no âmbito da CCJ.",GAB DEP ROBÉRIO NEGREIROS,129766,2024-08-27T16:54:44.607
2023,Projeto de Decreto Legislativo,70,Concede o Título de Cidadã Honorária de Brasília à Senhora Cleidimar do Nascimento Sousa.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Por esses motivos, voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 70/2023.",GAB DEP IOLANDO,124866,2024-06-14T16:10:53.533
2023,Projeto de Decreto Legislativo,8,"Concede o Título de Cidadão Honorário de Brasília ao Senhor Diego Chehin Ponce de Leon, popularmente conhecido como Carmela.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 8/2023 no âmbito desta Comissão de Constituição e Justiça.",GAB DEP CHICO VIGILANTE,107096,2023-12-12T10:30:33.51
