ano,mes,mes_numero,lotacao,lotacao_codigo,tipo_lotacao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2024,Janeiro,1,NUCLEO DE COMUNICACAO ORGANIZACIONAL,22162,ESTRUTURA,22,6,"237.364,67","'-61.831,55","10.000,65","185.533,77"
2024,Janeiro,1,NUCLEO DE CONTRATOS,24226,ESTRUTURA,14,3,"136.556,46","'-26.344,29","4.990,48","115.202,65"
2024,Janeiro,1,NUCLEO DE EDITORACAO E PRODUCAO GRAFICA,22172,ESTRUTURA,40,10,"453.920,55","'-137.196,27","19.513,71","336.237,99"
2024,Janeiro,1,NUCLEO DE EXECUCAO DE AUDITORIA,28105,ESTRUTURA,3,1,"55.240,17","'-18.130,09","1.683,44","38.793,52"
2024,Janeiro,1,NUCLEO DE INFORMATIZACAO DA LEGISLACAO,21301,ESTRUTURA,12,3,"206.456,15","'-62.971,94","6.023,21","149.507,42"
2024,Janeiro,1,NUCLEO DE JORNALISMO E COMUNICACAO INTERATIVA,22164,ESTRUTURA,52,15,"887.755,80","'-281.977,95","24.892,56","630.670,41"
2024,Janeiro,1,NUCLEO DE PLANEJAMENTO E CONTROLE,28103,ESTRUTURA,6,2,"64.737,30","'-23.282,66","3.307,04","44.761,68"
2024,Janeiro,1,NUCLEO DE PLANEJAMENTO E SUPORTE A GESTAO DA AUDITORIA INTERNA,28106,ESTRUTURA,3,1,"27.699,15","'-14.779,44","1.683,44","14.603,15"
2024,Janeiro,1,NUCLEO DE PROCESSOS ADMINISTRATIVOS,21157,ESTRUTURA,4,1,"50.410,74","'-9.935,08","2.716,17","43.191,83"
2024,Janeiro,1,NUCLEO DE PROCESSOS DE LICITACAO E CONTRATOS,21156,ESTRUTURA,3,1,"40.781,22","'-11.616,60","1.683,44","30.848,06"
2024,Janeiro,1,NUCLEO DE PROCESSOS JUDICIAIS,21155,ESTRUTURA,3,1,"29.506,44","'-9.868,50","1.683,44","21.321,38"
2024,Janeiro,1,NUCLEO DE PRODUCAO,22167,ESTRUTURA,19,6,"145.170,02","'-52.914,36","11.133,37","103.389,03"
2024,Janeiro,1,NUCLEO DE PROGRAMACAO,22166,ESTRUTURA,20,6,"180.017,58","'-50.004,14","11.133,37","141.146,81"
2024,Janeiro,1,NUCLEO DE PROJETOS ESTRATEGICOS,28102,ESTRUTURA,3,1,"19.827,53","'-6.028,51","1.683,44","15.482,46"
2024,Janeiro,1,NUCLEO DE PUBLICIDADE INSTITUCIONAL E DE UTILIDADE PUBLICA,22170,ESTRUTURA,11,3,"61.528,74","'-32.719,60","5.766,01","34.575,15"
2024,Janeiro,1,NUCLEO DE PUBLICIDADE LEGAL,22171,ESTRUTURA,37,8,"538.562,82","'-125.734,99","14.380,57","427.208,40"
2024,Janeiro,1,NUCLEO DE REDACAO E RELACOES COM A IMPRENSA,22163,ESTRUTURA,20,4,"355.534,00","'-94.481,00","7.706,65","268.759,65"
2024,Janeiro,1,NUCLEO TECNICO-OPERACIONAL,22168,ESTRUTURA,14,3,"94.899,35","'-24.312,93","9.181,24","79.767,66"
2024,Janeiro,1,OUVIDORIA,21134,ESTRUTURA,37,9,"358.644,25","'-110.085,98","16.977,06","265.535,33"
2024,Janeiro,1,PENSAO ESPECIAL,29300,PENSAO ESPECIAL,37,37,"462.211,52","'-182.274,30","0,00","279.937,22"
2024,Janeiro,1,PROCURADORIA ESPECIAL DA MULHER,28400,ESTRUTURA,18,4,"160.499,03","'-34.435,13","6.673,92","132.737,82"
2024,Janeiro,1,PROCURADORIA-GERAL,21150,ESTRUTURA,46,14,"626.484,38","'-337.628,42","23.091,13","311.947,09"
2024,Janeiro,1,SECAO DE ADMINISTRACAO DE SISTEMAS,22202,ESTRUTURA,50,13,"718.061,21","'-238.212,45","25.776,28","505.625,04"
2024,Janeiro,1,SECAO DE APOIO ADMINISTRATIVO,24701,ESTRUTURA,11,2,"147.736,62","'-28.307,43","3.366,88","122.796,07"
2024,Janeiro,1,SECAO DE ATENDIMENTO E CADASTRO,24702,ESTRUTURA,3,1,"17.870,96","'-5.191,08","1.683,44","14.363,32"
2024,Janeiro,1,SECAO DE ATENDIMENTO E CULTURA DIGITAL,22201,ESTRUTURA,21,5,"277.620,68","'-65.020,83","9.330,25","221.930,10"
2024,Janeiro,1,SECAO DE AUDITORIA MEDICA,24703,ESTRUTURA,24,5,"283.937,93","'-82.437,13","8.799,22","210.300,02"
2024,Janeiro,1,SECAO DE CONTAS A RECEBER,24705,ESTRUTURA,3,1,"16.557,27","'-4.258,49","1.683,44","13.982,22"
2024,Janeiro,1,SECAO DE EDITORACAO,21181,ESTRUTURA,2,2,"74.844,97","'-31.578,64","0,00","43.266,33"
2024,Janeiro,1,SECAO DE ELABORACAO ORCAMENTARIA,24602,ESTRUTURA,24,6,"337.374,76","'-121.879,26","13.019,31","228.514,81"
2024,Janeiro,1,SECAO DE FATURAMENTO DE PROCESSOS,24704,ESTRUTURA,14,3,"163.315,63","'-93.175,30","5.963,37","76.103,70"
2024,Janeiro,1,SECAO DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO,22203,ESTRUTURA,63,18,"865.503,41","'-325.302,96","31.679,81","571.880,26"
2024,Janeiro,1,"SECAO DE ORCAMENTO, FINANCAS E CONTABILIDADE",24706,ESTRUTURA,15,3,"170.924,57","'-61.668,86","6.023,21","115.278,92"
2024,Janeiro,1,SECAO DE PLANEJAMENTO E AVALIACAO ORCAMENTARIA,24604,ESTRUTURA,13,3,"191.838,88","'-57.124,74","6.023,21","140.737,35"
2024,Janeiro,1,SECAO DE PLANEJAMENTO E CONTROLE DE SEGURANCA,21123,ESTRUTURA,6,2,"80.105,34","'-43.315,48","3.247,20","40.037,06"
2024,Janeiro,1,SECAO DE PROTOCOLO ADMINISTRATIVO,24707,ESTRUTURA,4,1,"29.388,07","'-4.519,50","1.683,44","26.552,01"
2024,Janeiro,1,SECAO DE SEGURANCA LEGISLATIVA,21122,ESTRUTURA,27,6,"334.197,25","'-97.426,77","13.019,31","249.789,79"
2024,Janeiro,1,SECAO DE SEGURANCA PATRIMONIAL,21121,ESTRUTURA,78,19,"1.359.417,74","'-388.775,33","31.420,63","1.002.063,04"
2024,Janeiro,1,SECRETARIA LEGISLATIVA,21300,ESTRUTURA,51,14,"403.054,40","'-131.511,65","25.454,10","296.996,85"
2024,Janeiro,1,SENADO FEDERAL,81202,CEDIDO,4,1,"45.082,80","'-23.506,93","2.656,33","24.232,20"
2024,Janeiro,1,SETOR DE ALMOXARIFADO,24223,ESTRUTURA,22,6,"267.067,99","'-84.585,39","9.861,28","192.343,88"
2024,Janeiro,1,SETOR DE APOIO AO PLENARIO,25222,ESTRUTURA,69,18,"581.961,81","'-181.840,99","34.073,80","434.194,62"
2024,Janeiro,1,SETOR DE APOIO AS COMISSOES PERMANENTES,25231,ESTRUTURA,24,7,"234.609,37","'-77.363,60","11.604,56","168.850,33"
2024,Janeiro,1,SETOR DE APOIO AS COMISSOES TEMPORARIAS,25232,ESTRUTURA,17,5,"124.216,33","'-49.327,33","8.297,52","83.186,52"
2024,Janeiro,1,SETOR DE ASSISTENCIA A SAUDE,23232,ESTRUTURA,135,39,"1.588.875,08","'-551.467,61","76.630,54","1.114.038,01"
2024,Janeiro,1,SETOR DE ASSISTENCIA SOCIAL,23233,ESTRUTURA,23,6,"299.625,39","'-111.860,84","11.013,69","198.778,24"
2024,Janeiro,1,SETOR DE AVALIACAO DE DESEMPENHO,23212,ESTRUTURA,30,8,"316.555,17","'-92.126,61","15.413,30","239.841,86"
2024,Janeiro,1,SETOR DE BENEFICIOS,23231,ESTRUTURA,21,4,"279.772,58","'-68.833,96","7.766,49","218.705,11"
2024,Janeiro,1,SETOR DE BIBLIOTECA,25215,ESTRUTURA,52,12,"720.671,07","'-194.284,48","23.235,02","549.621,61"
2024,Janeiro,1,SETOR DE COMUNICACOES ADMINISTRATIVAS,24231,ESTRUTURA,29,8,"344.350,43","'-98.037,99","11.484,88","257.797,32"
2024,Janeiro,1,SETOR DE CONTABILIDADE,24212,ESTRUTURA,28,7,"329.191,14","'-98.745,84","15.795,32","246.240,62"
2024,Janeiro,1,SETOR DE EXECUCAO ORCAMENTARIA,24213,ESTRUTURA,17,5,"109.429,38","'-41.696,33","11.515,39","79.248,44"
2024,Janeiro,1,SETOR DE FINANCAS,24211,ESTRUTURA,22,6,"215.395,97","'-76.783,78","11.986,58","150.598,77"
2024,Janeiro,1,SETOR DE GESTÃO DE DOCUMENTOS E ARQUIVOS,25214,ESTRUTURA,37,11,"502.053,75","'-137.747,37","14.851,76","379.158,14"
2024,Janeiro,1,SETOR DE INOVACAO E TECNOLOGIA DA INFORMACAO,22246,ESTRUTURA,2,1,"18.490,27","'-5.545,51","0,00","12.944,76"
2024,Janeiro,1,SETOR DE LEGISLACAO DE PESSOAL,23221,ESTRUTURA,43,9,"714.081,45","'-205.558,93","18.081,70","526.604,22"
2024,Janeiro,1,SETOR DE LOTACAO E MOVIMENTACAO DE PESSOAL,23223,ESTRUTURA,63,13,"728.429,61","'-182.243,18","23.770,66","569.957,09"
2024,Janeiro,1,SETOR DE PAGAMENTO DE PESSOAL,23222,ESTRUTURA,33,10,"274.248,26","'-96.396,05","16.123,85","193.976,06"
2024,Janeiro,1,SETOR DE PATRIMONIO,24222,ESTRUTURA,25,6,"412.347,03","'-110.534,26","11.395,71","313.208,48"
2024,Janeiro,1,SETOR DE PROTOCOLO LEGISLATIVO,25211,ESTRUTURA,23,6,"227.614,48","'-91.486,25","9.861,28","145.989,51"
2024,Janeiro,1,SETOR DE RECRUTAMENTO E SELECAO,23213,ESTRUTURA,29,8,"313.534,86","'-95.040,68","13.783,04","232.277,22"
2024,Janeiro,1,SETOR DE SERVICOS AUXILIARES,24233,ESTRUTURA,68,16,"667.724,31","'-181.314,67","27.333,51","513.743,15"
2024,Janeiro,1,SETOR DE TAQUIGRAFIA,25221,ESTRUTURA,260,53,"4.909.904,22","'-1.196.649,57","94.985,94","3.808.240,59"
2024,Janeiro,1,"SETOR DE TRAMITACAO, ATA E SUMULA",25223,ESTRUTURA,42,12,"468.147,00","'-174.731,12","22.409,40","315.825,28"
2024,Janeiro,1,UNIDADE DE CONSTITUICAO E JUSTICA,25301,ESTRUTURA,47,12,"791.424,59","'-249.834,22","24.272,36","565.862,73"
2024,Janeiro,1,UNIDADE DE ECONOMIA E FINANCAS,25303,ESTRUTURA,43,13,"486.631,89","'-205.699,82","25.716,44","306.648,51"
2024,Janeiro,1,UNIDADE DE REDACAO PARLAMENTAR E CONSOLIDACAO DE TEXTOS LEGISLATIVOS,25302,ESTRUTURA,10,4,"140.579,59","'-55.686,60","9.641,52","94.534,51"
2024,Janeiro,1,"UNIDADE DE SAUDE, EDUCACAO, CULTURA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO",25304,ESTRUTURA,55,15,"870.081,93","'-325.467,33","29.347,02","573.961,62"
2024,Janeiro,1,UNIDADE DESENVOLVIMENTO URBANO E RURAL E MEIO AMBIENTE,25305,ESTRUTURA,50,15,"560.447,35","'-199.717,29","29.624,15","390.354,21"
2024,Fevereiro,2,,,,14,14,"249.213,39","'-117.499,35","0,00","131.714,04"
2024,Fevereiro,2,AGENCIA CLDF DE NOTICIAS,22180,ESTRUTURA,3,1,"20.426,95","'-14.581,51","1.683,44","7.528,88"
2024,Fevereiro,2,APOIO ADMINISTRATIVO,21189,ESTRUTURA,3,1,"44.442,97","'-7.203,11","1.683,44","38.923,30"
2024,Fevereiro,2,AREA DE SISTEMA DE INFORMAÇÃO,22205,ESTRUTURA,6,2,"104.880,35","'-66.478,51","3.307,04","41.708,88"
2024,Fevereiro,2,ASSESSORIA DE GOVERNANCA LEGISLATIVA E GESTAO ESTRATEGICA,28101,ESTRUTURA,28,9,"269.592,99","'-118.248,71","13.862,24","165.206,52"
2024,Fevereiro,2,ASSESSORIA JURIDICA DA DIRETORIA DE GESTAO DE PESSOAS,23104,ESTRUTURA,3,1,"44.745,92","'-29.743,37","1.623,60","16.626,15"
2024,Fevereiro,2,ASSESSORIA LEGISLATIVA,25300,ESTRUTURA,18,5,"146.592,63","'-62.592,83","9.210,57","93.210,37"
2024,Fevereiro,2,ASSESSORIA TECNICA DE ENGENHARIA E ARQUITETURA,24240,ESTRUTURA,12,4,"111.192,10","'-45.557,62","7.115,78","72.750,26"
2024,Fevereiro,2,AUDITORIA INTERNA,28104,ESTRUTURA,24,7,"315.072,06","'-107.961,81","12.697,13","219.807,38"
2024,Fevereiro,2,BLOCO PSOL-PSB,12063,GABINETE,94,21,"114.563,59","'-33.764,40","39.742,74","120.541,93"
2024,Fevereiro,2,BLOCO UNIAO DEMOCRATICO,12062,GABINETE,147,37,"210.943,84","'-77.250,51","66.633,61","200.326,94"
2024,Fevereiro,2,COMISSAO DE ASSUNTOS FUNDIARIOS,27800,ESTRUTURA,33,9,"120.097,28","'-45.565,66","18.248,27","92.779,89"
2024,Fevereiro,2,COMISSAO DE ASSUNTOS SOCIAIS,27300,ESTRUTURA,18,5,"83.396,16","'-27.232,07","10.422,82","66.586,91"
2024,Fevereiro,2,COMISSAO DE CONSTITUICAO E JUSTICA,27100,ESTRUTURA,39,11,"212.653,44","'-84.530,92","23.113,60","151.236,12"
2024,Fevereiro,2,COMISSAO DE DEFESA DO CONSUMIDOR,27600,ESTRUTURA,17,5,"201.132,19","'-77.644,60","8.357,36","131.844,95"
2024,Fevereiro,2,"COMISSAO DE DEFESA DOS DIREITOS HUMANOS, CIDADANIA, ETICA E DECORO PARLAMENTAR",27700,ESTRUTURA,26,8,"231.762,45","'-86.812,16","14.380,57","159.330,86"
2024,Fevereiro,2,"COMISSAO DE DESENVOLVIMENTO ECONOMICO SUSTENTAVEL, CIENCIA, TECNOLOGIA, MEIO AMBIENTE E TURISMO",27930,ESTRUTURA,30,8,"152.371,31","'-61.672,31","15.841,02","106.540,02"
2024,Fevereiro,2,"COMISSAO DE ECONOMIA, ORCAMENTO E FINANCAS",27200,ESTRUTURA,39,11,"202.495,47","'-95.623,46","17.846,88","124.718,89"
2024,Fevereiro,2,"COMISSAO DE EDUCACAO, SAUDE E CULTURA",27910,ESTRUTURA,49,12,"229.436,54","'-82.148,70","25.535,35","172.823,19"
2024,Fevereiro,2,"COMISSAO DE FISCALIZACAO, GOVERNANCA, TRANSPARENCIA E CONTROLE",27940,ESTRUTURA,28,7,"210.796,76","'-64.888,28","13.610,18","159.518,66"
2024,Fevereiro,2,COMISSAO DE PROCESSO DISCIPLINAR E TOMADA DE CONTAS ESPECIAL,27021,ESTRUTURA,6,2,"84.664,23","'-44.568,06","3.247,20","43.343,37"
2024,Fevereiro,2,COMISSAO DE PRODUCAO RURAL E ABASTECIMENTO,27951,ESTRUTURA,10,3,"22.302,91","'-6.552,12","3.781,36","19.532,15"
2024,Fevereiro,2,COMISSAO DE SEGURANCA,27920,ESTRUTURA,22,6,"123.640,84","'-58.770,88","13.070,25","77.940,21"
2024,Fevereiro,2,COMISSAO DE TRANSPORTE E MOBILIDADE URBANA,27950,ESTRUTURA,15,4,"81.701,50","'-32.192,37","7.766,49","57.275,62"
2024,Fevereiro,2,COMISSAO DOS ANAIS E MEMORIA,25240,ESTRUTURA,18,5,"140.590,78","'-72.553,60","10.362,98","78.400,16"
2024,Fevereiro,2,COMISSAO PERM. DE TOMADA DE CONTAS ESPECIAL E SINDICÂNCIA,27020,ESTRUTURA,3,1,"30.250,55","'-10.815,63","1.623,60","21.058,52"
2024,Fevereiro,2,COMISSAO PERMANENTE DE CONTRATACAO,21192,ESTRUTURA,33,10,"325.826,98","'-118.952,86","17.508,09","224.382,21"
2024,Fevereiro,2,CONSULTORIA LEGISLATIVA,25299,ESTRUTURA,3,1,"18.390,26","'-5.600,55","1.683,44","14.473,15"
2024,Fevereiro,2,"CONSULTORIA TECNICO-LEGISLATIVA DE FISCALIZACAO, CONTROLE, ACOMPANHAMENTO DE POLITICAS E CONTAS PUBLICAS E EXECUCAO ORCAMENTARIA",25350,ESTRUTURA,7,2,"44.156,53","'-15.605,94","3.366,88","31.917,47"
2024,Fevereiro,2,COORDENADORIA DE CERIMONIAL,21140,ESTRUTURA,46,14,"304.689,98","'-91.675,98","21.114,33","234.128,33"
2024,Fevereiro,2,COORDENADORIA DE CONTRATOS E AQUISICOES,24221,ESTRUTURA,10,3,"77.457,81","'-30.527,23","6.023,21","52.953,79"
2024,Fevereiro,2,COORDENADORIA DE MODERNIZACAO E INFORMATICA,22200,ESTRUTURA,18,5,"188.448,14","'-62.026,84","8.357,36","134.778,66"
2024,Fevereiro,2,COORDENADORIA DE MODERNIZACAO E INOVACAO DIGITAL,22240,ESTRUTURA,19,5,"134.560,79","'-47.028,52","8.362,64","95.894,91"
2024,Fevereiro,2,COORDENADORIA DE PLANEJAMENTO E ELABORACAO ORCAMENTARIA,24600,ESTRUTURA,7,2,"122.744,91","'-45.440,58","3.307,04","80.611,37"
2024,Fevereiro,2,COORDENADORIA DE POLICIA LEGISLATIVA,21101,ESTRUTURA,104,32,"747.048,53","'-261.379,72","64.865,35","550.534,16"
2024,Fevereiro,2,COORDENADORIA DE SERVICOS GERAIS,24248,ESTRUTURA,12,3,"44.422,77","'-11.067,54","7.597,89","40.953,12"
2024,Fevereiro,2,COORDENADORIA TECNICA DE ENGENHARIA E ARQUITETURA,24214,ESTRUTURA,13,4,"125.646,65","'-31.985,99","6.733,76","100.394,42"
2024,Fevereiro,2,CORREGEDORIA,28200,ESTRUTURA,16,5,"89.334,38","'-28.494,48","9.359,29","70.199,19"
2024,Fevereiro,2,DIRETORIA DE ADMINISTRACAO E FINANCAS,24200,ESTRUTURA,21,7,"197.408,78","'-72.715,53","13.079,15","137.772,40"
2024,Fevereiro,2,DIRETORIA DE COMUNICACAO SOCIAL,22160,ESTRUTURA,24,8,"210.930,56","'-74.797,56","12.756,97","148.889,97"
2024,Fevereiro,2,DIRETORIA DE GESTAO DE PESSOAS,23102,ESTRUTURA,13,4,"92.085,28","'-38.346,56","7.766,49","61.505,21"
2024,Fevereiro,2,DIRETORIA DE RECURSOS HUMANOS,23200,ESTRUTURA,21,6,"186.971,33","'-90.850,58","14.231,56","110.352,31"
2024,Fevereiro,2,DIRETORIA LEGISLATIVA,25200,ESTRUTURA,29,9,"190.553,10","'-74.938,15","16.004,17","131.619,12"
2024,Fevereiro,2,DIVISAO DE ALMOXARIFADO E PATRIMONIO,24220,ESTRUTURA,6,2,"46.841,14","'-23.140,56","3.247,20","26.947,78"
2024,Fevereiro,2,DIVISAO DE APOIO AS COMISSOES,25230,ESTRUTURA,3,1,"36.158,21","'-12.875,35","1.623,60","24.906,46"
2024,Fevereiro,2,DIVISAO DE CADASTRO E PAGAMENTO DE PESSOAL,23220,ESTRUTURA,6,3,"57.544,22","'-17.059,16","1.683,44","42.168,50"
2024,Fevereiro,2,DIVISAO DE DESENVOLVIMENTO DE RECURSOS HUMANOS,23210,ESTRUTURA,6,2,"45.255,69","'-23.369,62","3.307,04","25.193,11"
2024,Fevereiro,2,DIVISAO DE INFORMACAO E DOCUMENTACAO LEGISLATIVA,25210,ESTRUTURA,6,2,"45.666,05","'-21.449,80","3.366,88","27.583,13"
2024,Fevereiro,2,DIVISAO DE PUBLICIDADE INSTITUCIONAL,22169,ESTRUTURA,10,3,"106.736,88","'-19.618,17","7.498,96","94.617,67"
2024,Fevereiro,2,DIVISAO DE SEGURIDADE SOCIAL,23230,ESTRUTURA,5,2,"41.983,91","'-16.253,09","1.623,60","27.354,42"
2024,Fevereiro,2,DIVISAO DE SERVICOS GERAIS,24230,ESTRUTURA,12,4,"75.808,58","'-29.356,08","6.554,24","53.006,74"
2024,Fevereiro,2,DIVISAO DE TAQUIGRAFIA E APOIO AO PLENARIO,25220,ESTRUTURA,11,3,"58.754,46","'-28.897,14","4.930,64","34.787,96"
2024,Fevereiro,2,DIVISAO DE TV E RADIO LEGISLATIVA,22165,ESTRUTURA,8,2,"40.472,19","'-13.031,42","4.399,61","31.840,38"
2024,Fevereiro,2,ESCOLA DO LEGISLATIVO,26200,ESTRUTURA,49,14,"370.934,14","'-144.284,95","32.683,21","259.332,40"
2024,Fevereiro,2,FASCAL,24700,ESTRUTURA,131,40,"1.103.055,23","'-427.155,35","77.062,44","752.962,32"
2024,Fevereiro,2,Fundação de Previdência Complementar dos Servidores do Distrito Federal,85000,CEDIDO,3,1,"26.812,66","'-10.825,96","1.683,44","17.670,14"
2024,Fevereiro,2,GABINETE DA DEPUTADA DAYSE AMARILIO,13164,GABINETE,91,26,"349.360,04","'-120.428,56","56.570,67","285.502,15"
2024,Fevereiro,2,GABINETE DA DEPUTADA DOUTORA JANE,13165,GABINETE,98,28,"309.167,45","'-114.637,71","59.246,69","253.776,43"
2024,Fevereiro,2,GABINETE DA DEPUTADA JAQUELINE SILVA,13158,GABINETE,74,24,"290.528,43","'-119.147,45","43.703,25","215.084,23"
2024,Fevereiro,2,GABINETE DA DEPUTADA PAULA BELMONTE,13169,GABINETE,108,29,"306.966,65","'-110.239,69","53.058,13","249.785,09"
2024,Fevereiro,2,GABINETE DA MESA DIRETORA,26100,ESTRUTURA,103,31,"581.510,83","'-225.064,68","59.119,07","415.565,22"
2024,Fevereiro,2,GABINETE DA PRESIDENCIA,21001,ESTRUTURA,34,11,"302.808,12","'-110.638,09","17.747,45","209.917,48"
2024,Fevereiro,2,GABINETE DA PRIMEIRA SECRETARIA,23101,ESTRUTURA,26,9,"94.405,20","'-35.823,99","13.671,67","72.252,88"
2024,Fevereiro,2,GABINETE DA SEGUNDA SECRETARIA,24101,ESTRUTURA,21,6,"130.116,40","'-40.322,10","9.980,96","99.775,26"
2024,Fevereiro,2,GABINETE DA TERCEIRA SECRETARIA,25101,ESTRUTURA,20,6,"137.512,69","'-60.961,16","11.073,53","87.625,06"
2024,Fevereiro,2,GABINETE DA VICE-PRESIDENCIA,22101,ESTRUTURA,21,6,"118.959,35","'-55.409,73","11.073,53","74.623,15"
2024,Fevereiro,2,GABINETE DO DEPUTADO CHICO VIGILANTE,13067,GABINETE,111,30,"285.704,19","'-128.985,00","52.540,42","209.259,61"
2024,Fevereiro,2,GABINETE DO DEPUTADO DANIEL DONIZET,13144,GABINETE,105,28,"324.104,95","'-151.838,18","57.103,57","229.370,34"
2024,Fevereiro,2,GABINETE DO DEPUTADO EDUARDO PEDROSA,13145,GABINETE,109,30,"307.251,33","'-131.180,30","54.437,20","230.508,23"
2024,Fevereiro,2,GABINETE DO DEPUTADO FABIO FELIX,13146,GABINETE,105,26,"270.248,36","'-109.328,34","46.119,60","207.039,62"
2024,Fevereiro,2,GABINETE DO DEPUTADO GABRIEL MAGNO,13166,GABINETE,118,29,"420.431,56","'-166.623,04","53.325,12","307.133,64"
2024,Fevereiro,2,GABINETE DO DEPUTADO HERMETO,13148,GABINETE,93,26,"367.593,19","'-133.126,04","48.986,37","283.453,52"
2024,Fevereiro,2,GABINETE DO DEPUTADO IOLANDO,13149,GABINETE,108,29,"327.394,25","'-110.082,88","48.273,45","265.584,82"
2024,Fevereiro,2,GABINETE DO DEPUTADO JOAO CARDOSO,13150,GABINETE,120,29,"336.995,25","'-130.341,58","57.625,04","264.278,71"
2024,Fevereiro,2,GABINETE DO DEPUTADO JOAQUIM RORIZ NETO,13167,GABINETE,98,25,"404.421,77","'-131.081,81","50.355,82","323.695,78"
2024,Fevereiro,2,GABINETE DO DEPUTADO JORGE VIANNA,13151,GABINETE,107,28,"322.336,01","'-134.071,81","54.738,97","243.003,17"
2024,Fevereiro,2,GABINETE DO DEPUTADO MARTINS MACHADO,13155,GABINETE,119,29,"306.725,87","'-146.912,89","53.632,89","213.445,87"
2024,Fevereiro,2,GABINETE DO DEPUTADO MAX MACIEL,13168,GABINETE,85,22,"228.569,55","'-65.434,36","38.450,67","201.585,86"
2024,Fevereiro,2,GABINETE DO DEPUTADO PASTOR DANIEL DE CASTRO,13160,GABINETE,127,28,"311.506,26","'-122.281,60","56.959,38","246.184,04"
2024,Fevereiro,2,GABINETE DO DEPUTADO PEPA,13170,GABINETE,118,29,"317.408,87","'-115.987,71","58.064,72","259.485,88"
2024,Fevereiro,2,GABINETE DO DEPUTADO RICARDO VALE,13132,GABINETE,117,31,"396.570,75","'-163.458,90","60.243,40","293.355,25"
2024,Fevereiro,2,GABINETE DO DEPUTADO ROBERIO NEGREIROS,13128,GABINETE,112,29,"302.425,15","'-125.534,11","56.573,93","233.464,97"
2024,Fevereiro,2,GABINETE DO DEPUTADO ROGERIO MORRO DA CRUZ,13173,GABINETE,120,31,"346.646,70","'-140.224,69","59.743,93","266.165,94"
2024,Fevereiro,2,GABINETE DO DEPUTADO ROOSEVELT,13141,GABINETE,92,26,"275.928,61","'-97.999,93","44.286,35","222.215,03"
2024,Fevereiro,2,GABINETE DO DEPUTADO THIAGO MANZONI,13172,GABINETE,106,27,"296.462,49","'-106.128,18","58.531,20","248.865,51"
2024,Fevereiro,2,GABINETE DO DEPUTADO WELLINGTON LUIZ,13142,GABINETE,116,29,"329.566,50","'-121.704,34","53.998,00","261.860,16"
2024,Fevereiro,2,GABINETE DO PRESIDENTE,21100,ESTRUTURA,11,3,"79.502,10","'-24.740,09","4.318,32","59.080,33"
2024,Fevereiro,2,GABINETE DO PRIMEIRO SECRETARIO,23100,ESTRUTURA,13,4,"72.393,44","'-32.206,32","7.706,65","47.893,77"
2024,Fevereiro,2,GABINETE DO SEGUNDO SECRETARIO,24100,ESTRUTURA,12,3,"118.266,74","'-28.034,61","8.148,51","98.380,64"
2024,Fevereiro,2,GABINETE DO TERCEIRO SECRETARIO,25100,ESTRUTURA,18,6,"109.589,94","'-46.374,21","9.980,96","73.196,69"
2024,Fevereiro,2,GABINETE DO VICE-PRESIDENTE,22100,ESTRUTURA,4,2,"67.097,47","'-38.100,23","1.623,60","30.620,84"
2024,Fevereiro,2,INATIVOS,29100,INATIVOS,392,391,"11.965.477,42","'-5.338.531,91","0,00","6.626.945,51"
2024,Fevereiro,2,LIDERANCA DO AVANTE,11045,GABINETE,37,8,"40.711,24","'-18.964,14","17.837,97","39.585,07"
2024,Fevereiro,2,LIDERANCA DO CIDADANIA,11053,GABINETE,35,8,"45.891,33","'-15.063,33","16.067,79","46.895,79"
2024,Fevereiro,2,LIDERANCA DO GOVERNO,11020,GABINETE,27,8,"38.234,23","'-15.944,68","13.685,71","35.975,26"
2024,Fevereiro,2,LIDERANCA DO MDB,11003,GABINETE,176,43,"240.035,95","'-94.536,01","80.233,24","225.733,18"
2024,Fevereiro,2,LIDERANCA DO PL,11050,GABINETE,91,24,"120.281,18","'-44.398,22","41.398,28","117.281,24"
2024,Fevereiro,2,LIDERANCA DO PP,11009,GABINETE,71,16,"167.661,45","'-55.983,84","39.835,94","151.513,55"
2024,Fevereiro,2,LIDERANCA DO PT,11008,GABINETE,98,24,"231.881,81","'-110.677,42","43.493,11","164.697,50"
2024,Fevereiro,2,NUCLEO ADMINISTRATIVO E DE SUPORTE ESPECIALIZADO DO CERIMONIAL,21141,ESTRUTURA,4,1,"49.150,61","'-8.675,58","2.716,17","43.191,20"
2024,Fevereiro,2,NUCLEO DE ACOMPANHAMENTO DA GESTAO FISCAL,26301,ESTRUTURA,5,1,"96.352,46","'-23.011,06","1.683,44","75.024,84"
2024,Fevereiro,2,NUCLEO DE ACOMPANHAMENTO ORCAMENTARIO,24241,ESTRUTURA,4,1,"28.063,67","'-8.831,74","1.683,44","20.915,37"
2024,Fevereiro,2,NUCLEO DE APOIO AO ESTAGIO SUPERVISIONADO,23103,ESTRUTURA,3,1,"21.171,02","'-10.140,44","1.683,44","12.714,02"
