ano,tipoProposicao,numero,siglaNumeroAno,categoria,veredito,emendas_acatadas,emendas_decididas,emendas_registradas,dataLeitura,ementa
2023,Projeto de Lei,841,PL 841/2023,aprovada_com_emendas,aprovada,3,3,3,2023-12-13,"Altera a Lei nº 7.313, de 27 de julho de 2023, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá  outras providências."
2023,Projeto de Lei,842,PL 842/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-12-13,"Altera a Lei nº 7.171, de 1 de agosto de 2022, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023 e dá outras providências."
2023,Projeto de Lei Complementar,5,PLC 5/2023,aprovada_com_emendas,aprovada,5,5,5,2023-02-09,"Altera a Complementar nº 840, de 23 de dezembro de 2011. 

"
2023,Projeto de Lei Complementar,6,PLC 6/2023,aprovada_com_emendas,aprovada,1,1,1,2023-02-09,"Altera o Anexo Único da Lei Complementar nº 958, de 20 de dezembro de 2019, que define os limites físicos das regiões administrativas do Distrito Federal e dá outras providências."
2023,Projeto de Lei Complementar,23,PLC 23/2023,pendente,pendente,0,0,0,2023-06-01,"Altera o Decreto-Lei nº 82, de 26 de dezembro de 1996, que regula o Sistema Tributário do Distrito Federal."
2023,Projeto de Lei Complementar,24,PLC 24/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-06-13,"Dispõe sobre a transformação dos cargos da carreira em extinção de Procurador (QE), de que trata a Lei Complementar 914, de 2 de setembro de 2016, em cargos da carreira de Procurador do Distrito Federal."
2023,Projeto de Lei Complementar,25,PLC 25/2023,aprovada_no_texto_original,aprovada,0,11,85,2023-06-27,Dispõe sobre o parcelamento do solo urbano no Distrito Federal e dá outras providências.
2023,Projeto de Lei Complementar,26,PLC 26/2023,pendente,pendente,0,0,0,2023-06-27,"Desafeta e afeta área próxima à DF 480 e lindeira aos Lotes 01 e 02 e Área Especial nº 03, na Região Administrativa do Gama - RA II.
"
2023,Projeto de Lei Complementar,27,PLC 27/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-08-01,"Altera a Lei Complementar nº 925, de 28 de junho de 2017, que dispõe sobre a reversão ao Tesouro do Distrito Federal do superávit financeiro de órgãos e entidades da administração direta e indireta integrantes dos orçamentos fiscal e da seguridade social do Distrito Federal e dá outras providências."
2023,Projeto de Lei Complementar,31,PLC 31/2023,pendente,pendente,2,2,15,2023-09-05,"Homologa o Convênio ICMS 116, de 04 de agosto de 2023, que autoriza o Distrito Federal a instituir programa de remissão parcial de débitos fiscais e de anistia parcial de suas multas e juros relativos ao ICMS na forma que especifica; e institui o Programa de Incentivo à Regularização Fiscal do Distrito Federal – REFIS-DF 2023."
2023,Proposta de Emenda à Lei Orgânica,7,PELO 7/2023,aprovada_no_texto_original,aprovada,0,0,0,2023-03-28,"Dá nova redação ao art. 173 da Lei Orgânica do Distrito Federal.

"
2024,Proc,18,PROC 18/2024,pendente,pendente,0,0,0,2024-02-01,"Indicação de Raquel Otília de Carvalho para o cargo de Presidente da Junta Comercial, Industrial e Serviços do Distrito Federal – Jucis/DF."
2024,Proc,19,PROC 19/2024,pendente,pendente,0,0,0,2024-02-20,"Homologa os Convênios ICMS nº 132/21, nº 101/2023 e nº 146/2023."
2024,Proc,20,PROC 20/2024,pendente,pendente,0,0,0,2024-03-27,"Prestação de Contas Anual do Governador do Distrito Federal, relativa ao exercício de 2023, em consonância com o disposto no inciso XVII do artigo 100 da Lei Orgânica do Distrito Federal."
2024,Proc,21,PROC 21/2024,pendente,pendente,0,0,0,2024-04-18,"Homologa dispositivos do Convênio ICMS 226, de 21 de dezembro  de 2023, que prorroga disposições de convênios que concedem benefícios fiscais."
2024,Proc,22,PROC 22/2024,pendente,pendente,0,0,0,2024-08-01,"Encaminha os relatórios anuais de concessões e permissões atinentes ao exercício de 2023.
"
2024,Proc,23,PROC 23/2024,pendente,pendente,0,0,0,2024-08-01,"Homologa o Convênio ICMS nº 199, de 8 de dezembro de 2023."
2024,Proc,24,PROC 24/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-17,"Indicação do Sr. Fernando Martins de Freitas para ocupar o cargo de Ouvidor da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal - Adasa, com mandato de três anos."
2024,Proc,25,PROC 25/2024,pendente,pendente,0,0,0,2024-10-08,"Homologa o Convênio ICMS nº 22, de 14 de abril de 2023."
2024,Proc,26,PROC 26/2024,pendente,pendente,0,0,0,2024-10-29,"Homologa o Convênio ICMS nº 70, de 12 de junho de 2024."
2024,Proc,27,PROC 27/2024,pendente,pendente,0,0,0,2024-10-29,"Homologa o Convênio ICMS nº 56, de 16 de maio de 2024.
"
2024,Projeto de Lei,845,PL 845/2024,pendente,pendente,0,0,0,2024-02-01,"Autoriza o Poder Executivo a proceder a alienação por venda de imóvel que especifica, pertencente ao patrimônio do Distrito Federal, e dá outras providências.
"
2024,Projeto de Lei,846,PL 846/2024,aprovada_com_emendas,aprovada,1,1,1,2024-02-01,"Altera a Lei nº 7.313, de 27 de julho de 2023, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,847,PL 847/2024,aprovada_com_emendas,aprovada,6,6,6,2024-02-01,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 49.917.200,00."
2024,Projeto de Lei,848,PL 848/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-02-01,"Altera a Lei nº 3.322, de 18 de fevereiro de 2004, ""que reestrutura a carreira de Enfermeiro, do quadro de pessoal do Distrito Federal, fixa seus vencimentos e dá outras providências."""
2024,Projeto de Lei,849,PL 849/2024,aprovada_no_texto_original,aprovada,0,0,1,2024-02-01,"Altera a Lei nº 6.938, de 10 de agosto de 2021, que institui o Programa Cartão Gás como medida de enfrentamento das consequências sociais e econômicas decorrentes da pandemia da Covid-19 e seus efeitos.
"
2024,Projeto de Lei,890,PL 890/2024,aprovada_com_emendas,aprovada,14,14,15,2024-02-01,Institui os Conselhos Regionais de Juventude - CRJ's e o Conselho de Juventude do Distrito Federal – CONJUVE-DF.
2024,Projeto de Lei,892,PL 892/2024,aprovada_no_texto_original,aprovada,0,1,1,2024-02-06,"Confere ao Instituto de Gestão Estratégica de Saúde do Distrito Federal – IGESDF a gestão do Equipamento em Saúde Unidade Cidade do Sol, no caso em que especifica, e dá outras providências."
2024,Projeto de Lei,938,PL 938/2024,pendente,pendente,0,0,0,2024-02-20,Institui a Política Distrital de Segurança nas Escolas – PSEP no âmbito do Distrito Federal e dá outras providências.
2024,Projeto de Lei,953,PL 953/2024,aprovada_com_emendas,aprovada,1,5,5,2024-02-22,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 589.727,00."
2024,Projeto de Lei,960,PL 960/2024,aprovada_com_emendas,aprovada,1,1,4,2024-02-27,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,969,PL 969/2024,aprovada_com_emendas,aprovada,2,2,2,2024-02-28,"Altera a Lei nº 7.313, de 27 de julho de 2023, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,973,PL 973/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-03-05,"Autoriza o Poder Executivo a prestar contragarantia à Garantia oferecida pela União, para a operação de crédito externo a ser contratada pela Companhia de Saneamento Ambiental do Distrito Federal (Caesb) junto ao Banco Interamericano de Desenvolvimento (BID), com a garantia da União e dá outras providências."
2024,Projeto de Lei,974,PL 974/2024,pendente,pendente,0,0,0,2024-03-05,Reestrutura a Carreira da Polícia Penal do Distrito Federal.
2024,Projeto de Lei,975,PL 975/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-03-05,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá  outras providências."
2024,Projeto de Lei,983,PL 983/2024,aprovada_com_emendas,aprovada,7,8,9,2024-03-06,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,989,PL 989/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-03-12,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 206.699.527,00."
2024,Projeto de Lei,998,PL 998/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-03-12,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 6.177.358,00."
2024,Projeto de Lei,1002,PL 1002/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-03-14,"Autoriza o Poder Executivo a proceder a alienação por venda de imóvel que especifica, pertencente ao patrimônio do Distrito Federal, e dá outras providências."
2024,Projeto de Lei,1003,PL 1003/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-03-14,Dispõe sobre a transformação de cargos na Carreira Atividades do Meio Ambiente e dá outras providências.
2024,Projeto de Lei,1004,PL 1004/2024,aprovada_com_emendas,aprovada,1,1,3,2024-03-14,"Dispõe sobre a alteração da estrutura administrativa e de cargos do Departamento de Estradas de Rodagem do Distrito Federal – DER/DF, e dá outras providências."
2024,Projeto de Lei,1010,PL 1010/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-03-19,Dispõe sobre a carreira Pública de Assistência Social do Distrito Federal e dá outras providências.
2024,Projeto de Lei,1032,PL 1032/2024,aprovada_com_emendas,aprovada,1,1,2,2024-04-02,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá  outras providências."
2024,Projeto de Lei,1033,PL 1033/2024,aprovada_com_emendas,aprovada,1,1,1,2024-04-02,"Altera a Lei nº 7.377, de 29 de dezembro de 2023, que estima a receita e fixa a despesa do Distrito Federal para o exercício financeiro de 2024."
2024,Projeto de Lei,1042,PL 1042/2024,aprovada_com_emendas,aprovada,190,191,191,2024-04-04,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 31.948.892,00."
2024,Projeto de Lei,1046,PL 1046/2024,pendente,pendente,0,0,0,2024-04-09,"Institui a Política Distrital de Fortalecimento das Cooperativas de Catadores, das Cooperativas de Catadores de Segundo Grau e Congêneres, denominada Lei Ceiça da Construir."
2024,Projeto de Lei,1058,PL 1058/2024,aprovada_com_emendas,aprovada,11,11,14,2024-04-10,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024, e dá outras providências."
2024,Projeto de Lei,1065,PL 1065/2024,pendente,pendente,0,0,4,2024-04-16,Dispõe sobre a estruturação do serviço de Cardiologia e Transplantes do Distrito Federal. 
2024,Projeto de Lei,1081,PL 1081/2024,aprovada_com_emendas,aprovada,3,3,4,2024-05-02,"Altera a Lei nº 7.155, de 10 de junho de 2022, que dispõe sobre o Serviço Público de Loteria do Distrito Federal, e dá outras providências."
2024,Projeto de Lei,1084,PL 1084/2024,aprovada_com_emendas,aprovada,2,2,2,2024-05-07,Autoriza as Centrais de Abastecimento do Distrito Federal – CEASA-DF a criar o Banco de Alimentos do Distrito Federal como Organização da Sociedade Civil de Interesse Público e dá outras providências.
2024,Projeto de Lei,1088,PL 1088/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-05-08,Autoriza o Poder Executivo a prestar contragarantia à garantia oferecida pela União para operação de crédito externa a ser realizada pela Companhia Energética de Brasília S.A. - CEB junto ao New Development Bank - NDB e dá outras providências.
2024,Projeto de Lei,1092,PL 1092/2024,aprovada_com_emendas,aprovada,1,1,2,2024-05-09,Cria o Programa Morar DF para aquisição de unidade habitacional de interesse social na forma que especifica.
2024,Projeto de Lei,1095,PL 1095/2024,aprovada_com_emendas,aprovada,1,1,1,2024-05-14,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,1103,PL 1103/2024,pendente,pendente,0,0,4,2024-05-15,Institui o Cadastro Distrital de Pessoas Condenadas por Crimes contra a Dignidade Sexual de Crianças e Adolescentes do Distrito Federal e dá outras providências.
2024,Projeto de Lei,1108,PL 1108/2024,aprovada_com_emendas,aprovada,251,251,297,2024-05-16,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências. 
2024,Projeto de Lei,1111,PL 1111/2024,pendente,pendente,0,0,0,2024-05-21,"Dispõe sobre a transformação das parcelas remuneratórias decorrentes do Plano Bresser (26,06%), Plano Verão/URP-89 (26,05%) e Planos Bresser/Verão (58,90%) em Vantagem Pessoal Nominalmente Identificável."
2024,Projeto de Lei,1112,PL 1112/2024,aprovada_no_texto_original,aprovada,0,0,2,2024-05-21,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, que dispõe sobre os benefícios fiscais do Imposto sobre a Propriedade de Veículos Automotores - IPVA, do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública - TLP.

"
2024,Projeto de Lei,1121,PL 1121/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-05-23,"Cria a Gratificação de Agente Comunitário de Saúde e altera a tabela de vencimento básico do cargo de Agente Comunitário de Saúde, da carreira Vigilância Ambiental e Atenção Comunitária à Saúde, do quadro de pessoal do Distrito Federal."
2024,Projeto de Lei,1122,PL 1122/2024,aprovada_com_emendas,aprovada,1,1,1,2024-05-28,"Cria a Gratificação de Execução de Políticas Ambientais (GEPA), a ser concedida aos servidores efetivos lotados e em exercício no Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal, e dá outras providências.

"
2024,Projeto de Lei,1126,PL 1126/2024,aprovada_com_emendas,aprovada,1,1,1,2024-06-04,"Altera a Lei nº 6.164, de 29 de junho de 2018, que “institui a gratificação de fiscalização de trânsito em período de descanso no âmbito do Departamento de Estradas de Rodagem do Distrito Federal – DER-DF e do Departamento de Trânsito do Distrito Federal – Detran-DF”, e dá outras providências."
2024,Projeto de Lei,1127,PL 1127/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-06-04,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024, e dá outras providências."
2024,Projeto de Lei,1130,PL 1130/2024,aprovada_com_emendas,aprovada,3,3,3,2024-06-11,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,1147,PL 1147/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-06-19,"Autoriza a instituição de assistência odontológica destinada aos servidores civis da Administração direta, autárquica e fundacional do Distrito Federal."
2024,Projeto de Lei,1152,PL 1152/2024,aprovada_com_emendas,aprovada,150,150,151,2024-06-20,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 4.090.000,00."
2024,Projeto de Lei,1168,PL 1168/2024,pendente,pendente,0,0,0,2024-08-01,Cria o Instituto de Pesos e Medidas do Distrito Federal (IPEM-DF) e dá outras providências.
2024,Projeto de Lei,1169,PL 1169/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-08-01,Dispõe sobre a implementação de protocolo de segurança nas maternidades e dá outras providências.
2024,Projeto de Lei,1170,PL 1170/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-08-01,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, que dispõe sobre os benefícios fiscais do Imposto sobre a Propriedade de Veículos Automotores - IPVA, do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública - TLP."
2024,Projeto de Lei,1171,PL 1171/2024,pendente,pendente,0,0,0,2024-08-01,"Altera a Lei nº 6.225, de 19 de novembro de 2018, que dispõe sobre a remissão de créditos tributários e a reinstituição dos benefícios que especifica, homologa o Convênio ICMS nº 190, de 15 de dezembro de 2017, e dá outras providências."
2024,Projeto de Lei,1172,PL 1172/2024,aprovada_com_emendas,aprovada,124,124,130,2024-08-01,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 69.077.200,00.
"
2024,Projeto de Lei,1223,PL 1223/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-08-15,"Dispõe sobre a desafetação de área pública, caracterizada de uso comum do povo no Setor de Desenvolvimento Econômico – SDE, Região Administrativa de Planaltina - RA VI."
2024,Projeto de Lei,1238,PL 1238/2024,aprovada_com_emendas,aprovada,3,3,5,2024-08-21,"Altera a Lei nº 4.567, de 09 de maio de 2011, que ""dispõe sobre o processo administrativo fiscal, contencioso e voluntário, no âmbito do Distrito Federal, e dá outras providências""."
2024,Projeto de Lei,1239,PL 1239/2024,aprovada_com_emendas,aprovada,6,9,11,2024-08-21,"Altera a Lei nº 6.744, de 07 de dezembro de 2020, que dispõe sobre a aplicação do Estudo de Impacto de Vizinhança - EIV no Distrito Federal e dá outras providências."
2024,Projeto de Lei,1240,PL 1240/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-08-21,"Dispõe sobre afetação, desafetação, alienação e doação de área à Terracap, para fins de regularização das ocupações consolidadas no Lote A – AE 4N, Setor Norte de Brazlândia - RA IV."
2024,Projeto de Lei,1241,PL 1241/2024,aprovada_com_emendas,aprovada,1,1,3,2024-08-21,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, que ""dispõe sobre os benefícios fiscais do Imposto sobre a Propriedade de Veículos Automotores - IPVA, do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública - TLP""."
2024,Projeto de Lei,1247,PL 1247/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-08-27,"Altera a Lei nº 7.417, de 07 de fevereiro de 2024, que ""confere ao Instituto de Gestão Estratégica de Saúde do Distrito Federal (IGESDF) a gestão do Equipamento em Saúde Unidade Cidade do Sol no caso em que especifica e dá outras providências""."
2024,Projeto de Lei,1257,PL 1257/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-08-28,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 700.000,00."
2024,Projeto de Lei,1258,PL 1258/2024,aprovada_com_emendas,aprovada,3,8,11,2024-08-28,"Altera a Lei nº 5.803, de 11 de janeiro de 2017, que ""institui a Política de Regularização de Terras Públicas Rurais pertencentes ao Distrito Federal ou à Agência de Desenvolvimento do Distrito Federal - Terracap e dá outras providências""."
2024,Projeto de Lei,1266,PL 1266/2024,aprovada_com_emendas,aprovada,1,1,2,2024-08-29,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,1267,PL 1267/2024,aprovada_com_emendas,aprovada,15,23,25,2024-09-03,"Altera a Lei nº 4.949, de 15 de outubro de 2012, que estabelece normas gerais para realização de concurso público pela Administração direta, autárquica e fundacional do Distrito Federal."
2024,Projeto de Lei,1268,PL 1268/2024,pendente,pendente,0,0,0,2024-09-03,"Altera a Lei nº 5.691, de 02 de agosto de 2016, que ""dispõe sobre a regulamentação da prestação do Serviço de Transporte Individual Privado de Passageiros Baseado em Tecnologia de Comunicação em Rede no Distrito Federal e dá outras providências"" e a Lei nº 5.323, de 17 de março de 2014, que ""dispõe sobre a prestação do serviço de táxi no Distrito Federal e dá outras providências""."
2024,Projeto de Lei,1283,PL 1283/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-05,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 16.200.000,00."
2024,Projeto de Lei,1285,PL 1285/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-10,"Autoriza o Poder Executivo a proceder a concessão de uso de imóvel que especifica, pertencente ao patrimônio do Distrito Federal e dá outras providências."
2024,Projeto de Lei,1292,PL 1292/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-12,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá  outras providências."
2024,Projeto de Lei,1294,PL 1294/2024,aprovada_no_texto_original,aprovada,0,0,529,2024-09-17,Estima a receita e fixa a despesa do Distrito Federal para o exercício financeiro de 2025.
2024,Projeto de Lei,1295,PL 1295/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-17,"Altera a Lei nº 6.155, de 25 de junho de 2018, que ""dispõe sobre a Lei de Incentivo ao Esporte do Distrito Federal - LIEDF e dá outras providências""."
2024,Projeto de Lei,1296,PL 1296/2024,aprovada_com_emendas,aprovada,115,117,118,2024-09-17,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 10.374.718,00. "
2024,Projeto de Lei,1316,PL 1316/2024,aprovada_com_emendas,aprovada,5,5,7,2024-09-24,"Altera a Lei nº 4.159, de 13 de junho de 2008, que ""dispõe sobre a criação do programa de concessão de créditos para adquirentes de mercadorias ou bens e tomadores de serviços, nos termos que especifica""."
2024,Projeto de Lei,1317,PL 1317/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-24,"Autoriza o Poder Executivo a contratar operação de crédito com o Banco Nacional de Desenvolvimento Econômico e Social - BNDES, com a garantia da União, e dá outras providências."
2024,Projeto de Lei,1318,PL 1318/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-24,"Dispõe sobre a revisão do Plano Plurianual para o quadriênio 2024-2027, aprovado pela Lei nº 7.378, de 29 de dezembro de 2023."
2024,Projeto de Lei,1332,PL 1332/2024,aprovada_com_emendas,aprovada,2,2,2,2024-09-25,"Altera a Lei nº 6.448, de 23 de dezembro de 2019, que “dispõe sobre a carreira Planejamento Urbano e Infraestrutura do Distrito Federal”, e dá outras providências."
2024,Projeto de Lei,1333,PL 1333/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-09-26,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 162.789.342,00. "
2024,Projeto de Lei,1347,PL 1347/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-10-03,"Dispõe sobre a reestruturação da carreira Técnica em Enfermagem do Distrito Federal, e dá outras providências."
2024,Projeto de Lei,1370,PL 1370/2024,pendente,pendente,0,0,0,2024-10-15,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá  outras providências."
2024,Projeto de Lei,1383,PL 1383/2024,pendente,pendente,0,0,0,2024-10-22,"Altera a Lei nº 5.627, de 15 de março de 2016, que dispõe sobre a comercialização de alimentos em food truck no Distrito Federal e dá outras providências."
2024,Projeto de Lei,1384,PL 1384/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-10-22,"Altera a Lei nº 2.098, de 29 de setembro de 1998, que proíbe a distribuição, a comercialização e o consumo de bebidas, com qualquer teor alcoólico, em estabelecimentos comerciais localizados em terminais rodoviários ou rodoferroviários e às margens das rodovias sob jurisdição do Distrito Federal."
2024,Projeto de Lei,1385,PL 1385/2024,aprovada_com_emendas,aprovada,61,61,64,2024-10-22,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025, e dá outras providências."
2024,Projeto de Lei,1386,PL 1386/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-10-22,"Estabelece a pauta de valores venais de veículos automotores usados registrados e licenciados no Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade de Veículos Automotores - IPVA, relativamente ao exercício de 2025, e dá outras providências.
"
2024,Projeto de Lei,1387,PL 1387/2024,aprovada_no_texto_original,aprovada,0,1,1,2024-10-22,"Estabelece a pauta de valores venais de terrenos e edificações do Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, relativamente ao exercício de 2025, e dá outras providências."
2024,Projeto de Lei,1397,PL 1397/2024,aprovada_com_emendas,aprovada,62,62,64,2024-10-23,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 9.217.694,00"
2024,Projeto de Lei,1399,PL 1399/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-10-24,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 200.000.000,00."
2024,Projeto de Lei,1400,PL 1400/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-10-24,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 15.302.964,00."
2024,Projeto de Lei,1404,PL 1404/2024,aprovada_com_emendas,aprovada,32,32,33,2024-10-29,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 8.000.000,00."
2024,Projeto de Lei,1405,PL 1405/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-10-29,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências.
"
2024,Projeto de Lei,1412,PL 1412/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-05,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências."
2024,Projeto de Lei,1413,PL 1413/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-05,"Dispõe sobre a reestruturação da carreira Atividades da Fundação Hemocentro de Brasília, e dá outras providências."
2024,Projeto de Lei,1424,PL 1424/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-12,"Altera a Lei nº 5.195, de 26 de setembro de 2013, que dispõe sobre a carreira Planejamento e Gestão Urbana e Regional do Distrito Federal e dá outras providências."
2024,Projeto de Lei,1425,PL 1425/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-12,"Altera a Lei nº 5.351, de 04 de junho de 2014, que ""dispõe sobre a restruturação da Carreira Socioeducativa no Quadro de Pessoal do Distrito Federal"" e dá outras providências.

"
2024,Projeto de Lei,1426,PL 1426/2024,pendente,pendente,1,1,1,2024-11-12,Institui a Política de Gestão de Veículos em Fim de Vida Útil no Distrito Federal e dá outras providências.
2024,Projeto de Lei,1432,PL 1432/2024,aprovada_com_emendas,aprovada,1,1,1,2024-11-14,"Abre crédito suplementar à Lei
Orçamentária Anual do Distrito Federal
no valor de R$ 8.603.881,00."
2024,Projeto de Lei,1441,PL 1441/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-26,"Institui a Gratificação por Habilitação
das Carreiras Atividades de Trânsito e
Policiamento e Fiscalização de Trânsito
do Quadro de Pessoal do Departamento
de Trânsito do Distrito Federal
(DETRAN/DF) e dá outras providências."
2024,Projeto de Lei,1442,PL 1442/2024,aprovada_com_emendas,aprovada,1,2,3,2024-11-26,"Concede remissão do Imposto sobre a
Propriedade Predial e Territorial
Urbana - IPTU, da Taxa de Limpeza
Pública - TLP e do Imposto sobre a
Transmissão Inter Vivos de Bens
Imóveis e de Direitos a eles Relativos -
ITBI, nas hipóteses que especifica;
altera a Lei n.º 6.466, de 27 de
dezembro de 2019; e dá outras
providências."
