ano,data_da_liquidacao,data_da_ordem_bancaria,dias_entre_liquidacao_e_pagamento,cnpj_credor,credor,forma_do_registro_na_fonte,valor,objeto,categoria_de_contrato,fonte_de_recursos,obrigacoes_mais_antigas_ultrapassadas,justificativa_publicada,as_of
2022,2022-01-27,2022-01-28,1,38036000000114,JME SERVICOS INTEGRADOS E EQUIPAMENTOS EIRELI,cnpj,"288.718,86",ASSISTÊNCIA TÉCNICA DE TV DIGITAL - DEZ/21 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-01-28,2022-01-28,0,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"26.505,96",SERV. MANUTENÇÃO DO SISTEMA MENTORH 01 A 21/01,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-01-28,2022-01-31,3,15809115000107,SHIELD SEGURANÇA DA INF. E CONSULTORIA EMP.LTDA.,cnpj,"4.394,32",PROJETO DE MODELAGEM: PUBLIC. PORTAL TRANSP. RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-01-28,2022-01-31,3,00627992000181,UNIAO NACIONAL DO LEG ESTADUAIS,cnpj,"12.027,95",CONTRIBUIÇÃO MENSAL À UNALE - DEZ/21 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-01-28,2022-02-07,10,11349160000167,VIPPIM VIGILÂNCIA E SEGURANÇA LTDA,cnpj,"103.536,17",SERVIÇOS DE BOMBEIRO CIVIL - DEZEMBRO/21 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-01-31,2022-02-01,1,37116704000134,FUNDACAO DE EMPREENDIMENTOS CIENTIFICOS E TECNOLOG,cnpj,"964,32",ESPECIALIZAÇÃO EM ASSESSORIA POLÍTICA-REF. 01/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-02,2022-02-02,0,00000424000318,DEBRITO PROPAGANDA LTDA,cnpj,"696.825,45",SERV PUBLICIDADE INSTIT. - AGORA É LEI - C/ GLOSA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-02,2022-02-02,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"3.528,55",PÓS-GRADUAÇÃO EM DIREITO ADMINISTRATIVO - PARC. 09,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-02,2022-02-03,1,00000208000100,BRB - BANCO DE BRASILIA S/A,cnpj,"1.139,58",LICENCIAMENTO E RENOVAÇÃO DE PLACAS OFICIAIS 2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-02,2022-02-03,1,03462349000133,COPIADORA UNIVERSITARIA LTDA ME,cnpj,"14,57",SERVIÇO DE PLOTAGEM DE ARQUIVO DIGITAL - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-02,2022-02-03,1,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"4.349,47",SERV. MANUT. MENSAGEIRA MENTORH 01/01 A 12/01/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-04,2022-02-04,0,15813919000171,INFOCONS - PRODUTOS E SERVIÇOS DE INFORMATICA LTDA,cnpj,"166,11",LEITURA CONTÍNUA - DIÁRIO DA JUSTIÇA - JANEIRO/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-07,2022-02-07,0,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"598.499,65",SERV. PUBLICIDADE CAMPANHA TV DISTRITAL -RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-07,2022-02-07,0,01797423000147,GHS INDUSTRIA E SERVICOS LTDA,cnpj,"6.050,91",SERV. PROFILAXIA/TRATAMENTO AMBIENTAL - PARC 06/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-07,2022-02-07,0,11450144000166,MANC - MANUTENÇÃO E CONSTRUÇÃO EIRELI,cnpj,"3.555,82",FORN DE MATERIAL P/ CONSERVAÇÃO PREDIAL - DEZ RPNP,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-07,2022-02-07,0,11450144000166,MANC - MANUTENÇÃO E CONSTRUÇÃO EIRELI,cnpj,"55.886,15",SERVIÇO DE CONSERVAÇÃO PREDIAL - DEZEMBRO/21 RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-07,2022-02-07,0,07566931000109,R2R CONSTRUÇÕES E SERVIÇOS LTDA,cnpj,"44.022,20",SERVIÇO DE COPEIRAGEM - DEZEMBRO/21 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-07,2022-02-07,0,09388567000151,SHOW TECNOLOGIA DA INFORMACAO E COM. DE EQUIP. DE,cnpj,"7.864,32",MANUT. PARQUE COMPUTADORES HP ELITEONE - JANEIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-08,2022-02-08,0,71208516000174,ALGAR TELECOM S/A,cnpj,"428,21",SERVIÇO DE TELEFONIA TIXA - JANEIRO/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-08,2022-02-08,0,00394601000126,GOVERNO DO DISTRITO FEDERAL,cnpj,"17.604,00",PUBLICAÇÕES DA CLDF NO DODF - JANEIRO/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-08,2022-02-09,1,10902520000143,CASA LIMPA DEDETIZADORA LTDA,cnpj,"1.788,67",SERV.DE CONTROLE DE VETORES/PRAGAS - JANEIRO/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-08,2022-02-10,2,07522669000192,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S/A,cnpj,"207.889,08",FORNECIMENTO DE ENERGIA ELÉTRICA - DEZ/21 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-09,2022-02-09,0,33683111000107,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO,cnpj,"3.200,00",SERVIÇO DE CONEXÃO REDE INFOVIA BRASÍLIA - JANEIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-09,2022-02-09,0,05411789000197,SHOWCASE PRO TECNOLOGIA LTDA,cnpj,"7.075,00",LOC. EQUIPAMENTOS PARA CLOSED CAPTION DEZ - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-09,2022-02-09,0,07432517000107,"SIMPRESS COMÉRCIO, LOCAÇÃO E SERVIÇOS S/A",cnpj,"10.496,96",SERV. DE OUTSOURCING DE IMPRESSÃO - NOV E DEZ RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-09,2022-02-10,1,25165749000110,NEO CONSULT. E ADMINIST. DE BENEFÍCIOS EIRELI EPP,cnpj,"1.571,80",INTERM. NO FORNECIMENTO DE PEÇAS P/ VEICULOS,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-09,2022-02-10,1,25165749000110,NEO CONSULT. E ADMINIST. DE BENEFÍCIOS EIRELI EPP,cnpj,"158,40",SERV DE INTERMED. DE MANUTENÇÃO DE VEÍCULOS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-10,2022-02-10,0,03619767000515,TORINO INFORMÁTICA LTDA.,cnpj,"711.360,00","FORN. DE 80 NOTEBOOKS, COM SISTEMA OPERACIONAL",FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-10,2022-02-11,1,05886896000171,CLIPPING EXPRESS SERV. DE INFORMAÇÃO LTDA.,cnpj,"1.606,98",SERV. CLIPPING IMPRESSO E ON LINE - JAN/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-10,2022-02-11,1,00082024000137,COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL,cnpj,"19.502,36",SERV. DE FORNECIMENTO DE ÁGUA/ESGOTO - JAN/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-10,2022-02-11,1,19897713000128,RICARDO ALVES RAMOS DE BRITO EXTINTORES ME,cnpj,"7.252,00",MANUTENÇÃO E RECARGA DE EXTINTORES DIVERSOS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-10,2022-02-11,1,05411789000197,SHOWCASE PRO TECNOLOGIA LTDA,cnpj,"7.075,00",LOC. EQUIPAMENTOS PARA CLOSED CAPTION - JAN/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-11,2022-02-11,0,14062549000115,H3D SOLUCOES DE TELEINFORMATICA LTDA,cnpj,"9.310,68",SERV. GERENC. E PROGRAM. SIST. TELEFONICO -,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-11,2022-02-11,0,03828805000116,RIOPRO INFORMÁTICA LTDA.,cnpj,"11.500,00",MANUTENÇÃO/SUPORTE SOFTWARE ALMOX/PATRIM.- JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-11,2022-02-14,3,22166193000198,ALGAR SOLUÇÕES EM TIC S/A,cnpj,"6.870,26",LINK PARA ACESSO DEDICADO À INTERNET - JANEIRO/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-11,2022-02-14,3,10947243000195,LINEAR COMUNICACAO LTDA EPP,cnpj,"3.949,83",SERVIÇO DE CLIPPING DE TV E RÁDIO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-11,2022-02-14,3,03517258000158,MAXVIDEO COMERCIO E SERVICOS LTDA - ME,cnpj,"15.866,67",SERV DE SOLUÇÕES DE TELEJORN. MÓVEL/PORTATIL - JAN,LOCAÇÕES,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-11,2022-02-14,3,00545482000165,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,cnpj,"3.492,40",LINK DE DADOS P/ ACESSO DEDICADO À INTERNET - JAN,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-11,2022-02-14,3,02558157000162,TELEFONICA BRASIL S/A,cnpj,"699,31",SERVIÇO DE TELEFONIA MÓVEL - JAN/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-11,2022-11-11,273,09475334000196,EDUCALIBRAS TREIN. E DES.DO IDIOMA DE LIBRAS LTDA.,cnpj,"4.903,28",SERV. DE TRADUÇÃO/INTERPRETAÇÃO DE LIBRAS -OUTT/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,1,,2026-09-02T17:49:17
2022,2022-02-14,2022-02-15,1,61600839000155,CENTRO DE INTEGRACAO EMPRESA-ESCOLA - CIEE,cnpj,"106.062,30",CONTRATAÇÃO DE ESTAGIÁRIOS - JANEIRO/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-14,2022-02-15,1,25165749000110,NEO CONSULT. E ADMINIST. DE BENEFÍCIOS EIRELI EPP,cnpj,"9.087,27",SERV. GERENC. E FORNEC. DE COMBUSTÍVEIS FROTA CLDF,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-14,2022-02-15,1,05741114000106,SEA TECNOLOGIA LTDA,cnpj,"21.358,33",SERVIÇO DE SUP.TÉCNICO E ATUALIZ. PORTAIS - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-15,0,76659820000313,ASSOCIAÇÃO PARANAENSE DE CULTURA - APC,cnpj,"728,01",PÓS-GRADUAÇÃO LATU SENSU EM DIREITO AMBIENTAL,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-15,0,37116704000134,FUNDACAO DE EMPREENDIMENTOS CIENTIFICOS E TECNOLOG,cnpj,"964,32",ESPECIALIZAÇÃO EM ASSESSORIA POLÍTICA-REF. 02/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-15,0,37142932000189,SISTEMA DE EMERGENCIA MOVEL DE BRASILIA LTDA,cnpj,"3.678,40",SERV. CONTÍNUO PRÉ-HOSPIT. MÓVEL DE URGÊNCIA - JAN,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-15,0,23921349000161,VISUAL SISTEMAS ELETRÔNICOS LTDA,cnpj,"15.917,59",MANUT. PREVENT/CORRETIVA DE EQUIPAMENTOS - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-15,0,23921349000161,VISUAL SISTEMAS ELETRÔNICOS LTDA,cnpj,"2.746,52",SUPORTE TÉCNICO E ATUALIZ. DE VERSÕES EQUIP - JAN,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-15,0,23921349000161,VISUAL SISTEMAS ELETRÔNICOS LTDA,cnpj,"2.856,00",SERVIÇO DE MENSAGERIA P/ VOTAÇÃO REMOTA - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-16,1,03624962000100,GESTEMAQ COMERCIO E ASSISTENCIA TECNICA LTDA,cnpj,"4.558,70",MANUT. PREVENT/CORRETIVA EQUIP GRÁFICOS - JAN/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-16,1,20008729000111,O M M ARQUITETURA E CONSTRUÇÃO LTDA,cnpj,"24.200,00",ELAB. PROJETO EXECUTIVO - AR CONDIC. SALA DE ARQ.,OBRAS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-16,1,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"10.873,68",SERV. MANUT. MENSAGEIRA MENTORH 13/01 A 12/02/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-15,2022-02-16,1,13258899000199,SEFIX - GESTAO DE PROFISSIONAIS EIRELI,cnpj,"130.713,87",SERV.LIMPEZA/HIGIEN/CONSERVAÇÃO - C/GLOSA - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-16,2022-02-18,2,34028316000707,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,cnpj,"43,89",SERVIÇOS POSTAIS E TELEMATICOS PARA CLDF,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-17,2022-02-17,0,10865146000153,BELFORT GERENCIAMENTO DE RESÍDUOS LTDA,cnpj,"243,54",SERV. COLETA DE LIXO HOSPITALAR NO SAS - JANEIRO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,3,,2026-09-02T17:49:17
2022,2022-02-17,2022-02-17,0,27149997000100,ECOPENSE COLETA DE RESIDUOS EIRELI,cnpj,"499,92",SERVIÇO DE COLETA DE RESÍDUOS SÓLIDOS - JAN/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,3,,2026-09-02T17:49:17
2022,2022-02-17,2022-02-17,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"3.528,55",PÓS-GRADUAÇÃO EM DIREITO ADMINISTRATIVO - PARC. 10,PRESTAÇÃO DE SERVIÇOS,1500-100000000,3,,2026-09-02T17:49:17
2022,2022-02-17,2022-02-17,0,07522669000192,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S/A,cnpj,"189.959,91",FORNEC. DE ENERGIA ELÉTRICA - MÊS FATUR.: FEV/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,3,,2026-09-02T17:49:17
2022,2022-02-17,2022-02-17,0,72602303000195,PURISSIMA AGUA MINERAL LTDA-EPP,cnpj,"2.177,70",FORNECIMENTO DE ÁGUA MINERAL - GALÕES 20L - JAN/22,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-17,2022-02-17,0,04752792000101,QUALIFICAR-GESTAO TERCEIRIZADA DE SERV CORPORATE,cnpj,"21.381,81",SERV. DE ATENDIMENTO USUÁRIOS DE RECURSOS TI - JAN,PRESTAÇÃO DE SERVIÇOS,1500-100000000,3,,2026-09-02T17:49:17
2022,2022-02-21,2022-02-22,1,02434797000160,FATTO CONSULTORIA E SISTEMAS LTDA,cnpj,"713,45",SERVIÇO DE PONTOS DE FUNÇÃO NO MÊS DEZ/2021,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-21,2022-02-23,2,02116643000120,RONALDO DE SOUZA MOSCOSO - ME,cnpj,"20.173,34",SERV MANUT. SISTEMA DE AUTOMAÇÃO PREDIAL - NOV/DEZ,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-21,2022-02-23,2,02116643000120,RONALDO DE SOUZA MOSCOSO - ME,cnpj,"5.396,00",SERV MANUT. SISTEMA DE AUTOMAÇÃO PREDIAL - NOV/DEZ,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-22,2022-02-22,0,05461103000172,VERBO EDUCACIONAL LTDA.,cnpj,"576,58",PÓS GRAD. EM AUDITORIA INTERNA E CONTROLE - 07/19,PRESTAÇÃO DE SERVIÇOS,1500-100000000,4,,2026-09-02T17:49:17
2022,2022-02-22,2022-02-23,1,02604476000167,CLIMATICA ENGENHARIA EIRELI,cnpj,"48.671,36",SERV. DE MANUT.SISTEMA DO AR CONDICIONADO - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-22,2022-02-23,1,00609334000167,IMPACTO AUDITORIA EM SAÚDE LTDA,cnpj,"37.024,06",SERVIÇO DE GESTÃO DO PLANO FASCAL - NOV/21 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-22,2022-02-23,1,00609334000167,IMPACTO AUDITORIA EM SAÚDE LTDA,cnpj,"37.394,51",SERVIÇO DE GESTÃO DO PLANO FASCAL - DEZ/21 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-22,2022-02-23,1,00881775000113,REZEK FERREIRA INFORMÁTICA LTDA,cnpj,"68.758,96",SERVIÇO DE GESTÃO DO FASCAL - NOV/2021 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-22,2022-02-23,1,00881775000113,REZEK FERREIRA INFORMÁTICA LTDA,cnpj,"69.446,95",SERVIÇO DE GESTÃO DO FASCAL - DEZ/2021 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-23,0,00000424000318,DEBRITO PROPAGANDA LTDA,cnpj,"1.011.799,33",SERV PUBLICIDADE INSTITUCIONAL - TV DISTRITAL RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-23,0,,FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO - FUNAP,codigo_de_orgao,"4.916,78",SERVIÇO DE MÃO DE OBRA - SENTENCIADOS - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-24,1,00474973000162,ECAD ESC CENTRAL DE ARR E DIST,cnpj,"21.361,30",AUTORIZAÇÃO P/EXEC. DE OBRAS MUSICAIS - JAN-FEV/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-24,1,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"37.865,66",SERV. MANUTENÇÃO DO SISTEMA MENTORH 22/01 A 21/02,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-24,1,32913188000155,TECNOLTA EQUIPAMENTOS ELETRONICOS LTDA,cnpj,"369,90",SERV REPROGRAFIA - CUSTOS COM IMPRESSÃO - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-24,1,32913188000155,TECNOLTA EQUIPAMENTOS ELETRONICOS LTDA,cnpj,"7.552,12",SERVIÇO LOCAÇÃO DE REPROGRAFIA - COM M-D-O - JAN,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-24,1,32913188000155,TECNOLTA EQUIPAMENTOS ELETRONICOS LTDA,cnpj,"8.277,69",SERVIÇO LOCAÇÃO DE REPROGRAFIA - SEM M-D-O - JAN,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-23,2022-02-24,1,32913188000155,TECNOLTA EQUIPAMENTOS ELETRONICOS LTDA,cnpj,"9.778,62",SERV. OPERADOR DE MÁQUINA IN LOCO - JAN/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-24,2022-02-25,1,08220275000142,GRÁFICA E EDITORA MOVIMENTO LTDA,cnpj,"180.990,64",SERVIÇOS DE IMPRESSÃO GRÁFICA E DIAGRAMAÇÃO - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-24,2022-02-25,1,21992832000101,PONTUAL SERVIÇOS GERAIS LTDA.-ME,cnpj,"21.019,76",SERV. DE APOIO POR MEIO DE RECEPCIONISTAS - 01/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-25,2022-02-25,0,00000424000318,DEBRITO PROPAGANDA LTDA,cnpj,"325.235,12",SERV PUBLIC. INSTITUC. - FERRAMENTAS DIGITAIS RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-25,2022-02-25,0,33641663001205,FUNDACAO GETULIO VARGAS,cnpj,"1.560,00",MBA EM GERENCIAMENTO DE PROJETOS - 15/18,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-25,2022-03-03,6,01011976000122,ORION TELECOMUNICACOES ENGENHARIA S/A,cnpj,"1.490,90",SERV. NO SIST. DE ENERGIA FOTOVOLTAICA - MÊS 07/60,OBRAS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-02-25,2022-03-03,6,07566931000109,R2R CONSTRUÇÕES E SERVIÇOS LTDA,cnpj,"45.511,52",SERVIÇO DE COPEIRAGEM - COM GLOSA - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-02-25,2022-03-04,7,03619767000515,TORINO INFORMÁTICA LTDA.,cnpj,"371.241,00",FORNEC. ESTAÇÕES TRABALHO WORKSTATIONS MOD. Z4,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-03-03,2022-03-04,1,28839415000172,ADAPTA SOLUÇÕES DIGITAIS LTDA.,cnpj,"290,13",CURSO VÍDEO AULA MOODLE P ADMINISTRADORES,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-04,2022-03-04,0,00000424000318,DEBRITO PROPAGANDA LTDA,cnpj,"146.642,39",SERV PUBLICIDADE INSTITUCIONAL AGORA É LEI - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-04,2022-03-07,3,11450144000166,MANC - MANUTENÇÃO E CONSTRUÇÃO EIRELI,cnpj,"50.771,21",SERVIÇO DE CONSERVAÇÃO PREDIAL - JANEIRO/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-04,2022-03-07,3,11450144000166,MANC - MANUTENÇÃO E CONSTRUÇÃO EIRELI,cnpj,"7.714,46",FORN DE MATERIAL P/ CONSERVAÇÃO PREDIAL - JAN 2022,FORNECIMENTO DE BENS,1500-100000000,0,,2026-09-02T17:49:17
2022,2022-03-04,2022-03-07,3,02282727000134,ZEPIM SEGURANCA E VIGILANCIA EIRELI,cnpj,"254.157,86",SERVIÇO DE VIGILÂNCIA ARMADA/DESARMADA - JAN/22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-07,2022-03-08,1,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"595.383,26",SERV PUBLICIDADE INSTIT. - AGORA É LEI - C/ GLOSA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-07,2022-03-08,1,00000424000318,DEBRITO PROPAGANDA LTDA,cnpj,"176.622,47",SERV PUBLICIDADE INSTITUCIONAL - TV DISTRITAL RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-07,2022-03-08,1,14062549000115,H3D SOLUCOES DE TELEINFORMATICA LTDA,cnpj,"8.423,94",MANUTENÇÃO DA CENTRAL TELEFÔNICA CLDF - FEV/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-07,2022-03-08,1,38036000000114,JME SERVICOS INTEGRADOS E EQUIPAMENTOS EIRELI,cnpj,"288.718,85",SERV. DE ASSISTÊNCIA TÉCNICA DE TV DIGITAL - JAN,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-07,2022-03-08,1,09388567000151,SHOW TECNOLOGIA DA INFORMACAO E COM. DE EQUIP. DE,cnpj,"7.864,32",MANUT. PARQUE COMPUTADORES HP ELITEONE - FEV22,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
2022,2022-03-07,2022-03-08,1,11349160000167,VIPPIM VIGILÂNCIA E SEGURANÇA LTDA,cnpj,"103.536,17",SERVIÇOS DE BOMBEIRO CIVIL - JANEIRO/2022,PRESTAÇÃO DE SERVIÇOS,1500-100000000,2,,2026-09-02T17:49:17
